character1,character2,count
Ach,Lestrange,1
Ach,School,1
Ach,Them Marauder,1
Acromantula,Cattermole,1
Acromantula,Hat,1
Acromantula,Lestrange,1
Acromantula,Rubeus Gilderoy,1
Acromantula Quaffle,Lestrange,1
Acromantula Quaffle,Rubeus Gilderoy,1
Albus Pansy,Mr. Order,1
Albus Pansy,Peeves,1
Albus Pansy,Phoenix,1
Alyona Chaser,that,1
Arthur Binns Dungbomb,Bones,1
Arthur Binns Dungbomb,Hippogriff,1
Arthur Binns Dungbomb,Horklump,1
Arthur Binns Dungbomb,Horklump Invisibility,1
Arthur Binns Dungbomb,Mamma,1
Arthur Binns Dungbomb,My word,1
Arthur Binns Dungbomb,Ravenclaw,1
Arthur Binns Dungbomb,fancy,1
Basilisk,Buckbeak,1
Basilisk,Chimaera,1
Basilisk,Draco,1
Basilisk,Rubeus Gilderoy,1
Basilisk,Slughorn,1
Bathilda,Cattermole,1
Bathilda,Hat,1
Bellatrix Karkaroff,that,1
Bludger,Bludger Finn,1
Bludger,Bones,1
Bludger,Dobby Grindelwald,1
Bludger,George,1
Bludger,Horace,1
Bludger,Horace Weasley,1
Bludger,Lethifold Parvati,1
Bludger,Mr. Order,1
Bludger,Ollivander,1
Bludger,Ollivander Chaser,1
Bludger,Phoenix,1
Bludger,School,1
Bludger,Seeker,1
Bludger,Severus Chaser,1
Bludger Finn,Ollivander,1
Bludger Finn,Ollivander Chaser,1
Bludger Finn,Severus Chaser,1
Bludger Finn,that,1
Bones,Ginny Weasley,1
Bones,Horace Weasley Umbridge,1
Bones,Lestrange,1
Bones,Madame Slytherin,1
Bones,Mr. Scorpius,1
Bones,Sorting Minerva,1
Bones,that,1
Bowtruckle,Lord,1
Bowtruckle,that,1
Buckbeak,Chimaera,1
Buckbeak,Draco,1
Buckbeak,Rubeus Gilderoy,1
Buckbeak,Slughorn,1
Cattermole,Diagon,1
Cattermole,Ollivander,1
Cattermole,Ollivander Chaser,1
Cattermole,Phoenix,1
Cattermole,Ravenclaw,1
Cattermole,School,1
Cattermole Chaser,that,1
Cedric,Tom,1
Cedric,that,1
Centaur,Voldemort,1
Centaur,that,1
Chamber,George Arthur Binns,1
Chamber,Horace Weasley Umbridge,1
Chamber,Jacob Weasley,1
Chamber,Lestrange,1
Chamber,Lethifold Parvati Svidrigaïlov,1
Chamber Parvati,George Arthur Binns,1
Chamber Parvati,Horace Weasley Umbridge,1
Chamber Parvati,Jacob Weasley,1
Chamber Parvati,Lestrange,1
Chamber Parvati Kreacher,Horace Weasley Umbridge,1
Chamber Parvati Kreacher,Mamma,1
Chimaera,Draco,1
Chimaera,Horklump,1
Chimaera,Rubeus Gilderoy,1
Chimaera,Slughorn,1
Chimaera,Voldemort,1
Chudley,Mr. Pettigrew,1
Cursed,Mr. Pettigrew,1
Cursed,Ollivander,1
Cursed,Ollivander Chaser,1
Deathly,Nymphadora,1
Diagon,Diagon Dementyev,1
Diagon,George Arthur Binns,1
Diagon,Hat,1
Diagon,Mr. Order,1
Diagon,Prisoner,1
Diagon,Remus Binns,1
Diagon,School,1
Diagon,Widow So-and-so,1
Dobby Grindelwald,Fred,1
Dobby Grindelwald,Granger,1
Dobby Grindelwald,Horace Weasley Umbridge,1
Dobby Grindelwald,Hufflepuff Prince,1
Dobby Grindelwald,School,1
Dobby Grindelwald,Vernon,1
Dobby Grindelwald,that,1
Draco,Rubeus Gilderoy,1
Draco,Slughorn,1
Draco,Yusupov,1
Draco,Yusupov garden,1
Dumbledore,Mr. Pettigrew,1
Dumbledore,Them Marauder,1
Dumbledore,that,1
Dursley,Mr. Order,1
Dursley,Remus,1
Dursley,Remus Binns,1
Dursley Wands,Mr. Order,1
Dursley Wands,Remus,1
Dursley Wands,Remus Binns,1
Dussauts,that,1
Eileen Wizardry,Horklump,1
Eileen Wizardry,Horklump Invisibility,1
Eileen Wizardry,Severus Errol,1
Eileen Wizardry,that,1
Express,Madame Yaxley,1
Express,Mr. Pettigrew,1
Express,School,1
Fire,Lestrange,1
Fire,Lethifold Parvati Svidrigaïlov,1
Fire,Mr. Pettigrew,1
Flitwick,Ollivander,1
Flitwick,Ollivander Chaser,1
Flitwick,Them Marauder,1
Flitwick,that,1
General Diggory,Prisoner,1
General Diggory,Tom,1
General Diggory,that,1
George,Good Credence,1
George,Lieutenant Wizarding,1
George,Minerva Umbridge,1
George,Mr. Order,1
George,Peeves,1
George,Rubeus Gilderoy,1
George Arthur Binns,Hat,1
George Arthur Binns,Madame Slytherin,1
George Arthur Binns,Mr. Order,1
George Arthur Binns,Padfoot,1
George Arthur Binns,Ravenclaw,1
George Arthur Binns,Rubeus Gilderoy,1
George Arthur Binns,Tom,1
George Arthur Binns,Vernon,1
Ginny Weasley,Horace Weasley Umbridge,1
Ginny Weasley,Ollivander,1
Ginny Weasley,Ollivander Chaser,1
Good Credence,Lethifold Parvati Svidrigaïlov,1
Good Credence,Lord,1
Good Credence,Mr. Order,1
Good Credence,Mr. Pettigrew,1
Good Credence,Philosopher,1
Good Credence,Phoenix,1
Good Credence,Quibbler,1
Good Credence,Remus,1
Good Credence,Rubeus Gilderoy,1
Granger,Vernon,1
Graphorn,Padfoot,1
Gryffindor,Tom,1
Hat,Hippogriff,1
Hat,Horace,1
Hat,Horace Weasley,1
Hat,Leta,1
Hat,Ollivander,1
Hat,Ollivander Chaser,1
Hat,Phoenix,1
Hermione,Hippogriff,1
Hermione,Horace,1
Hermione,Horace Weasley,1
Hermione,Horace Weasley Umbridge,1
Hermione,Phoenix,1
Hermione,Sorting Minerva,1
Hermione Rose,Hippogriff,1
Hermione Rose,Horace,1
Hermione Rose,Horace Weasley,1
Hermione Rose,Horace Weasley Umbridge,1
Hermione Rose,Phoenix,1
Hermione Rose,Sorting Minerva,1
Hippogriff,Lestrange,1
Hippogriff,Phoenix,1
Hippogriff,Them Marauder,1
Hippogriff,Them Marauder Umbridge,1
Hippogriff,fancy,1
Hogsmeade,Snape Chaser,1
Hogwarts,School,1
Hogwarts,that,1
Horace,Lestrange,1
Horace,Mr. Order,1
Horace,Mr. Scorpius,1
Horace,School,1
Horace Weasley,Lestrange,1
Horace Weasley,Mr. Order,1
Horace Weasley,Mr. Scorpius,1
Horace Weasley,School,1
Horace Weasley Umbridge,Horklump,1
Horace Weasley Umbridge,Horklump Invisibility,1
Horace Weasley Umbridge,Jacob And,1
Horace Weasley Umbridge,Mamma,1
Horace Weasley Umbridge,Minerva Umbridge,1
Horace Weasley Umbridge,Rubeus Gilderoy,1
Horace Weasley Umbridge,Sorting Umbridge,1
Horace Weasley Umbridge,Teddy,1
Horace Weasley Umbridge,linen,1
Horklump,Lethifold Parvati Svidrigaïlov,1
Horklump,Mamma,1
Horklump,Mr. Pettigrew,1
Horklump,Mr. Scorpius,1
Horklump,Ravenclaw,1
Horklump,School,1
Horklump,Semyonova,1
Horklump,Severus Chaser,1
Horklump,Them Marauder,1
Horklump Chaser,School,1
Horklump Chaser,Severus Chaser,1
Horklump Chaser,that,1
Horklump Invisibility,Lethifold Parvati Svidrigaïlov,1
Horklump Invisibility,Mamma,1
Horklump Invisibility,Mr. Pettigrew,1
Horklump Invisibility,Mr. Scorpius,1
Horklump Invisibility,Ravenclaw,1
Horklump Invisibility,Semyonova,1
Horklump Invisibility,Them Marauder,1
Horklump Invisibility Fluffy,Triwizard,1
Jacob Weasley,that,1
James,that,1
Lestrange,Minerva Umbridge,1
Lestrange,Phoenix,1
Lestrange,Svidrigaïlovs,1
Lestrange,fancy,1
Lestrange,linen,1
Lethifold Parvati Svidrigaïlov,Madame Yaxley,1
Lethifold Parvati Svidrigaïlov,Mamma,1
Lethifold Parvati Svidrigaïlov,Mr. Order,1
Lethifold Parvati Svidrigaïlov,Mr. Pettigrew,1
Lethifold Parvati Svidrigaïlov,My word,1
Lethifold Parvati Svidrigaïlov,linen,1
Longbottom Luna,Molly,1
Longbottom Luna,that,1
Lord,Philosopher,1
Lord,School,1
Madame Slytherin,Mr. Order,1
Madame Slytherin,that,1
Madame Yaxley,School,1
Mamma,Ravenclaw,1
Mamma,School,1
Mamma,papa,1
Mihailovsky Palace,that,1
Minerva Umbridge,Phoenix,1
Minerva Umbridge,Sorting Minerva,1
Minerva Umbridge,that,1
Molly,that,1
Mr. Order,Mr. Scorpius,1
Mr. Order,Oliver,1
Mr. Order,Peeves,1
Mr. Order,Phoenix,1
Mr. Order,Remus Binns,1
Mr. Order,Severus Errol Slytherin,1
Mr. Order,linen,1
Mr. Pettigrew,Padfoot,1
Mr. Pettigrew,Peeves,1
Mr. Pettigrew,Phoenix,1
Mr. Pettigrew,Vassilyevsky Ostrov,1
Mr. Pettigrew,Viktor,1
Mr. Scorpius,Severus Malfoy,1
My word,Snape Chaser,1
My word,Them Marauder,1
Nymphadora,Nymphadora Cho,1
Nymphadora,that,1
Nymphadora Cho,that,1
Ollivander,Padma,1
Ollivander,Semyonova,1
Ollivander,Severus Errol,1
Ollivander,papa,1
Ollivander Chaser,Padma,1
Ollivander Chaser,Semyonova,1
Ollivander Chaser,Severus Errol,1
Ollivander Chaser,papa,1
Padfoot,Rubeus Gilderoy,1
Padfoot,Them Marauder,1
Padfoot woman,Rubeus Gilderoy,1
Padfoot woman,Them Marauder,1
Padma,Severus Chaser,1
Padma,fancy,1
Philosopher,Seeker,1
Phoenix,Sorting Minerva,1
Princess Portkey,Ravenclaw,1
Princess Portkey,that,1
Prisoner,Tom,1
Prisoner,aie,1
Ravenclaw,Severus Chaser,1
Ravenclaw,papa,1
Remus,Tom,1
Remus,linen,1
Remus Binns,Tom,1
Remus Binns,linen,1
Rodionovitch,that,1
Ron,that,1
Rubeus Gilderoy,Slughorn,1
Rubeus Gilderoy,Them Marauder,1
Rubeus Gilderoy,fancy,1
Rubeus Gilderoy,linen,1
School,fancy,1
School,linen,1
Semyonova,that,1
Severus Chaser,linen,1
Severus Chaser,papa,1
Severus Errol,Severus Errol Slytherin,1
Sirius,Sirius Kreacher,1
Svidrigaïlovs,that,1
Them Marauder,fancy,1
Tournament Weasley,that,1
Vassilyevsky Ostrov,Vassilyevsky Prospect,1
Widow So-and-so,that,1
ivan,that,1
