character1,character2,count
Annie Evans Raglan,Mrs. Sabatini Curtis,3
Cecil,Mrs. Cecil John,3
Cecil,Mrs. Diana John,3
Davis Nancy,Gold,3
Davis Nancy,this,3
Elsie,Gold,3
Fernly,John Gage,3
Gold,Grosset,3
Gold,Methuselah Greys,3
Grosset,Grosset Curtis,3
Grosset,Mrs. Diana John,3
Grosset Curtis,Mrs. Sabatini Curtis,3
Grosset Thripp,Mrs. Sabatini Curtis,3
Inspector Quill,John Gage,3
Methuselah,Methuselah Greys,3
Methuselah Greys,Methuselah Roger,3
Methuselah Japp,Methuselah Roger,3
Methuselah Roger,Paton Diana,3
Miss Roger John,Mrs. Sabatini Curtis,3
Miss Roger John,Sabatini,3
Mrs. Cecil John,Mrs. Diana John,3
Paton Diana,RALPH PATON,3
Sabatini,son,3
mademoiselle,this,3
Annie,Gold,2
Annie,Mr. Bourne Vane,2
Annie Evans Raglan,Beast,2
Annie Evans Raglan,Fernly,2
Annie Evans Raglan,Gold,2
Annie Evans Raglan,Hercule,2
Annie Evans Raglan,Hercule Raglan,2
Annie Evans Raglan,Methuselah Japp,2
Annie Evans Raglan,Mr. Bourne Vane,2
Annie Evans Raglan,Superintendent Carter,2
Cecil,Cecil Ralph,2
Cecil,Cecil Vida,2
Cecil,Cecil Watson,2
Cecil,desert,2
Davis,Elizabeth Parker,2
Davis,Gold,2
Davis Nancy,Elizabeth Parker,2
Elizabeth Parker,Gold,2
Elizabeth Parker,Inspector Quill,2
Elizabeth Parker,John Gage,2
Elizabeth Parker,Methuselah Roger,2
Elizabeth Parker,Miss Roger John,2
Elizabeth Parker,Mr. Bourne Vane,2
Elizabeth Parker,this,2
Elsie,Folliott,2
Evans,Methuselah,2
FLORA John,Mrs. Diana John,2
Fernly,Inspector Mah,2
Folliott,Gold,2
Folliott,Miss Black,2
Gold,Grosset Thripp,2
Gold,John Gage,2
Grosset,Paton Diana,2
Grosset,mademoiselle,2
Grosset,this,2
Grosset Curtis,Grosset Thripp,2
Grosset Thripp,this,2
Hercule,Hercule Raglan,2
John Gage,Mr. Bourne Vane,2
Methuselah,Sabatini,2
Methuselah Greys,Mr. Bourne Vane,2
Methuselah Greys,faust,2
Methuselah Japp,Miss Japp,2
Methuselah Japp,Mrs. Sabatini Curtis,2
Methuselah Japp,Sabatini,2
Methuselah Roger,Miss Black,2
Miss Roger John,this,2
Mrs. Diana John,Sherlock Poirot,2
Mrs. Sabatini Curtis,son,2
Paton Diana,Sabatini,2
Paton Diana,Sherlock Poirot,2
desert,sheba,2
faust,this,2
son,this,2
Agatha,Ferrars,1
American,Annie Evans Raglan,1
American,Beast,1
American,M Ackroyd,1
American,Methuselah Japp,1
American,this,1
Annie,Beast,1
Annie,Blackguard Melrose,1
Annie,Fernly,1
Annie,Methuselah,1
Annie,Methuselah Greys,1
Annie,Methuselah Roger,1
Annie,Miss Roger John,1
Annie,RALPH PATON,1
Annie,Sabatini,1
Annie Eliot,Mrs. Sabatini Curtis,1
Annie Eliot,Sabatini,1
Annie Evans Raglan,Cecil,1
Annie Evans Raglan,Cecil Watson,1
Annie Evans Raglan,Elizabeth Parker,1
Annie Evans Raglan,Grosset,1
Annie Evans Raglan,Miss Black,1
Annie Evans Raglan,Miss Roger John,1
Annie Evans Raglan,faust,1
Annie Evans Raglan,motley,1
Ashley Hayes,Methuselah Japp,1
Bates Jong,Marby,1
Beast,Beast Japp,1
Beast,Dagger Uncle,1
Beast,Methuselah Japp,1
Beast,Miss Black,1
Beast,this,1
Beast Japp,Methuselah Japp,1
Blackguard Melrose,Dolly,1
Blackguard Melrose,Gold,1
Blackguard Melrose,John Gage,1
Blackguard Melrose,Methuselah,1
Blackguard Melrose,Miss Roger John,1
Blackguard Melrose,Paton Diana,1
Blackguard Melrose,Sabatini,1
Blackguard Melrose,this,1
Cecil,Cecil Dale,1
Cecil,Cecil Kent,1
Cecil,Elizabeth Parker,1
Cecil,Fernly,1
Cecil,Gold,1
Cecil,Inspector Mah,1
Cecil,Methuselah Greys,1
Cecil,Methuselah Japp,1
Cecil,Patons Porrott,1
Cecil,Sally Clara,1
Cecil,Sherlock Poirot,1
Cecil,Troute James,1
Cecil,Zane Ashley,1
Cecil,hammond,1
Cecil Dale,Patons Porrott,1
Cecil Dale,Troute James,1
Cecil Dale,Zane Ashley,1
Cecil Dale,desert,1
Cecil Kent,Sally Clara,1
Cecil Ralph,Cecil Vida,1
Cecil Ralph,Cecil Watson,1
Cecil Ralph,Fernly,1
Cecil Ralph,Inspector Mah,1
Cecil Ralph,Methuselah Japp,1
Cecil Ralph,Sherlock Poirot,1
Cecil Vida,Cecil Watson,1
Cecil Vida,Fernly,1
Cecil Vida,Inspector Mah,1
Cecil Vida,Methuselah Japp,1
Cecil Vida,Sherlock Poirot,1
Cecil Watson,Fernly,1
Cecil Watson,Inspector Mah,1
Cecil Watson,Methuselah Japp,1
Cecil Watson,Sherlock Poirot,1
Crippen,Folliott,1
Crippen,Miss Black,1
Dagger Uncle,Davis,1
Dagger Uncle,Davis Nancy,1
Dagger Uncle,Elizabeth Parker,1
Dagger Uncle,FLORA John,1
Dagger Uncle,Grosset,1
Dagger Uncle,Mr. Bourne Vane,1
Dagger Uncle,Mrs. Diana John,1
Dagger Uncle,Paton Diana,1
Dagger Uncle,RALPH PATON,1
Dagger Uncle,Sherlock Poirot,1
Davis,FLORA John,1
Davis,Grosset,1
Davis,Inspector Mah,1
Davis,Methuselah Roger,1
Davis,Mr. Bourne Vane,1
Davis,Mrs. Diana John,1
Davis,Paton Diana,1
Davis,RALPH PATON,1
Davis,Sherlock Poirot,1
Davis,son,1
Davis Nancy,FLORA John,1
Davis Nancy,Grosset,1
Davis Nancy,Inspector Mah,1
Davis Nancy,Mr. Bourne Vane,1
Davis Nancy,Mrs. Diana John,1
Davis Nancy,Paton Diana,1
Davis Nancy,RALPH PATON,1
Davis Nancy,Sherlock Poirot,1
Davis Nancy,son,1
Elizabeth,Elizabeth Parker,1
Elizabeth,Gladys Pond,1
Elizabeth,John Gage,1
Elizabeth,Mrs. Diana John,1
Elizabeth,Mrs. Sabatini Curtis,1
Elizabeth,Sabatini,1
Elizabeth Parker,Emma Wetmore,1
Elizabeth Parker,FLORA John,1
Elizabeth Parker,Grosset,1
Elizabeth Parker,Inspector Mah,1
Elizabeth Parker,Methuselah Japp,1
Elizabeth Parker,Mrs. Cecil John,1
Elizabeth Parker,Mrs. Sabatini Curtis,1
Elizabeth Parker,Paton Diana,1
Elizabeth Parker,RALPH PATON,1
Elizabeth Parker,Sabatini,1
Elizabeth Parker,Sherlock Poirot,1
Elsie,John Gage,1
Elsie Kipling,Gold,1
Elsie Kipling,John Gage,1
Evans,Methuselah Roger,1
Evans,mademoiselle,1
FLORA John,Grosset,1
FLORA John,Inspector Mah,1
FLORA John,Mr. Bourne Vane,1
FLORA John,Paton Diana,1
FLORA John,RALPH PATON,1
FLORA John,Sherlock Poirot,1
Fernly,Gold,1
Fernly,Methuselah Japp,1
Fernly,Methuselah Roger,1
Fernly,Mr. Bourne Vane,1
Fernly,Mrs. Diana John,1
Fernly,Sherlock Poirot,1
Fernly,this,1
Geoffrey Caroline,Mrs. Sabatini Curtis,1
Geoffrey Caroline,Sabatini,1
Gladys Sheppard,Sally Sheppard,1
Gold,Inspector Quill,1
Gold,Miss Black,1
Gold,Miss Roger John,1
Gold,Mrs. Cecil John,1
Gold,Paton Diana,1
Gold,Sabatini,1
Gold,ellerby,1
Gold,mademoiselle,1
Gold,this,1
Grice,this,1
Grosset,Inspector Mah,1
Grosset,Inspector Quill,1
Grosset,Methuselah Greys,1
Grosset,Methuselah Roger,1
Grosset,Miss Roger John,1
Grosset,Mr. Bourne Vane,1
Grosset,RALPH PATON,1
Grosset,Rafael,1
Grosset,Sherlock Poirot,1
Grosset,son,1
Grosset Curtis,Sabatini,1
Grosset Thripp,Inspector Mah,1
Grosset Thripp,Inspector Quill,1
Grosset Thripp,Sabatini,1
Helen,merci,1
Hercule,Methuselah Greys,1
Hercule,Mrs. Sabatini Curtis,1
Hercule,Sabatini,1
Hercule Raglan,Mrs. Sabatini Curtis,1
Hercule Raglan,Sabatini,1
Inspector Mah,John Gage,1
Inspector Mah,Methuselah Japp,1
Inspector Mah,Methuselah Roger,1
Inspector Mah,Mrs. Diana John,1
Inspector Mah,Sherlock Poirot,1
John Gage,Methuselah Greys,1
John Gage,Mrs. Sabatini Curtis,1
John Gage,Sabatini,1
Methuselah,Methuselah Japp,1
Methuselah,Mrs. Diana John,1
Methuselah,this,1
Methuselah Greys,Mrs. Cecil John,1
Methuselah Greys,Paton Diana,1
Methuselah Greys,Sherlock Poirot,1
Methuselah Greys,merci,1
Methuselah Greys,paul,1
Methuselah Japp,Mrs. Diana John,1
Methuselah Japp,Paton Diana,1
Methuselah Japp,Sherlock Poirot,1
Methuselah Japp,faust,1
Methuselah Roger,Miss Japp,1
Methuselah Roger,son,1
Miss Black,Miss Roger John,1
Miss Black,Mrs. Diana John,1
Miss Black,faust,1
Miss Roger John,son,1
Mr. Bourne Vane,Paton Diana,1
Mr. Bourne Vane,RALPH PATON,1
Mr. Bourne Vane,Sherlock Poirot,1
Mrs. Diana John,RALPH PATON,1
Mrs. Diana John,r,1
Mrs. Sabatini Curtis,mademoiselle,1
Mrs. Sabatini Curtis,r,1
Patons Porrott,Troute James,1
Patons Porrott,Zane Ashley,1
Patons Porrott,desert,1
RALPH PATON,Sherlock Poirot,1
Rafael,Sabatini,1
Sabatini,mademoiselle,1
Sabatini,r,1
Sherlock Poirot,desert,1
Sherlock Poirot,sheba,1
Superintendent Carter,this,1
Troute James,Zane Ashley,1
Troute James,desert,1
Vida Hurst,hallo,1
Vida Hurst,marsh,1
Zane Ashley,desert,1
desert,hammond,1
pung,sequel,1
r,son,1
r,this,1
