character1,character2,count
Abir Agnes Prateek,Aunt Abir,2
Abir Agnes Prateek,Irrfan,2
Abir Agnes Prateek,Lady Ramesh,2
Abir Agnes Prateek,Monsieur Ayush,2
Abir Agnes Prateek,Sonam Charu,2
Bandita,Krish,2
Dearest Jaya,Irrfan,2
Dearest Jaya,Irrfan Court,2
Dearest Jaya,Mr. Raghav Prateek,2
Dearest Jaya,Niharika Rani,2
Dearest Jaya,Raghav,2
Detective-inspector Chitrangada,Superintendent Akshaye,2
Dr. Karthik,Irrfan,2
Dr. Karthik,Monsieur Ayush,2
Elizabeth Rajesh,Monsieur Karisma Salman,2
Irrfan,Irrfan St. Siddharth,2
Irrfan,Niharika Rani,2
Irrfan St. Siddharth,Monsieur Ayush,2
Irrfan St. Siddharth,Mr. Raghav Prateek,2
Irrfan St. Siddharth,Raghav,2
Jaya Rohit,Sonam Mohit,2
Kajol,Lady Ramesh,2
Krish,Monsieur Karisma,2
Manju,Monsieur Karisma Salman,2
Mon ami Shraddha,Monsieur Ayush,2
Mon ami Shraddha,Monsieur Shraddha,2
Monsieur Ayush,Mr. Raghav Prateek,2
Monsieur Ayush,Raghav,2
Monsieur Karisma,Mr. Ayush Salman,2
Monsieur Karisma,Ruchika,2
Mr. Raghav Prateek,Niharika Rani,2
Niharika Rani,Raghav,2
Niharika Rani,Sir Akshay,2
Rajat,Rajat Earl,2
Siddharth Salman,Sonam Mohit,2
Abir Agnes Prateek,Dr. Karthik,1
Abir Agnes Prateek,ER,1
Abir Agnes Prateek,Monsieur Prateek,1
Abir Agnes Prateek,Ruchika,1
Abir Agnes Prateek,Siddharth Salman,1
Abir Agnes Prateek,Superintendent Akshaye,1
Abir Inglethorpe,Aunt Abir,1
Albert Arvind,Coroner,1
Albert Arvind,Irrfan St. Siddharth,1
Albert Arvind,Pranav,1
Aunt Abir,Dearest Jaya,1
Aunt Abir,Farmer Rakul,1
Aunt Abir,Jaya Rohit,1
Aunt Abir,Monsieur Karisma,1
Aunt Abir,Monsieur Karisma Salman,1
Aunt Abir,Mr. Raghav Prateek,1
Aunt Abir,Raghav,1
Aunt Abir,Sonam Mohit,1
Coroner,Jaya Rohit,1
Coroner,Mr. Raghav Prateek,1
Coroner,Niharika Rani,1
Coroner,Raghav,1
Coroner,Sonam Charu,1
Dearest Jaya,Farmer Rakul,1
Dearest Jaya,Monsieur Karisma,1
Dearest Jaya,Sonam Mohit,1
Detective Inspector Varsha Chitrangada,Irrfan,1
Detective Inspector Varsha Chitrangada,Monsieur Karisma,1
Detective Inspector Varsha Chitrangada,Ronit Chitrangada,1
Dr. Karthik,Irrfan St. Siddharth,1
Dr. Karthik,Little Gully,1
Elizabeth Rajesh,Irrfan,1
Elizabeth Rajesh,Lady Ramesh,1
Elizabeth Rajesh,Ross,1
Farmer Rakul,Irrfan St. Siddharth,1
Farmer Rakul,Jaya Rohit,1
Farmer Rakul,Monsieur Karisma,1
Farmer Rakul,Monsieur Karisma Salman,1
Farmer Rakul,Sonam Mohit,1
Irrfan,Monsieur Karisma,1
Irrfan,Mr. Raghav Prateek,1
Irrfan,Nushrat Anirudh,1
Irrfan,Raghav,1
Irrfan,Rajat,1
Irrfan,Rajat Earl,1
Irrfan,Yami Harsh,1
Irrfan Court,Irrfan St. Siddharth,1
Irrfan St. Siddharth,Jaya Rohit,1
Irrfan St. Siddharth,counsel,1
Jaya Rohit,Mon ami Shraddha,1
Jaya Rohit,Monsieur Karisma Salman,1
Jaya Rohit,Monsieur Rani,1
Jaya Rohit,Paul Vinay,1
Krish,Niharika Rani,1
Krish,Rajat Earl,1
Krish,Sonam Charu,1
Lady Ramesh,Mohit Kuldeep,1
Lady Ramesh,Monsieur Ayush,1
Lady Ramesh,Monsieur Karisma Salman,1
Lady Ramesh,Niharika Rani,1
Lady Ramesh,Ross,1
Lady Ramesh,Sonam Mohit,1
Little Gully,Santhosh,1
Manju,Monsieur Ayush,1
Manju,Mr. Ayush Salman,1
Mohit Kuldeep,Mon ami Shraddha,1
Mohit Kuldeep,Monsieur Karisma,1
Mohit Kuldeep,Niharika Rani,1
Monsieur Ayush,Monsieur Rani,1
Monsieur Ayush,Siddharth Salman,1
Monsieur Ayush,Sonam Charu,1
Monsieur Karisma,Monsieur Rani,1
Monsieur Karisma,Siddharth Salman,1
Monsieur Karisma,Sir Akshay,1
Monsieur Karisma,Sonam,1
Monsieur Karisma Salman,counsel,1
Monsieur Rani,Sonam Mohit,1
Mr. Raghav Prateek,Ruchika,1
Niharika Rani,Siddharth Salman,1
Princess,Raghav,1
Raghav,Raghav Ing,1
Raghav,Ruchika,1
Rajat,Yami Harsh,1
Rajat Earl,Yami Harsh,1
Siddharth Salman,counsel,1
Sonam,Sonam Charu,1
