character1,character2,count
Bean,Meryl,2
Bean,Mr. Plummer,2
Bean,Paley,2
Bean,Palmer,2
Benning,Corbin,2
Benning,Lawrence,2
Black,Bohemian Zeta.,2
Black,Wood,2
Blunt,Bohemian Zeta.,2
Bohemian,Day,2
Bohemian,Lively,2
Bohemian,Mrs. Blige,2
Bohemian Zeta.,Connelly,2
Bohemian Zeta.,Connelly Quaid Barlow,2
Bohemian Zeta.,James,2
Bohemian Zeta.,Quaid,2
Bohemian Zeta.,Saldana,2
Brolin Redford,Palmer,2
Brolin Redford,Saldana,2
Brolin Redford,Sir O'hara,2
Brosnan Gable,James,2
Brosnan Gable,Mr. Blunt Jagger,2
Brosnan Gable,O'brien,2
Cheadle Washington,Mr. Ashley Washington,2
Corbin,Lady Travolta Pitt,2
Corbin,Lawrence,2
Cummings,Mr. Portman,2
Day,Iger,2
Day,Iger Christenson,2
Day,Lady Travolta,2
Dr. Kauffman,Parker,2
Emmerich,Vance,2
Gad,Palmer,2
Green,Lady Travolta Pitt,2
Hanks,Kimmel Nixon,2
Hanks,Saldana,2
Hemsworth,Mullen,2
Iger,Norton,2
Iger,Palmer,2
Iger,Saldana,2
Iger Christenson,Kimmel Nixon,2
Iger Christenson,Lady Travolta,2
Iger Christenson,Lady Travolta Pitt,2
Iger Christenson,Mr. Blunt Jagger,2
Jordan,Pearson,2
Kimmel,Kimmel Nixon,2
Kimmel Nixon,Lady Travolta Pitt,2
Kimmel Nixon,Mr. Ashley Washington,2
Lady Travolta,Miss Zane,2
Lady Travolta,Mr. Plummer,2
Lady Travolta,Paley,2
Lady Travolta,Palmer,2
Lady Travolta,Pearson,2
Lady Travolta,Young,2
Lady Travolta Pitt,Mr. Capshaw,2
Lady Travolta Pitt,Nicholson Calloway,2
Lady Travolta Pitt,Sir Armstrong,2
Lady Travolta Pitt,Sutherland,2
Lively,Pearson,2
Moore Atkinson,Paltrow Thomas Atkinson,2
Mr. Blunt Jagger,Mr. Capshaw,2
Mr. Blunt Jagger,Mr. Plummer,2
Mr. Blunt Jagger,Saldana,2
Mr. Blunt Jagger,Sir O'hara,2
Mr. Blunt Jagger,Sir O'hara Ziegler,2
Mr. Plummer,Sir Armstrong Efron,2
Mr. Plummer,Young,2
Mr. Portman,Palmer,2
Norton,Saldana,2
O'dowd,Vance,2
Rudd,Young,2
Adler,Bohemian,1
Adler,Bohemian Zeta.,1
Adler,Brolin Redford,1
Affleck,Brosnan Gable,1
Affleck,Lady Travolta Pitt,1
Affleck,Mr. Blunt Jagger,1
Baldwin,Mr. Blunt Jagger,1
Beales,Beales Penn,1
Beales,Day,1
Beales,Young,1
Beales Penn,Mr. Blunt Jagger,1
Bean,Blunt,1
Bean,Brooks,1
Bean,Charles,1
Bean,Connelly Quaid Barlow,1
Bean,Day,1
Bean,Gaye Barrymore,1
Bean,Hanks,1
Bean,JUDGE Teller,1
Bean,James,1
Bean,James Franco,1
Bean,Miller,1
Bean,Mrs. Blige,1
Bean,Nicholson Calloway,1
Bean,Oldman,1
Bean,Quaid,1
Bean,Segel,1
Bean,Sheen,1
Bean,Sir Armstrong,1
Bean,Sir Armstrong Efron,1
Bean,Taika Kutcher,1
Bean,Tyrese,1
Bean,Waller,1
Beckham,Fanning,1
Black,Brolin Redford,1
Black,Green,1
Black,Kimmel Nixon,1
Black,Lady Travolta Pitt,1
Black,Pearson,1
Black,Saldana,1
Black,Swift,1
Black,Tyrese,1
Blunt,Day,1
Blunt,Lady Travolta Pitt,1
Blunt,Young,1
Blythe Williams,Connelly,1
Bohemian,Connelly,1
Bohemian,Connelly Quaid Barlow,1
Bohemian,Mendes Choi,1
Bohemian,Mr. Blunt Jagger,1
Bohemian,Palmer,1
Bohemian,Quaid,1
Bohemian Zeta.,Brolin Redford,1
Bohemian Zeta.,Iger,1
Bohemian Zeta.,Inspector Caine,1
Bohemian Zeta.,James Franco,1
Bohemian Zeta.,Mendes Choi,1
Bohemian Zeta.,Mr. Portman,1
Bohemian Zeta.,Paltrow Phillips,1
Bohemian Zeta.,Sir O'hara,1
Bohemian Zeta.,Sir O'hara Ziegler,1
Bonham,Boomer,1
Bonham,Devine,1
Bonham,Emmerich,1
Bonham,Hudson,1
Bonham,O'dowd,1
Bonham,Swift,1
Bonham,Vance,1
Bonham,Wood,1
Boomer,Devine,1
Boomer,Emmerich,1
Boomer,Hudson,1
Boomer,O'dowd,1
Boomer,Swift,1
Boomer,Vance,1
Boomer,Wood,1
Brolin Redford,Day,1
Brolin Redford,Iger,1
Brolin Redford,Lady Travolta Pitt,1
Brolin Redford,Sir Armstrong,1
Brooks,Mr. Capshaw,1
Brooks,O'neal,1
Bruce,Bruce Heard,1
Bruce Heard,Mr. Blunt Jagger,1
Bullock,Iger,1
Bullock,Mr. Blunt Jagger,1
Burnett,Roberts,1
Campbell,Lady Travolta Pitt,1
Carpenter,Green,1
Charles,Charles Jagger,1
Charles,Mr. Blunt Jagger,1
Charles,Paley,1
Charles Jagger,Mr. Plummer,1
Charles Jagger,Sir Armstrong,1
Charles Jagger,Sir Armstrong Efron,1
Cher,Norton,1
Connelly,Lewis,1
Connelly,Mr. Blunt Jagger,1
Connelly,Paltrow Zeta.,1
Connelly,Quaid,1
Connelly,Rudd,1
Connelly Quaid Barlow,Lady Travolta Pitt,1
Connelly Quaid Barlow,Lewis,1
Corbin,Lautner,1
Corbin,Mr. Blunt Jagger,1
Corbin,Mr. Capshaw,1
Corbin,Saldana,1
Corbin,Taika Kutcher,1
Cummings,Lady Travolta,1
Day,Dr. Kauffman,1
Day,Elliott,1
Day,Elliott Cage,1
Day,Green,1
Day,James,1
Day,James Franco,1
Day,Kimmel Nixon,1
Day,Lively,1
Day,Meryl,1
Day,Mr. Capshaw,1
Day,O'neal,1
Day,Paltrow Rock,1
Day,Parker,1
Day,Pearson,1
Day,Quaid,1
Day,Sir Armstrong,1
Day,Sir Armstrong Efron,1
Day,Young,1
Devine,Emmerich,1
Devine,Hudson,1
Devine,O'dowd,1
Devine,Swift,1
Devine,Vance,1
Devine,Wood,1
Dunst,Kimmel Nixon,1
Elgort,Hemsworth,1
Elgort,Mullen,1
Elliott,Elliott Cage,1
Emmerich,Hudson,1
Emmerich,O'dowd,1
Emmerich,Swift,1
Emmerich,Wood,1
Fanning,Knopfler Pugh,1
Gadot,Saldana,1
Gaye Barrymore,Wood,1
Gere,James,1
Gere,Ronan,1
Giamatti,Hanks,1
Giamatti,Lady Travolta,1
Giamatti,Mr. Barr,1
Giamatti,Saldana,1
Green,Lady Travolta,1
Green,Nicholson Calloway,1
Green,Paltrow Rock,1
Hanks,Lady Travolta,1
Hanks,Mr. Barr,1
Hanks,Parker,1
Hawke Kline,Theron,1
Hiddleston,Mr. Blunt Jagger,1
Hill,Mr. Capshaw,1
Hudson,O'dowd,1
Hudson,Swift,1
Hudson,Vance,1
Hudson,Wood,1
Iger,Iger Christenson,1
Iger,Lady Travolta Pitt,1
Iger,Mr. Blunt Jagger,1
Iger Christenson,Miss Zane,1
Iger Christenson,Palmer,1
Inspector Caine,Meryl,1
Inspector Caine,Pearson,1
JUDGE Teller,Mr. Blunt Jagger,1
James,Lady Travolta,1
James,Lively,1
James,Mr. Blunt Jagger,1
James,Paley,1
James,Ronan,1
James Franco,Lively,1
James Franco,Paley,1
James Franco,Palmer,1
James Franco,Pearson,1
Jett,Lady Travolta Pitt,1
Jolie,Palmer,1
Jolie,Paltrow Brown,1
Jolie,Shyamalan,1
Jordan,Lady Travolta,1
Jordan,Mr. Blunt Jagger,1
Jordan,Mrs. Blige,1
Jordan,Nicholson Calloway,1
Jordan,Zendaya,1
Kidman,Perry,1
Kimmel Nixon,Lady Travolta,1
Kimmel Nixon,Palmer,1
Kimmel Nixon,Segel,1
Kimmel Nixon,Sir Armstrong,1
Lady Travolta,Mr. Barr,1
Lady Travolta,Mrs. Blige,1
Lady Travolta,Sir Armstrong,1
Lady Travolta,Sir Armstrong Efron,1
Lady Travolta Pitt,Lively,1
Lady Travolta Pitt,Miss Zane,1
Lady Travolta Pitt,Mr. Plummer,1
Lady Travolta Pitt,Quaid,1
Lady Travolta Pitt,Sir Armstrong Efron,1
Ledger,Young,1
Lewis,Sir Armstrong,1
Lewis,Wright,1
Lively,Mrs. Blige,1
Lively,Palmer,1
Lively,Sir O'hara,1
Mckellen,Sutherland,1
Meryl,Mr. Blunt Jagger,1
Miss Zane,Young,1
Mr. Barr,Saldana,1
Mr. Blunt Jagger,Paltrow Jagger,1
Mr. Blunt Jagger,Paltrow Rock,1
Mr. Blunt Jagger,Pearson,1
Mr. Blunt Jagger,Sir Armstrong,1
Mr. Blunt Jagger,Sir Armstrong Efron,1
Mr. Blunt Jagger,Wood,1
Mr. Capshaw,Mr. Plummer,1
Mr. Capshaw,Murdoch,1
Mr. Capshaw,Taika Kutcher,1
Mr. Capshaw,Zendaya,1
Mr. Plummer,Pearson,1
Mr. Plummer,Waller,1
Mr. Portman,Sir Armstrong,1
Mrs. Blige,Sir Armstrong,1
Nicholson Calloway,Young,1
O'dowd,Swift,1
O'dowd,Wood,1
Palmer,Shyamalan,1
Palmer,Sir Armstrong,1
Palmer,Sir Armstrong Efron,1
Paltrow Thomas Atkinson,Pearson,1
Parker,Saldana,1
Pearson,Sir Armstrong,1
Saldana,Sir Armstrong Efron,1
Sir Armstrong,Wright,1
Swift,Vance,1
Swift,Wood,1
Vance,Wood,1
Waller,Zendaya,1
