character1,character2,count
Newt Dumbledore,Where,6
Tournament Weasley,Weasley's,6
Cattermole,Mr. Prisoner,5
Hallows,Katie Barty Peeves,5
Horace Crimes,Mr. Centaur,5
Katie Barty Peeves,Mr. Chudley,5
Miss Krum,Newt Dumbledore,5
Mr. Centaur,Sorting,5
Mr. Prisoner,Where,5
Mr. Sorting Harry,Where,5
Black,Chimaera Harry,4
Black,Sorting,4
Fudge,Mr. Leta,4
Katie Barty Peeves,Where,4
Mr. Centaur,Tournament Weasley,4
Sorting,Where,4
Black,Katie Barty Peeves,3
Child Marauder,Horace Crimes,3
Child Marauder,Miss Krum,3
Chimaera Harry,Where,3
Cho,Hallows Grindelwald,3
Cho,Newt Dumbledore,3
Cho,Where,3
Cursed,Hallows Grindelwald,3
Hallows Grindelwald,Horace Crimes,3
Jacob,Mr. Prisoner,3
Mr. Prisoner,Newt,3
Mr. Prisoner,Quaffle Dursley,3
Bathilda,Chimaera Harry,2
Bathilda,Keeper,2
Bathilda,Mr. Sorting Harry,2
Black,Newt Dumbledore,2
Cattermole,Tournament Weasley,2
Cattermole,Wands,2
Chimaera Harry,Newt Dumbledore,2
Cho,Katie Barty Peeves,2
Fudge,Katie Barty Peeves,2
Fudge,Mr. Sorting Harry,2
Gilderoy Binns,Voldemort,2
Gilderoy Binns,Voldemort Scorpius,2
Goblet,Horace Crimes,2
Hallows Grindelwald,Stone,2
Horace Crimes,Mr. Chudley,2
James,Katie Find,2
James,Katie Kreacher,2
James,Oliver,2
Katie Barty Peeves,Krum Crimes,2
Katie Barty Peeves,Mr. Leta,2
Katie Barty Peeves,Newt,2
Katie Barty Peeves,Sorting,2
Katie Find,Katie Kreacher,2
Katie Find,Oliver,2
Katie Kreacher,Oliver,2
Krum Crimes,Newt Dumbledore,2
Miss Krum,Stone,2
Miss Krum,Where,2
Mr. Graphorn,Mr. Prisoner,2
Mr. Pansy,Tom,2
Mr. Pansy,Weasley's,2
Voldemort,Voldemort Scorpius,2
Bathilda,Katie Barty Peeves,1
Bathilda,Mr. Prisoner,1
Bathilda,Where,1
Black,Hallows Grindelwald,1
Black,Horace Crimes,1
Black,Mr. Centaur,1
Black,Mr. Graphorn,1
Black,Where,1
Broomstick,Tournament Weasley,1
Broomstick,Weasley's,1
Cattermole,Cursed,1
Cattermole,Mr. Graphorn,1
Cattermole,Weasley's,1
Cedric Diagon,Katie Bludger,1
Cedric Diagon,Mandrake Order,1
Chamber,Hallows Grindelwald,1
Chamber,Mr. Centaur,1
Chaser,Lee,1
Chaser,Where,1
Child Marauder,Chimaera Harry,1
Child Marauder,Hallows Grindelwald,1
Child Marauder,Mr. Chudley,1
Child Marauder,Mr. Prisoner,1
Child Marauder,Mr. Sorting Harry,1
Child Marauder,Stone,1
Child Sprout,Katie Bludger,1
Child Sprout,Keeper,1
Child Sprout,Lovegood,1
Child Sprout,Potion,1
Chimaera Harry,Fudge,1
Chimaera Harry,Hallows Grindelwald,1
Chimaera Harry,Mr. Leta,1
Chimaera Harry,Stone,1
Cho,Hallows,1
Cho,Mr. Prisoner,1
Cursed,Katie Barty Peeves,1
Cursed,Mr. Centaur,1
Errol,Mr. Prisoner,1
Errol,Tom,1
Express,Katie Barty Peeves,1
Express,Mr. Centaur,1
Express,Mr. Pansy,1
Express,Sorting,1
Fantastic,Firebolt,1
Fantastic,Prince,1
Fantastic,Triwizard,1
Firebolt,Prince,1
Firebolt,Triwizard,1
Fudge,Mr. Chudley,1
Goblet,Hallows Grindelwald,1
Goblet,Katie Barty Peeves,1
Goblet,Stone,1
Hallows,Mr. Centaur,1
Hallows,Mr. Prisoner,1
Hallows Grindelwald,Mr. Sorting Harry,1
Hallows Grindelwald,Thestral,1
Hallows Grindelwald,Tournament Weasley,1
Hogwarts,Nymphadora,1
Jacob,Mr. Pansy,1
Katie Barty Peeves,LILY,1
Katie Bludger,Lovegood,1
Katie Bludger,Mandrake Order,1
Katie Fluffy,Molly,1
Katie Lethifold,LILY,1
Katie Lethifold,Mr. Pansy,1
Katie Lethifold,Mr. Sorting Harry,1
Katie Lethifold,Sorting,1
Keeper,Potion,1
Krum Crimes,Where,1
LILY,Mr. Sorting Harry,1
LILY,Sorting,1
Lee,Where,1
Map,Mr. Pansy,1
Mcgonagall,Mr. Chudley,1
Merope,Mr. Centaur,1
Miss Krum,Mr. Chudley,1
Miss Krum,Mr. Prisoner,1
Mr. Centaur,Mr. Graphorn,1
Mr. Centaur,Oliver,1
Mr. Centaur,Portkey,1
Mr. Centaur,Stone,1
Mr. Graphorn,Mr. Pansy,1
Mr. Graphorn,Tournament Weasley,1
Mr. Leta,Mr. Sorting Harry,1
Mr. Pansy,Quaffle Dursley,1
Mr. Pansy,Thestral,1
Mr. Pansy,Where,1
Mr. Prisoner,Tom,1
Mr. Sorting Harry,Stone,1
Newt Dumbledore,Sorting,1
Oliver,Portkey,1
Padfoot,Where,1
Prince,Triwizard,1
Regulus,Regulus Weasley,1
Regulus,Tournament Weasley,1
Regulus Weasley,Tournament Weasley,1
Stone,Where,1
Tournament Weasley,Where,1
