character1,character2,count
Moosier,Moosier Earl,2
Mr. Monsieur,Wells,2
Agatha,Moosier Earl,1
Albert Evelyn,Nibs,1
Alfred,Emily,1
Alfred,Emily Inglethorp,1
Alfred,Inglethorpe Manning,1
Alfred,Lawrence Heavywether,1
Alfred,Monsieur Sacre,1
Alfred,Monsieur Sacre Holmes,1
Alfred Inglethorpe,Ernest,1
Alfred Inglethorpe,Ernest Court,1
Alfred Inglethorpe,Lawrence Heavywether,1
Alfred Inglethorpe,Monsieur Sacre,1
Amy Raikes,Ernest,1
Cavendish Denby,Ernest,1
Cavendish Denby,Moosier,1
Cavendish Denby,Moosier Earl,1
Console,Emily,1
Console,Emily Inglethorp,1
Console,Monsieur Inglethorp,1
Cynthia,Elizabeth,1
Cynthia,Lawrence Hercule,1
Cynthia,Monsieur Parkson,1
Cynthia,Moosier Earl,1
Cynthia,l,1
Dr. Haman,Ernest,1
Dr. Haman,Moosier Earl,1
Dr. Haman,Wells,1
Elizabeth,Elizabeth Papa,1
Elizabeth,Ernest,1
Elizabeth Papa,Ernest,1
Emily,Emily Ing,1
Emily,Ernest,1
Emily Inglethorp,Ernest,1
Ernest,Monsieur Sacre,1
Ernest,Moosier,1
Ernest,Moosier Earl,1
Ernest Court,Wells,1
Heavywether Altara,Monsieur Christie,1
Heavywether Altara,Monsieur Parkson,1
Heavywether Altara,Monsieur Sacre,1
Inglethorpe Manning,Monsieur Christie,1
Inglethorpe Manning,Monsieur Sacre Holmes,1
Inglethorpe Manning,Mr. Monsieur,1
Inglethorpe Manning,Wells,1
Inglethorpe Manning,willum,1
Lady Tadminster,j,1
Lawrence,Lawrence Hercule,1
Lawrence,Monsieur Sacre,1
Lawrence Hercule,Mr. Monsieur,1
Monsieur Inglethorp,Superintendent Mace,1
Monsieur Inglethorp,Wells Holmes,1
Monsieur Parkson,Sir Japp,1
Monsieur Parkson,Wells Holmes,1
Monsieur Sacre,Sherlock Bauerstein,1
Monsieur Sacre,Wells Holmes,1
Monsieur Sacre Holmes,counsel,1
Mr. Hastings,inglethorps,1
Mr. Monsieur,Wells Holmes,1
Mr. Monsieur,inglethorps,1
Wells,counsel,1
Wells Holmes,counsel,1
