character1,character2,count
Reilly,hunt,1
Reilly,i,1
Scowrer,i,1
Scowrer,man,1
Scowrers,doyle,1
Sherlock Holmes,charles,1
Sherlock Holmes,doyle,1
Sherlock Holmes,greuze,1
Sherlock Holmes,jean,1
Sherlock Holmes,vermissa,1
Steve Wilson,bartholomew,1
Steve Wilson,i,1
Ted,Willabys,1
Ted Baldwin,Willabys,1
Teddy Baldwin,Willabys,1
Teddy Baldwin,boarder,1
Teddy Baldwin,treasurer,1
Tiger Cormac,man,1
Tiger Cormac,treasurer,1
Windle,man,1
andrew,rae,1
atwood,deher,1
atwood,manson,1
atwood,shuman,1
atwood,van,1
boarder,i,1
boarder,old,1
chandos,charles,1
charles,i,1
christ,i,1
deher,manson,1
deher,shuman,1
deher,van,1
doyle,i,1
doyle,man,1
doyle,vermissa,1
greuze,i,1
hales,man,1
hales,vermissa,1
hales,william,1
hunt,vermissa,1
i,napoleon,1
i,sam,1
i,uncle,1
i,vell,1
law,moran,1
law,sebastian,1
man,murphy,1
man,william,1
manson,shuman,1
manson,van,1
moran,sebastian,1
old,van,1
old,vermissa,1
sam,uncle,1
shuman,van,1
vermissa,william,1
