canonical_name,alias_name
Mr. Worplesham,
Father Martin,
Mrs. Habbakuk,
Mr. Climpsons,
Rev. Almighty,
Mrs. Collins,
Mr. Fletcher,
Rev. Segrave,
Rev. Segrave,Segrave
Miss Lubbock,
Mrs. Stephen,
Mrs. Stephen,Stephen
Mrs. Hammond,
Dr. Crofton,
Dr. Crofton,Crofton
Mrs. Cousin,
Mr. Lambert,
Mr. Lambert,Lambert
Sir Harriet,
Rev. Milton,
Miss Merdle,
Sir Segrave,
Rev. Wicked,
Rev. Gerald,
Stanniforth,
Miss Dawson,
Miss Piggin,
Miss Piggin,Piggin
Mr. Erinyes,
Whittakers,
Mr. Martin,
Mr. Cousin,
Rev. Romeo,
Rev. Romeo,Romeo
Mr. Freddy,
Mr. Freddy,Freddy
Miss Giles,
Mrs. Simon,
Mrs. Simon,Simon
Mrs. Simon,Mrs Simon
Delagardie,
Esmeralda,
Swiveller,
Winbottle,
Mr. Peter,
Mr. Peter,Peter
Kayesmith,
Mr. Simon,
Miss Hare,
Sir Helen,
Mr. Queer,
Mr. Queer,Queer
Philliter,
Mr. Gobbo,
Walmisley,
Pritchard,
Hudibras,
Gulliver,
Londoner,
Victoria,
Clemence,
Tennyson,
Mr. Sugg,
Mr. Sugg,Sugg
Napoleon,
Eglamore,
Paterson,
Mr. Vane,
Mr. Vane,Vane
Barnabas,
Isbrand,
Pierrot,
Francis,
Gilbert,
Solomon,
Honoria,
Tooting,
Dr. Eve,
Markham,
Raustus,
Housman,
Sir Alf,
Cropper,
Michael,
Pointer,
Galahad,
Bredon,
Sheila,
Bearer,
Epping,
Matron,
Gurney,
Denver,
Julian,
Bertha,
Aurora,
Watson,
Andrew,
Papist,
Wimsey,
Gordon,
Winkin,
Dorrit,
Mrs. J,
Mrs. J,Mrs J
Austin,
Sylvia,
Julius,
Edmund,
Holmes,
Budge,
Sambo,
Freke,
Trigg,
Dumas,
Smith,
Clara,
Lyons,
Henry,
Dick,
Derr,
Bull,
Jove,
Pouf,
Town,
Vera,
Goth,
Mead,
Dove,
Mary,
Ham,
Joe,
Jim,
dorothy,
sayers,
paul,
harrow,
bunter,
parker,
miching,
mallecho,
florizel,
warburton,
sherlock,
frankau,
climpson,
hamilton,
carr,
holborn,
nurse,
gotobed,
evelyn,
christian,
butler,
peasgood,
hardy,
chapman,
murbles,
p,
wodehouse,
zeus,
mark,
kraska,
f,
templeton,
lyndhurst,
dane,
palmer,
cook,
george,
armstrong,
luton,
mother,
tom,
timmins,
a,
crockfords,
quartermain,
jordan,
hullo,
ben,
cobling,
deary,
betty,
william,
ingoldsby,
harkaway,
roger,
bosun,
pepys,
pallas,
arlen,
sammy,
marbles,
hodgson,
badcock,
grant,
inspector,
leigh,
adam,
chamberlin,
levine,
murder,
steve,
beaumont,
self,
faulkner,
humph,
banner,
