character1,character2,count
Cursed,Mr. Luna Keeper,1
Cursed,Them,1
Dobby,Mrs. And,1
Dobby,Sorting,1
Dobby,Where,1
Dr. Crumplehorn,Merope,1
Dursley,Tina Pettigrew,1
Fantastic,Mrs. And,1
Find,Goblet,1
Find,Grindelwald,1
Find,Mr. Luna Keeper,1
Find,Mr. Niffler,1
Find,Order,1
Find,Peverell Binns,1
Find,Sir Animagus Nymphadora,1
Fluffy,Mrs. And,1
Gilderoy,Merope,1
Gilderoy,Mrs. And,1
Gilderoy,Tina Pettigrew,1
Goblet,Mrs. And,1
Goblet,Them,1
Grindelwald,Inspector Portkey,1
Halfblood,Malfoy,1
Halfblood,Mrs. And,1
Halfblood,Newt,1
Hat,Mr. Luna Keeper,1
Hogsmeade,Mrs. And,1
Hogsmeade,Sir Animagus,1
Inspector Portkey,Mr. Niffler,1
James,Mr. Luna Keeper,1
James,Mrs. And,1
Kreacher,Mrs. And,1
Leta Prince,Mrs. And,1
Lily,Mrs. And,1
Lily,Sir Animagus,1
Lily,Where,1
Longbottom,Mrs. And,1
Longbottom,Them,1
Luna Queenie,Mrs. And,1
Malfoy,Mrs. And,1
Malfoy,Newt,1
Map,Mr. Luna Keeper,1
Map,Mrs. And,1
Map,Tina Pettigrew,1
Merope,Mr. Luna Keeper,1
Merope,Mr. Umbridge,1
Merope,Quibbler,1
Merope,Sir Animagus,1
Merope,Where,1
Miss Fawkes,Mrs. And,1
Miss Fawkes,Tina Pettigrew,1
Molly,Parvati,1
Mr. Luna Keeper,Tournament,1
Mr. Luna Keeper,Witchcraft,1
Mr. Niffler,Them,1
Mr. Niffler,Where,1
Mrs. And,Newt,1
Mrs. And,Platform,1
Mrs. And,Riddle,1
Mrs. And,Scorpius,1
Mrs. And,Sir Animagus Nymphadora,1
Mrs. And,Teddy,1
Mrs. And,Triwizard,1
Mrs. And,Witchcraft,1
Mrs. And,Wizardry,1
Nimbus,Wizarding,1
Order,Them,1
Order,Tina Pettigrew,1
Peverell Binns,Secrets,1
Ron Karkaroff,Veela,1
Secrets,Them,1
Sir Animagus Nymphadora,Tina Pettigrew,1
Tina Pettigrew,Wizardry,1
