character1,character2,count
Hrithik,Tia,2
Hrithik,Vidya,2
Hrithik,Vishal,2
Hrithik,Yash,2
Hrithik Krish,Prateek Riddhi,2
Hrithik Krish,Sir Swara Dharmendra,2
Inspector Abhay,Sir Aparna,2
Inspector Abhay,Sir Swara,2
Kajol,Sir Aparna Amol,2
Kiara,Pooja,2
Kuldeep,Sir Aparna Amol,2
Lavanya,Lavanya Hema,2
Meher Genelia,Sir Swara Dharmendra,2
Mithun,Sania,2
Mr. Chiranjeevi,Sania,2
Mr. Sharman,Sakshi Vikrant,2
Sir Swara,Suman Riya,2
Sir Swara Dharmendra,Suman Riya,2
Aadil,Hrithik,1
Aadil,Hrithik Krish,1
Abhishek,Hrithik,1
Aditi Mohanlal,Detective Leena,1
Aditi Mohanlal,Sakshi Vikrant,1
Akshay Sarika,Prateek Katrina,1
Akshay Sarika,Sir Aparna,1
Akshay Sarika,Sir Aparna Amol,1
Amitabh,Inspector Abhay,1
Amrita,Bandita Komal,1
Amrita,Ramya Kritika,1
Amrita,Sir Aparna,1
Anaya,Lakshmi Shakuntala,1
Anjali,Shalu,1
Arjun,Vishal,1
Arvind Medha,Javed,1
Ashok,Inspector Abhay,1
Bandita Komal,Ramya Kritika,1
Bandita Komal,Sir Aparna,1
Chaitanya Gauri,Hrithik,1
Chaitanya Gauri,Ramya Kritika,1
Darshan,Darshan Gaurav,1
Darshan Gaurav,Sakshi Vikrant,1
Darshan Gaurav,Shubham,1
Detective Leena,Kajol,1
Detective Leena,Kuldeep,1
Detective Leena,Meher Akanksha,1
Detective Leena,Mr. Monali,1
Detective Leena,Mr. Nidhi,1
Detective Leena,Om Ekta,1
Detective Leena,Shahid,1
Detective Leena,Suman Riya,1
Detective Leena,Tanmay Alia,1
Detective Leena,Tia,1
Dr. Prithvi,Hrithik,1
Dr. Prithvi,Hrithik Krish,1
Dr. Prithvi,Lady Amol,1
Dr. Prithvi,Sir Aparna Amol,1
Dr. Prithvi,Sir Swara Dharmendra,1
Harsh,Ramya Kritika,1
Harsh,Rekha Tushar,1
Harsh,Santhosh,1
Hrithik,Lady Ronak,1
Hrithik,Lakshmi Shakuntala,1
Hrithik,Lavanya,1
Hrithik,Lavanya Hema,1
Hrithik,Mr. Disha,1
Hrithik,Mr. Keshav,1
Hrithik,Mr. Monali,1
Hrithik,Mr. Nidhi,1
Hrithik,Pooja,1
Hrithik,Taapsee,1
Hrithik,Udita,1
Hrithik Krish,Inspector Abhay,1
Hrithik Krish,Kuldeep,1
Hrithik Krish,Lady Amol,1
Hrithik Krish,Lavanya,1
Hrithik Krish,Mr. Chiranjeevi,1
Hrithik Krish,Mr. Monali,1
Hrithik Krish,Mr. Nidhi,1
Hrithik Krish,Mr. Sharman,1
Hrithik Krish,Ramya Kritika,1
Hrithik Krish,Sakshi Vikrant,1
Hrithik Krish,Taapsee,1
Hrithik Krish,Udita,1
Inspector Abhay,Payal,1
Inspector Abhay,Suman Riya,1
Inspector Abhay,Taapsee,1
Inspector Abhay,Tia,1
Jagdeep,Rani Ranbir,1
Jaya,Mr. Chiranjeevi,1
Juhi,Tabu Rajat,1
Kajol,Lady Amol,1
Kajol,Sir Swara Dharmendra,1
Kiran,Ruchika,1
Kuldeep,Lady Ronak,1
Kuldeep,Mr. Chiranjeevi,1
Kuldeep,Sakshi Vikrant,1
Kuldeep,Yashwant,1
Lady Amol,Sir Swara,1
Lavanya,Ramya Kritika,1
Lavanya Hema,Manisha,1
Lavanya Hema,Ramya Kritika,1
Meenal,Neeraj,1
Meher Genelia,Sir Swara,1
Meher Genelia,Suman Riya,1
Mithun,Sir Aparna Amol,1
Mr. Chiranjeevi,Mr. Disha,1
Mr. Chiranjeevi,Mr. Sharman,1
Mr. Chiranjeevi,Ramya Kritika,1
Mr. Chiranjeevi,Sakshi Vikrant,1
Mr. Chiranjeevi,Sir Swara Dharmendra,1
Mr. Chiranjeevi,Vidya,1
Mr. Monali,Sakshi Vikrant,1
Mr. Monali,Udita,1
Mr. Sharman,Professor Mahesh,1
Mr. Sharman,Sir Swara Dharmendra,1
Mrs. Ronit,Vinita,1
Om Ekta,Professor Surbhi,1
Parth,Sir Swara Dharmendra,1
Prateek Katrina,Sir Aparna,1
Prateek Katrina,Sir Aparna Amol,1
Prateek Riddhi,Sir Aparna Amol,1
Prateek Riddhi,Sir Swara,1
Ramesh,Zara,1
Ramya Kritika,Sergeant Kritika,1
Ramya Kritika,Sir Aparna,1
Saket,Siddharth,1
Saket,Tanushree,1
Sakshi,Shubham,1
Sakshi,Shubham Aamir,1
Sakshi Vikrant,Sir Swara Dharmendra,1
Sakshi Vikrant,Sonakshi,1
Sakshi Vikrant,Vishal,1
Sania,Sir Aparna Amol,1
Shruti,Vicky,1
Shubham,Suman Riya,1
Shubham Aamir,Suman Riya,1
Siddharth,Tanushree,1
Sir Aparna,Soumya,1
Sir Aparna,Vishal,1
Sir Aparna Amol,Sir Rajeev Ritesh,1
Sir Aparna Amol,Vishal,1
Taapsee,Vishal,1
