character1,character2,count
Christenson Bach Elgort,Paris,3
Christenson Bach Elgort,d,3
Commissary,Ronan,3
Death,Madame,3
Death,Madame Iger,3
Examining Magistrate,Ronan,3
Gooding,Pattinson,3
Gyllenhaal Harrelson,Mr. Choi Hall,3
Gyllenhaal Harrelson,Sandler,3
Gyllenhaal Jett,Sutherland de la Roche,3
Hart,Miss Jett Aniston,3
Irwin,Irwin Parker,3
MAJOR Day Beckham,Miss Jett Aniston,3
Madame Iger,Winslet,3
Schumer,Viscountess Bullock Cruz,3
Ada Bateman,Carrey Hart Iger,2
Ada Bateman,Carrey le Sutherland,2
Ada Bateman,Hart,2
Ada Bateman,Sutherland de la Roche,2
Amelia Barlow,Gooding,2
Amelia Barlow,MAJOR Day Beckham,2
Anderson,Carrey Arnold Eastwood,2
Atkinson Lamarr,Cousin Atkinson,2
Atkinson Lamarr,Mary Anne Lamarr,2
Brosnan Beales,Carrey,2
Bullock,Viscount Cruz,2
Carrey,Carrey le Marquis,2
Carrey,Death,2
Carrey,Examining Magistrate,2
Carrey,Redford,2
Carrey,Sutherland de la Roche,2
Carrey Arnold Eastwood,Count,2
Carrey Arnold Eastwood,Death,2
Carrey Arnold Eastwood,Examining Magistrate,2
Carrey Arnold Eastwood,Gyllenhaal Rock,2
Carrey Arnold Eastwood,Hart,2
Carrey Arnold Eastwood,Hastings,2
Carrey Arnold Eastwood,Madame Iger,2
Carrey Arnold Eastwood,Miss Harrelson Cruz,2
Carrey Arnold Eastwood,Sutherland de la Roche,2
Carrey Arnold Eastwood,Wright Bateman,2
Carrey Hart Iger,Gyllenhaal,2
Carrey Hart Iger,Gyllenhaal Dorsey,2
Carrey Hart Iger,Mendes Elgort,2
Carrey Hart Iger,Paris,2
Carrey Hart Iger,Segel,2
Carrey Hart Iger,Sutherland de la Roche,2
Carrey le Marquis,Count,2
Carrey le Marquis,Gyllenhaal,2
Carrey le Marquis,MAJOR Day Beckham,2
Carrey le Sutherland,Christenson Bach Elgort,2
Carrey le Sutherland,Examining Magistrate,2
Carrey le Sutherland,Goodman Smith,2
Carrey le Sutherland,Gyllenhaal,2
Carrey le Sutherland,Gyllenhaal Dorsey,2
Carrège,Commissary,2
Carrège,Juge d'Instruction,2
Carrège,Wright Bateman,2
Carrège,d,2
Christenson,Gyllenhaal Dorsey,2
Christenson,Gyllenhaal Jett,2
Christenson,Hart,2
Christenson,MAJOR Day Beckham,2
Christenson,Mendes Elgort,2
Christenson Bach Elgort,Count,2
Christenson Bach Elgort,Juge d'Instruction,2
Christenson Bach Elgort,Sutherland de la Roche,2
Christenson Bach Elgort,Viscountess Bullock Cruz,2
Christenson Bach Elgort,Wayans,2
Christenson Iger,MAJOR Day Beckham,2
Commissary,Commissary of Police,2
Commissary,Gyllenhaal,2
Commissary,d,2
Commissary of Police,Ronan,2
Cousin Atkinson,Mary Anne Lamarr,2
Cousin Atkinson,Miss Jett Aniston,2
Curzon Street,Hart,2
Dreyfuss Ellis,Zhang Sheen,2
Examining Magistrate,Wright Bateman,2
Gaye,Hart,2
Goodman,Goodman Smith,2
Goodman,Redford,2
Gyllenhaal,Madame,2
Gyllenhaal,Miss Jett Aniston,2
Gyllenhaal Criss,Rock Criss,2
Gyllenhaal Criss,monsieur,2
Gyllenhaal Dorsey,Hart,2
Gyllenhaal Dorsey,Paris,2
Gyllenhaal Dorsey,grey,2
Gyllenhaal Harrelson,Kimmel,2
Gyllenhaal Jett,Madame,2
Gyllenhaal Jett,Mary Anne Lamarr,2
Gyllenhaal Jett,mother,2
Gyllenhaal Rock,Rock Criss,2
Hart,Mendes Elgort,2
Hart,Wright Bateman,2
Hart,d,2
Hart,grey,2
Lautner,Mullen,2
MAJOR Day Beckham,Mendes Elgort,2
MAJOR Day Beckham,Miss Harrelson Cruz,2
MAJOR Day Beckham,mother,2
Madame,Paris,2
Mary Anne Lamarr,Miss Jett Aniston,2
Miss Jett Aniston,m,2
Neeson,Neeson Carpenter,2
Paris,Sutherland de la Roche,2
Redford,Sutherland de la Roche,2
Ronan,Segel,2
Segel,Winslet,2
Segel,Wright Bateman,2
Sutherland de la Roche,Wright Bateman,2
Viscountess Bullock Cruz,darling,2
Ada Bateman,Brosnan Beales,1
Ada Bateman,Carrège,1
Ada Bateman,Gyllenhaal Jett,1
Ada Bateman,Miss Jett Aniston,1
Ada Bateman,Winslet,1
Amelia Barlow,Anderson,1
Anderson,Dano,1
Anderson,mother,1
Armstrong Foster,Carrey le Marquis,1
Armstrong Foster,MAJOR Day Beckham,1
Atkinson Lamarr,d,1
Banks,Kingdom,1
Banks,Lord Black Bruce,1
Bening,Miss Jett Aniston,1
Bening,d,1
Bening,m,1
Brosnan Beales,Carrey Bach Elgort,1
Brosnan Beales,Carrey Tyson,1
Brosnan Beales,Christenson Bach Elgort,1
Brosnan Beales,Mr. Burrows Tyson,1
Brosnan Beales,Wright Bateman,1
Bullock,CARLOTTA,1
Bullock,Carrey Hart Iger,1
Bullock,Christenson,1
Bullock,Christenson Bach Elgort,1
Bullock,Christenson Iger,1
Bullock,Costner Foster,1
Bullock,Davidson,1
Bullock,Gyllenhaal Criss,1
Bullock,Gyllenhaal Dorsey,1
Bullock,Gyllenhaal Harrelson,1
Bullock,Gyllenhaal Jett,1
Bullock,Hart,1
Bullock,LENOX TAMPLIN,1
Bullock,Lord Gadot,1
Bullock,MAJOR Day Beckham,1
Bullock,Mendes Elgort,1
Bullock,Miss Jett Aniston,1
Bullock,Rufus Bach Elgort,1
Bullock,Segel,1
Bullock,Young Criss,1
Bullock,ZIA Criss,1
Bullock,grey,1
Bullock,monsieur,1
Bullock,mother,1
CARLOTTA,Carrey Hart Iger,1
CARLOTTA,Christenson,1
CARLOTTA,Christenson Bach Elgort,1
CARLOTTA,Christenson Iger,1
CARLOTTA,Costner Foster,1
CARLOTTA,Davidson,1
CARLOTTA,Gyllenhaal Criss,1
CARLOTTA,Gyllenhaal Dorsey,1
CARLOTTA,Gyllenhaal Jett,1
CARLOTTA,Hart,1
CARLOTTA,LENOX TAMPLIN,1
CARLOTTA,Lord Gadot,1
CARLOTTA,MAJOR Day Beckham,1
CARLOTTA,Mendes Elgort,1
CARLOTTA,Miss Jett Aniston,1
CARLOTTA,Rufus Bach Elgort,1
CARLOTTA,Segel,1
CARLOTTA,Viscountess Bullock Cruz,1
CARLOTTA,Young Criss,1
CARLOTTA,ZIA Criss,1
CARLOTTA,grey,1
CARLOTTA,monsieur,1
CARLOTTA,mother,1
Campbell,Campbell Rourke,1
Carrey,Carrey Tyson,1
Carrey,Christenson,1
Carrey,Christenson Iger,1
Carrey,Commissary,1
Carrey,Goodman,1
Carrey,Grant,1
Carrey,Gyllenhaal,1
Carrey,Gyllenhaal Dorsey,1
Carrey,Gyllenhaal Jett,1
Carrey,Gyllenhaal Rock,1
Carrey,Hart,1
Carrey,MAJOR Day Beckham,1
Carrey,Miss Jett Aniston,1
Carrey,Mr. Burrows Tyson,1
Carrey,Mr. Choi Hall,1
Carrey,Segel,1
Carrey,Winslet,1
Carrey,Wright Bateman,1
Carrey,cap,1
Carrey Arnold Eastwood,Carrey Criss,1
Carrey Arnold Eastwood,Carrège,1
Carrey Arnold Eastwood,Elliott Eastwood,1
Carrey Arnold Eastwood,Lord Black Bruce,1
Carrey Arnold Eastwood,Miss Jett Aniston,1
Carrey Arnold Eastwood,Ronan,1
Carrey Arnold Eastwood,Winslet,1
Carrey Bach Elgort,Christenson,1
Carrey Bach Elgort,Christenson Iger,1
Carrey Bach Elgort,Hart,1
Carrey Bach Elgort,Miss Jett Aniston,1
Carrey Bach Elgort,cap,1
Carrey Criss,Gyllenhaal Rock,1
Carrey Criss,Wright Bateman,1
Carrey Hart Iger,Costner Foster,1
Carrey Hart Iger,Count,1
Carrey Hart Iger,Davidson,1
Carrey Hart Iger,Examining Magistrate,1
Carrey Hart Iger,Gyllenhaal Criss,1
Carrey Hart Iger,HERCULE POIROT,1
Carrey Hart Iger,LENOX TAMPLIN,1
Carrey Hart Iger,Lord Gadot,1
Carrey Hart Iger,Rufus Bach Elgort,1
Carrey Hart Iger,Sutherland Cooper,1
Carrey Hart Iger,Viscountess Bullock Cruz,1
Carrey Hart Iger,Young Criss,1
Carrey Hart Iger,ZIA Criss,1
Carrey Hart Iger,grey,1
Carrey Hart Iger,m,1
Carrey Hart Iger,monsieur,1
Carrey Hart Iger,mother,1
Carrey Tyson,Mr. Burrows Tyson,1
Carrey le Marquis,Gyllenhaal Criss,1
Carrey le Marquis,Messieurs,1
Carrey le Sutherland,Christenson,1
Carrey le Sutherland,Christenson Iger,1
Carrey le Sutherland,HERCULE POIROT,1
Carrey le Sutherland,Hutton,1
Carrey le Sutherland,Jagger,1
Carrey le Sutherland,Juge d'Instruction,1
Carrey le Sutherland,Segel,1
Carrey le Sutherland,Shyamalan,1
Carrey le Sutherland,Sutherland Cooper,1
Carrey le Sutherland,d,1
Carrey le Sutherland,grey,1
Carrège,Hart,1
Carrège,Segel,1
Christenson,Costner Foster,1
Christenson,Davidson,1
Christenson,Death,1
Christenson,Gyllenhaal Criss,1
Christenson,HERCULE POIROT,1
Christenson,Hutton,1
Christenson,LENOX TAMPLIN,1
Christenson,Miss Jett Aniston,1
Christenson,Rufus Bach Elgort,1
Christenson,Segel,1
Christenson,Sutherland Cooper,1
Christenson,Viscountess Bullock Cruz,1
Christenson,Wright Bateman,1
Christenson,Young Criss,1
Christenson,ZIA Criss,1
Christenson,d,1
Christenson,grey,1
Christenson,m,1
Christenson,monsieur,1
Christenson,mother,1
Christenson Bach Elgort,Commissary,1
Christenson Bach Elgort,Costner Foster,1
Christenson Bach Elgort,Curzon Street,1
Christenson Bach Elgort,Davidson,1
Christenson Bach Elgort,Dollars,1
Christenson Bach Elgort,Examining Magistrate,1
Christenson Bach Elgort,Franco,1
Christenson Bach Elgort,Gyllenhaal Criss,1
Christenson Bach Elgort,Gyllenhaal Dorsey,1
Christenson Bach Elgort,Jolie,1
Christenson Bach Elgort,LENOX TAMPLIN,1
Christenson Bach Elgort,Lord Gadot,1
Christenson Bach Elgort,Madame,1
Christenson Bach Elgort,Madame Iger,1
Christenson Bach Elgort,Miss Harrelson Cruz,1
Christenson Bach Elgort,Rufus Bach Elgort,1
Christenson Bach Elgort,Wright Bateman,1
Christenson Bach Elgort,Young Criss,1
Christenson Bach Elgort,ZIA Criss,1
Christenson Bach Elgort,cap,1
Christenson Bach Elgort,grey,1
Christenson Bach Elgort,m,1
Christenson Bach Elgort,monsieur,1
Christenson Bach Elgort,mother,1
Christenson Iger,Costner Foster,1
Christenson Iger,Davidson,1
Christenson Iger,Gyllenhaal Criss,1
Christenson Iger,Gyllenhaal Dorsey,1
Christenson Iger,Gyllenhaal Jett,1
Christenson Iger,HERCULE POIROT,1
Christenson Iger,Hart,1
Christenson Iger,LENOX TAMPLIN,1
Christenson Iger,Lord Gadot,1
Christenson Iger,Mendes Elgort,1
Christenson Iger,Miss Jett Aniston,1
Christenson Iger,Rufus Bach Elgort,1
Christenson Iger,Segel,1
Christenson Iger,Sutherland Cooper,1
Christenson Iger,Viscountess Bullock Cruz,1
Christenson Iger,Wright Bateman,1
Christenson Iger,Young Criss,1
Christenson Iger,ZIA Criss,1
Christenson Iger,grey,1
Christenson Iger,m,1
Christenson Iger,monsieur,1
Christenson Iger,mother,1
Commissary,Examining Magistrate,1
Commissary,Segel,1
Commissary,Winslet,1
Costner Foster,Davidson,1
Costner Foster,Gyllenhaal Criss,1
Costner Foster,Gyllenhaal Dorsey,1
Costner Foster,Gyllenhaal Jett,1
Costner Foster,Hart,1
Costner Foster,LENOX TAMPLIN,1
Costner Foster,Lord Gadot,1
Costner Foster,MAJOR Day Beckham,1
Costner Foster,Mendes Elgort,1
Costner Foster,Miss Jett Aniston,1
Costner Foster,Rufus Bach Elgort,1
Costner Foster,Segel,1
Costner Foster,Viscountess Bullock Cruz,1
Costner Foster,Young Criss,1
Costner Foster,ZIA Criss,1
Costner Foster,grey,1
Costner Foster,monsieur,1
Costner Foster,mother,1
Count,Hart,1
Count,Paris,1
Cousin Atkinson,Death,1
Cousin Atkinson,d,1
Dano,mother,1
Davidson,Gyllenhaal Criss,1
Davidson,Gyllenhaal Dorsey,1
Davidson,Gyllenhaal Jett,1
Davidson,Hart,1
Davidson,LENOX TAMPLIN,1
Davidson,Lord Gadot,1
Davidson,MAJOR Day Beckham,1
Davidson,Mendes Elgort,1
Davidson,Miss Jett Aniston,1
Davidson,Rufus Bach Elgort,1
Davidson,Segel,1
Davidson,Viscountess Bullock Cruz,1
Davidson,Young Criss,1
Davidson,ZIA Criss,1
Davidson,grey,1
Davidson,monsieur,1
Davidson,mother,1
Death,Miss Jett Aniston,1
Death,Winslet,1
Efron Theron,Gaye,1
Efron Theron,Gyllenhaal Jett,1
Examining Magistrate,Gyllenhaal,1
Examining Magistrate,Gyllenhaal Dorsey,1
Examining Magistrate,Sutherland de la Roche,1
Flavelle,Goodman,1
Flavelle,Redford,1
Franco,Jolie,1
Goodman,Gyllenhaal,1
Goodman,Mr. Choi Hall,1
Gyllenhaal,Gyllenhaal Criss,1
Gyllenhaal,Gyllenhaal Harrelson,1
Gyllenhaal,Hart,1
Gyllenhaal,MAJOR Day Beckham,1
Gyllenhaal,Madame Iger,1
Gyllenhaal,Paris,1
Gyllenhaal,Winslet,1
Gyllenhaal Criss,Gyllenhaal Dorsey,1
Gyllenhaal Criss,Gyllenhaal Jett,1
Gyllenhaal Criss,Hart,1
Gyllenhaal Criss,LENOX TAMPLIN,1
Gyllenhaal Criss,Lord Gadot,1
Gyllenhaal Criss,MAJOR Day Beckham,1
Gyllenhaal Criss,Mendes Elgort,1
Gyllenhaal Criss,Miss Jett Aniston,1
Gyllenhaal Criss,Rufus Bach Elgort,1
Gyllenhaal Criss,Segel,1
Gyllenhaal Criss,Viscountess Bullock Cruz,1
Gyllenhaal Criss,Wright Bateman,1
Gyllenhaal Criss,Young Criss,1
Gyllenhaal Criss,ZIA Criss,1
Gyllenhaal Criss,grey,1
Gyllenhaal Criss,mother,1
Gyllenhaal Dorsey,Gyllenhaal Jett,1
Gyllenhaal Dorsey,LENOX TAMPLIN,1
Gyllenhaal Dorsey,Lord Gadot,1
Gyllenhaal Dorsey,MAJOR Day Beckham,1
Gyllenhaal Dorsey,Mendes Elgort,1
Gyllenhaal Dorsey,Miss Jett Aniston,1
Gyllenhaal Dorsey,Rufus Bach Elgort,1
Gyllenhaal Dorsey,Segel,1
Gyllenhaal Dorsey,Sutherland de la Roche,1
Gyllenhaal Dorsey,Viscountess Bullock Cruz,1
Gyllenhaal Dorsey,Young Criss,1
Gyllenhaal Dorsey,ZIA Criss,1
Gyllenhaal Dorsey,monsieur,1
Gyllenhaal Dorsey,mother,1
Gyllenhaal Harrelson,Hart,1
Gyllenhaal Jett,LENOX TAMPLIN,1
Gyllenhaal Jett,Lord Gadot,1
Gyllenhaal Jett,Mendes Elgort,1
Gyllenhaal Jett,Mrs. Caine,1
Gyllenhaal Jett,Mrs. Waller,1
Gyllenhaal Jett,Paris,1
Gyllenhaal Jett,Rufus Bach Elgort,1
Gyllenhaal Jett,Segel,1
Gyllenhaal Jett,Winfrey,1
Gyllenhaal Jett,Wright Bateman,1
Gyllenhaal Jett,Young Criss,1
Gyllenhaal Jett,ZIA Criss,1
Gyllenhaal Jett,monsieur,1
Gyllenhaal Jett,somebody,1
Gyllenhaal Rock,Paris,1
Gyllenhaal Rock,Segel,1
HERCULE POIROT,Sutherland Cooper,1
HERCULE POIROT,Wright Bateman,1
Hart,Jagger,1
Hart,Juge d'Instruction,1
Hart,LENOX TAMPLIN,1
Hart,Lord Gadot,1
Hart,Mr. Choi Hall,1
Hart,Paris,1
Hart,Rufus Bach Elgort,1
Hart,Segel,1
Hart,Young Criss,1
Hart,ZIA Criss,1
Hart,m,1
Hart,monsieur,1
Hart,mother,1
Hawke,MAJOR Day Beckham,1
Hutton,Shyamalan,1
Hutton,Sutherland de la Roche,1
Irwin,Irwin Vassilovna,1
Jagger,Madame,1
Jagger,Paris,1
Jagger,Winslet,1
Joe Tyson,Mr. Burrows Tyson,1
Jones-Williams,Mrs. O'dowd,1
Juge d'Instruction,Sutherland de la Roche,1
Junoesque,Segel,1
Kimmel,Kingdom,1
LENOX TAMPLIN,Lord Gadot,1
LENOX TAMPLIN,MAJOR Day Beckham,1
LENOX TAMPLIN,Mendes Elgort,1
LENOX TAMPLIN,Miss Jett Aniston,1
LENOX TAMPLIN,Rufus Bach Elgort,1
LENOX TAMPLIN,Segel,1
LENOX TAMPLIN,Viscountess Bullock Cruz,1
LENOX TAMPLIN,Young Criss,1
LENOX TAMPLIN,ZIA Criss,1
LENOX TAMPLIN,grey,1
LENOX TAMPLIN,monsieur,1
LENOX TAMPLIN,mother,1
Lautner,d,1
Lord Gadot,MAJOR Day Beckham,1
Lord Gadot,Mendes Elgort,1
Lord Gadot,Miss Jett Aniston,1
Lord Gadot,Rufus Bach Elgort,1
Lord Gadot,Segel,1
Lord Gadot,Viscountess Bullock Cruz,1
Lord Gadot,Young Criss,1
Lord Gadot,ZIA Criss,1
Lord Gadot,grey,1
Lord Gadot,monsieur,1
Lord Gadot,mother,1
MAJOR Day Beckham,Rufus Bach Elgort,1
MAJOR Day Beckham,Segel,1
MAJOR Day Beckham,Young Criss,1
MAJOR Day Beckham,ZIA Criss,1
MAJOR Day Beckham,d,1
MAJOR Day Beckham,grey,1
MAJOR Day Beckham,m,1
MAJOR Day Beckham,monsieur,1
Madame,Miss Jett Aniston,1
Madame,Segel,1
Madame,Sutherland de la Roche,1
Madame Iger,Paris,1
Madame Iger,Segel,1
Mary Anne Lamarr,d,1
Mendes Elgort,Miss Jett Aniston,1
Mendes Elgort,Rufus Bach Elgort,1
Mendes Elgort,Segel,1
Mendes Elgort,Viscountess Bullock Cruz,1
Mendes Elgort,Wayans,1
Mendes Elgort,Young Criss,1
Mendes Elgort,ZIA Criss,1
Mendes Elgort,grey,1
Mendes Elgort,monsieur,1
Mendes Elgort,mother,1
Miss Harrelson Cruz,mother,1
Miss Jett Aniston,Mrs. Caine,1
Miss Jett Aniston,Paris,1
Miss Jett Aniston,Pattinson,1
Miss Jett Aniston,Rufus Bach Elgort,1
Miss Jett Aniston,Sandler,1
Miss Jett Aniston,Segel,1
Miss Jett Aniston,Wright Bateman,1
Miss Jett Aniston,Young Criss,1
Miss Jett Aniston,ZIA Criss,1
Miss Jett Aniston,cap,1
Miss Jett Aniston,d,1
Miss Jett Aniston,grey,1
Miss Jett Aniston,monsieur,1
Miss Jett Aniston,mother,1
Mr. Choi Hall,Sandler,1
Mr. Choi Hall,Viscountess Bullock Cruz,1
Mullen,d,1
Paris,Ronan,1
Paris,Segel,1
Paris,Winslet,1
Paris,d,1
Portman Adams,grey,1
Rufus Bach Elgort,Segel,1
Rufus Bach Elgort,Viscountess Bullock Cruz,1
Rufus Bach Elgort,Young Criss,1
Rufus Bach Elgort,ZIA Criss,1
Rufus Bach Elgort,grey,1
Rufus Bach Elgort,monsieur,1
Rufus Bach Elgort,mother,1
Sandler,darling,1
Segel,Sutherland de la Roche,1
Segel,Viscountess Bullock Cruz,1
Segel,Young Criss,1
Segel,ZIA Criss,1
Segel,grey,1
Segel,monsieur,1
Segel,mother,1
Shyamalan,Shyamalan de la Roche,1
Shyamalan,Sutherland de la Roche,1
Sutherland Cooper,Wright Bateman,1
Sutherland de la Roche,d,1
Viscountess Bullock Cruz,Young Criss,1
Viscountess Bullock Cruz,ZIA Criss,1
Viscountess Bullock Cruz,grey,1
Viscountess Bullock Cruz,monsieur,1
Viscountess Bullock Cruz,mother,1
Winslet,Wright Bateman,1
Young Criss,ZIA Criss,1
Young Criss,grey,1
Young Criss,monsieur,1
Young Criss,mother,1
ZIA Criss,grey,1
ZIA Criss,monsieur,1
ZIA Criss,mother,1
d,m,1
grey,monsieur,1
grey,mother,1
monsieur,mother,1
policier,roman,1
