character1,character2,count
Sergeant Fluffy,this,8
Alastor Vérot,Mr. Crimes,7
Alastor Vérot,Mr. Crimes Bathilda,7
Angelina,Prefect of Police,7
Angelina,Quaffle,7
Arsène Fleur,Fire Secrets,7
Arsène Fleur,Oliver. Secrets,7
Chief Alastor,Dudley,7
Chief Alastor,Dudley School,7
Deputy Chief Bellatrix,Moony Marauder Fred,7
Deputy Chief Bellatrix,Quaffle le Préfet,7
Diggory Harry,Moonie Marauder,7
Diggory Harry,Moony Marauder,7
Dudley,this,7
Dudley School,Mr. Crimes Bathilda,7
Erumpent. Cursed,Quaffle le Préfet,7
Find,Moony,7
Find,Moony Marauder Fred,7
Fire,Lovegood Peeves,7
Fire,Moony Marauder Fred,7
Major Comte d'Astrignac,Moony Marauder Fred,7
Maître Witchcraft,i,7
Moonie Marauder,Quaffle le Président,7
Moony,Mr. Crimes Bathilda,7
Moony,Quaffle le Président,7
Moony Marauder,Quaffle le Président,7
Mr. Crimes,Queenie,7
Prisoner,this,7
Alastor Vérot,Dudley,6
Alastor Vérot,Dudley School,6
Angelina,Moony,6
Chief Alastor,Diggory Harry,6
Chief Alastor,Sergeant Fluffy,6
Deputy Chief Bellatrix,Fire Secrets,6
Deputy Chief Bellatrix,Oliver. Secrets,6
Deputy Chief Bellatrix,Prefect of Police,6
Diggory Harry,Harry Potter,6
Diggory Harry,Potter Harry,6
Diggory Harry,Sergeant Fluffy,6
Draco,Queenie,6
Dudley School,this,6
Erumpent,Quaffle,6
Erumpent,Quaffle le Préfet,6
Erumpent. Cursed,Prisoner,6
Fire,Mr. Crimes Bathilda,6
Fire,Prefect of Police,6
Fire,Quaffle le Préfet,6
Fire,Queenie School,6
Fire Secrets,Hippolyte School,6
Harry Potter,Potter Harry,6
Hippolyte School,Moony,6
Hippolyte School,Oliver. Secrets,6
Lethifold,Moonie Marauder,6
Lethifold,Moony,6
Lethifold,Moony Marauder,6
Major,Moony,6
Major,Moony Marauder Fred,6
Major Comte d'Astrignac,i,6
Moony,Mr. Crimes,6
Moony,don,6
Moony,m,6
Moony Marauder Fred,Oliver. Secrets,6
Moony Marauder Fred,Quaffle le Préfet,6
Moony Marauder Fred,don,6
Mr. Crimes,Queenie School,6
Mr. Crimes Bathilda,Queenie School,6
Queenie School,this,6
Alastor Vérot,Draco,5
Angelina,Moonie Marauder,5
Angelina,Moony Marauder,5
Angelina,Prime Minister,5
Arsène Fleur,don,5
Chief Alastor,Draco,5
Chief Alastor,Quaffle,5
Chief Alastor,Quaffle le Préfet,5
Chief Alastor And,Sergeant Fluffy,5
Draco,Draco School,5
Draco,Mr. Crimes,5
Draco,Mr. Crimes Bathilda,5
Draco School,Hippolyte School,5
Dudley,Queenie School,5
Dudley School,Queenie,5
Erumpent,Moony Marauder Fred,5
Erumpent. Cursed,Moony Marauder Fred,5
Find,Moonie Marauder,5
Find,Moony Marauder,5
Find,Sergeant Fluffy,5
Find,this,5
Fire,superior,5
Hippolyte School,Moony Marauder Fred,5
Hippolyte School,Prefect of Police,5
Hippolyte School,Quaffle,5
Major,this,5
Major Comte d'Astrignac,Moony,5
Maître Witchcraft,Moony Marauder Fred,5
Moony Marauder Fred,Mr. Crimes Bathilda,5
Mr. Crimes Bathilda,Prefect,5
Oliver,i,5
Prisoner,Quaffle,5
Prisoner,Sergeant Fluffy,5
Quaffle,Quaffle le President,5
Quaffle,don,5
Alastor Vérot,Moonie Marauder,4
Alastor Vérot,Moony,4
Alastor Vérot,Moony Marauder,4
Angelina,i,4
Arsène Fleur,Prefect,4
Arsène Fleur,Prefect of Police,4
Arsène Fleur,Quaffle,4
Bathilda case,i,4
Chief Alastor,Moonie Marauder,4
Chief Alastor,Moony,4
Chief Alastor,Moony Marauder,4
Chief Alastor And,Mr. Crimes,4
D'Artagnan,Wizardry,4
Daddy Tonks,Dudley,4
Daddy Tonks,Dudley School,4
Daddy Tonks,this,4
Deputy Chief Bellatrix,Erumpent,4
Deputy Chief Bellatrix,don,4
Diggory Harry,Draco,4
Diggory Harry,Dudley,4
Diggory Harry,Dudley School,4
Diggory Harry,Prisoner,4
Erumpent,Erumpent. Cursed,4
Erumpent,Prefect,4
Fire,Mr. Crimes,4
Fire Secrets,Moony Marauder Fred,4
Fire Secrets,Prefect,4
Fire Secrets,Quaffle,4
Harry Potter,Mr. Crimes Bathilda,4
Hippolyte School,Quaffle le Préfet,4
Lestrange,i,4
Moonie Marauder,don,4
Moony,Prisoner,4
Moony Marauder,don,4
Moony Marauder Fred,Oliver,4
Moony't,i,4
Mr. Crimes Bathilda,Quaffle,4
Mr. Crimes Bathilda,Quaffle le Préfet,4
Oliver. Secrets,Prefect,4
Oliver. Secrets,Quaffle,4
Prefect,Prisoner,4
Prime Minister,i,4
Prisoner,Quaffle le Préfet,4
Quaffle,Quaffle le Secrétaire,4
Quaffle le President,i,4
i,job,4
Alastor Vérot,Diggory Harry,3
Alençon,Fire,3
Angelina,Moony Marauder Fred,3
Angelina,Quaffle le Préfet,3
Angelina,this,3
Arsène Fleur,Deputy Chief Bellatrix,3
Arsène Fleur,Mr. Crimes Bathilda,3
Arsène Fleur,Quaffle le Préfet,3
Arsène Fleur,Queenie,3
Bathilda case,Moony,3
Chief Alastor,Prefect,3
Chief Alastor And,Diggory Harry,3
Chief Alastor And,Prefect,3
Chief Alastor And,i,3
Count Hagrid,this,3
Diggory Harry,Minerva,3
Diggory Harry,Prefect,3
Diggory Harry,Quaffle,3
Diggory Harry,inspector,3
Draco,Prefect,3
Draco,Queenie School,3
Draco School,Dudley,3
Draco School,Dudley School,3
Dudley,Prefect,3
Dudley School,Prefect,3
Dudley School,Queenie School,3
Erumpent,Prefect of Police,3
Erumpent. Cursed,Maître Witchcraft,3
Erumpent. Cursed,Prefect,3
Find,Mr. Crimes,3
Find,Quaffle,3
Fire,Moony't,3
Fire,Quaffle le Président,3
Fire,don,3
Fire,m,3
Fire Secrets,Quaffle le Préfet,3
Fire Secrets,Queenie,3
Fire Secrets,Queenie School,3
Harry Potter,Mr. Crimes,3
Hippolyte School,Lovegood Peeves,3
Hippolyte School,Moonie Marauder,3
Hippolyte School,Moony Marauder,3
Lovegood Peeves,i,3
Madame,Prefect,3
Major,Moonie Marauder,3
Major,Moony Marauder,3
Major Comte d'Astrignac,Moonie Marauder,3
Major Comte d'Astrignac,Moony Marauder,3
Malfoy,Mr. Crimes,3
Maître Witchcraft,Mr. Crimes Bathilda,3
Maître Witchcraft,Prefect,3
Moonie Marauder,Moony't,3
Moonie Marauder,Mr. Crimes,3
Moonie Marauder,Mr. Crimes Bathilda,3
Moonie Marauder,Oliver,3
Moonie Marauder,Prisoner,3
Moony,Oliver,3
Moony,Queenie,3
Moony Marauder,Moony't,3
Moony Marauder,Mr. Crimes,3
Moony Marauder,Mr. Crimes Bathilda,3
Moony Marauder,Oliver,3
Moony Marauder,Prisoner,3
Moony Marauder Fred,Mr. Crimes,3
Moony Marauder Fred,Prisoner,3
Moony Marauder Fred,m,3
Mr. Crimes,Potter Harry,3
Mr. Crimes Bathilda,Potter Harry,3
Mr. Crimes Bathilda,Prefect of Police,3
Oliver. Secrets,Quaffle le Préfet,3
Oliver. Secrets,Queenie,3
Oliver. Secrets,Queenie School,3
Prefect,Prime Minister,3
Prefect,Quaffle le Préfet,3
Prefect of Police,Prime Minister,3
Quaffle,inspector,3
Quaffle le Préfet,don,3
Sergeant Fluffy,Señor Bludger,3
Sergeant Fluffy,m,3
Teddy,Teddy Arthur,3
Alastor Vérot,Draco School,2
Alastor Vérot,Erumpent,2
Alastor Vérot,Erumpent. Cursed,2
Alastor Vérot,Prefect,2
Alastor Vérot,Sergeant Fluffy,2
Alastor Vérot,don,2
Alençon,Daddy Tonks,2
Alençon,Diggory Harry,2
Alençon,Lovegood Peeves,2
Alençon,Moonie Marauder,2
Alençon,Moony,2
Alençon,Moony Marauder,2
Alençon,Sergeant Fluffy,2
Alençon,i,2
Angelina,Fire,2
Angelina,Quaffle le Président,2
Arsène Fleur,D'Artagnan,2
Arsène Fleur,Hippolyte School,2
Arsène Fleur,Major,2
Arsène Fleur,Quaffle le Président,2
Arsène Fleur,Queenie School,2
Arsène Fleur,Sergeant Fluffy,2
Arsène Fleur,Teddy,2
Arsène Fleur,Teddy Arthur,2
Arsène Fleur,Wizardry,2
Arsène Fleur,m,2
Azkaban Binns,Erumpent,2
Bathilda case,Fire,2
Bathilda case,Fire Secrets,2
Bathilda case,Moonie Marauder,2
Bathilda case,Moony Marauder,2
Bathilda case,Oliver. Secrets,2
Bathilda case,this,2
Bones,Chevreuse,2
Bones,Versailles,2
Chevreuse,Versailles,2
Chief Alastor,Draco School,2
Chief Alastor,Erumpent,2
Chief Alastor,Erumpent. Cursed,2
Chief Alastor,Harry Potter,2
Chief Alastor,Potter Harry,2
Chief Alastor,Prefect of Police,2
Chief Alastor,Queenie,2
Chief Alastor,Queenie School,2
Chief Alastor,don,2
Chief Alastor And,Harry Potter,2
Chief Alastor And,Hippolyte School,2
Chief Alastor And,Mr. Crimes Bathilda,2
Chief Alastor And,Potter Harry,2
Chief Alastor And,Prefect of Police,2
Collar,this,2
Count Hagrid,Moonie Marauder,2
Count Hagrid,Moony,2
Count Hagrid,Moony Marauder,2
Daddy Tonks,Damigni,2
Daddy Tonks,Fawkes,2
Daddy Tonks,Fire,2
Daddy Tonks,Hanged Man,2
Daddy Tonks,Lovegood Peeves,2
Daddy Tonks,Moonie Marauder,2
Daddy Tonks,Moony,2
Daddy Tonks,Moony Marauder,2
Daddy Tonks,Mr. Crimes Bathilda,2
Damigni,Moonie Marauder,2
Damigni,Moony,2
Damigni,Moony Marauder,2
Deputy Chief Bellatrix,Errol,2
Deputy Chief Bellatrix,Moony't,2
Deputy Chief Bellatrix,Oliver,2
Diggory Harry,Draco School,2
Diggory Harry,Erumpent. Cursed,2
Diggory Harry,Lovegood Peeves,2
Diggory Harry,Minerva Harry,2
Diggory Harry,Oliver,2
Diggory Harry,Quaffle le Préfet,2
Draco,Fire,2
Draco,this,2
Draco School,Mr. Crimes,2
Draco School,Mr. Crimes Bathilda,2
Draco School,Queenie,2
Draco School,Queenie School,2
Draco School,i,2
Dudley,Moony,2
Dudley,Prefect of Police,2
Dudley,Quaffle,2
Dudley School,Moony,2
Dudley School,Prefect of Police,2
Dudley School,Quaffle,2
Eh,Sergeant Fluffy,2
Eh,i,2
Errol,this,2
Erumpent,Mr. Crimes,2
Erumpent,Mr. Crimes Bathilda,2
Erumpent,Prime Minister,2
Erumpent,Queenie,2
Erumpent,Queenie School,2
Erumpent. Cursed,Oliver,2
Erumpent. Cursed,Prefect of Police,2
Erumpent. Cursed,Quaffle Cursed,2
Erumpent. Cursed,superior,2
FORTY-TWO SNITCH,this,2
Find,Mr. Crimes Bathilda,2
Find,Quaffle le Président,2
Fire,Reverend Mother,2
Fire Secrets,Lovegood Peeves,2
Fire Secrets,Mr. Crimes Bathilda,2
Fire Secrets,Prefect of Police,2
Fire Secrets,Sergeant Fluffy,2
Halfblood Crumplehorn,Moonie Marauder,2
Halfblood Crumplehorn,Moony,2
Halfblood Crumplehorn,Moony Marauder,2
Hanged Man,Moonie Marauder,2
Hanged Man,Moony,2
Hanged Man,Moony Marauder,2
Harry Potter,Nimbus Granger,2
Harry Potter,i,2
Harry Potter,this,2
Hippolyte School,Lestrange,2
Hippolyte School,Madame,2
Hippolyte School,Nimbus Granger,2
Hippolyte School,Sergeant Fluffy,2
Katie Granger,Nimbus Granger,2
Katie Granger,i,2
Lestrange,Prisoner,2
Lovegood Peeves,Oliver. Secrets,2
Lovegood Peeves,this,2
Madame,Prefect of Police,2
Madame,i,2
Madame,this,2
Major,Maître Witchcraft,2
Major Comte d'Astrignac,Maître Witchcraft,2
Malfoy,Mr. Crimes Bathilda,2
Malfoy,Sergeant Fluffy,2
Maître Witchcraft,Molly Gryffindor,2
Maître Witchcraft,Moonie Marauder,2
Maître Witchcraft,Moony,2
Maître Witchcraft,Moony Marauder,2
Maître Witchcraft,Mr. Crimes,2
Maître Witchcraft,Prefect of Police,2
Maître Witchcraft,Señor Bludger,2
Minerva,Minerva Harry,2
Molly Gryffindor,Señor Bludger,2
Moonie Marauder,Quaffle le Directeur,2
Moonie Marauder,Queenie,2
Moonie Marauder,Weber,2
Moonie Marauder,superior,2
Moony,Quaffle le Directeur,2
Moony,Queenie School,2
Moony,Weber,2
Moony,superior,2
Moony Marauder,Quaffle le Directeur,2
Moony Marauder,Queenie,2
Moony Marauder,Weber,2
Moony Marauder,superior,2
Moony Marauder Fred,job,2
Moony Marauder Fred,superior,2
Moony't,m,2
Mr. Crimes,Quaffle,2
Mr. Crimes,Quaffle le Préfet,2
Mr. Crimes Bathilda,Oliver. Secrets,2
Mr. Crimes Bathilda,Sergeant Fluffy,2
Nimbus Granger,i,2
Oliver. Secrets,Prefect of Police,2
Oliver. Secrets,Sergeant Fluffy,2
Place de la Concorde,Sergeant Fluffy,2
Place de la Concorde,Tuileries,2
Prefect,Queenie,2
Prefect,superior,2
Prefect of Police,Queenie,2
Prisoner,don,2
Quaffle,Quaffle Cursed,2
Quaffle,Quaffle le Directeur,2
Quaffle,Quaffle le Express,2
Quaffle,Señor Bludger,2
Quaffle,superior,2
Quaffle le Préfet,superior,2
Quaffle le Président,this,2
Quaffle le Secrétaire,inspector,2
Queenie,Sergeant Fluffy,2
Reverend Mother,i,2
Rouen,Sergeant Fluffy,2
Rouen,i,2
Rouen,this,2
Sergeant Fluffy,Tuileries,2
Sergeant Fluffy,inspector,2
Señor Bludger,don,2
Versailles,this,2
don,job,2
job,this,2
m,this,2
Alastor Vérot,Daddy Tonks,1
Alastor Vérot,Find,1
Alastor Vérot,Fire,1
Alastor Vérot,Fire Secrets,1
Alastor Vérot,Malfoy,1
Alastor Vérot,Oliver. Secrets,1
Alastor Vérot,Queenie,1
Alastor Vérot,Queenie School,1
Alastor Vérot,inspector,1
Alençon,Damigni,1
Alençon,Erumpent,1
Alençon,Hippolyte School,1
Andromeda,Centaur,1
Andromeda,Hat,1
Andromeda,Lily,1
Andromeda,Pansy,1
Andromeda,Platform Kreacher,1
Angelina,Erumpent. Cursed,1
Angelina,Fire Secrets,1
Angelina,Horace,1
Angelina,Oliver. Secrets,1
Angelina,Prisoner,1
Arsène Fleur,Bathilda case,1
Arsène Fleur,Credence,1
Arsène Fleur,Erumpent,1
Arsène Fleur,Erumpent. Cursed,1
Arsène Fleur,Fenrir Patronus,1
Arsène Fleur,Find,1
Arsène Fleur,German Emperor,1
Arsène Fleur,Lenormand,1
Arsène Fleur,Lethifold,1
Arsène Fleur,Major Comte d'Astrignac,1
Arsène Fleur,Mr. Crimes,1
Arsène Fleur,Prime Minister,1
Arsène Fleur,Prince Niffler Peverell,1
Arsène Fleur,Private Fred,1
Arsène Fleur,Señor Bludger,1
Arsène Fleur,Tournament Rose,1
Arsène Fleur,job,1
Arsène Fleur,lupin,1
Arsène Fleur,lupins,1
Azkaban Binns,McGonagall,1
Azkaban Binns,Prefect,1
Azkaban Binns,Prefect of Police,1
Azkaban Binns,Quaffle,1
Azkaban Binns,Quaffle le Préfet,1
Azkaban Binns,this,1
Basilisk,Major,1
Basilisk,Moony Marauder Fred,1
Basilisk,this,1
Bathilda case,Diggory Harry,1
Bathilda case,Moony Marauder Fred,1
Bathilda case,Sergeant Fluffy,1
Bois de Boulogne,Halfblood Crumplehorn,1
Bones,Moony Marauder Fred,1
Cattermole,i,1
Centaur,Hat,1
Centaur,Lily,1
Centaur,Pansy,1
Centaur,Platform Kreacher,1
Chief Alastor,Deputy Chief Bellatrix,1
Chief Alastor,Errol,1
Chief Alastor,Fire,1
Chief Alastor,Fire Secrets,1
Chief Alastor,Malfoy,1
Chief Alastor,Oliver. Secrets,1
Chief Alastor,Prisoner,1
Chief Alastor And,Deputy Chief Bellatrix,1
Chief Alastor And,Dudley,1
Chief Alastor And,Dudley School,1
Chief Alastor And,Errol,1
Chief Alastor And,Malfoy,1
Chief Alastor And,Prisoner,1
Chief Alastor And,Queenie,1
Chief Alastor And,Queenie School,1
Collar,Erumpent. Cursed,1
Collar,Hat,1
Collar,Moony,1
Collar,Moony Marauder Fred,1
Collar,Sergeant Fluffy,1
Collar,don,1
Collar,i,1
Count Hagrid,Fire,1
Count Hagrid,Oliver,1
Count Hagrid,Queenie,1
Credence,i,1
D'Artagnan,Major,1
D'Artagnan,Quaffle,1
D'Artagnan,Quaffle le Préfet,1
Daddy Tonks,Diggory Harry,1
Daddy Tonks,Erumpent,1
Daddy Tonks,Lord,1
Daddy Tonks,Mr. Crimes,1
Daddy Tonks,Quaffle,1
Daddy Tonks,Quaffle le Préfet,1
Daddy Tonks,Queenie,1
Daddy Tonks,Sergeant Fluffy,1
Daddy Tonks,i,1
Damigni,Diggory Harry,1
Damigni,Erumpent,1
Damigni,Fawkes,1
Damigni,Fire,1
Damigni,Hippolyte School,1
Damigni,Sergeant Fluffy,1
Damigni,this,1
Deputy Chief Bellatrix,Diggory Harry,1
Deputy Chief Bellatrix,Eh,1
Deputy Chief Bellatrix,Erumpent. Cursed,1
Deputy Chief Bellatrix,Hippolyte School,1
Deputy Chief Bellatrix,Lethifold,1
Deputy Chief Bellatrix,Reverend Mother,1
Deputy Chief Bellatrix,inspector,1
Deputy Chief Bellatrix,superior,1
Diggory Harry,Erumpent,1
Diggory Harry,Fawkes,1
Diggory Harry,Find,1
Diggory Harry,Halfblood Crumplehorn,1
Diggory Harry,Madame,1
Diggory Harry,Prefect of Police,1
Diggory Harry,m,1
Draco,Fire Secrets,1
Draco,Nimbus Granger,1
Draco,Oliver. Secrets,1
Draco,Prefect of Police,1
Draco,Prisoner,1
Draco School,Prefect,1
Dudley,Fire,1
Dudley,Moonie Marauder,1
Dudley,Moony Marauder,1
Dudley,Moony Marauder Fred,1
Dudley,Nimbus Granger,1
Dudley,Prisoner,1
Dudley,Quaffle le Préfet,1
Dudley,Quaffle le Président,1
Dudley,Sergeant Fluffy,1
Dudley School,Fire,1
Dudley School,Moonie Marauder,1
Dudley School,Moony Marauder,1
Dudley School,Moony Marauder Fred,1
Dudley School,Nimbus Granger,1
Dudley School,Prisoner,1
Dudley School,Quaffle le Préfet,1
Dudley School,Quaffle le Président,1
Dudley School,Sergeant Fluffy,1
Dumbledore,Quaffle,1
Dumbledore,Quaffle le Président,1
Dumbledore,Severus,1
Dumbledore,Teddy Arthur,1
Eh,Fire,1
Eh,m,1
Eh,this,1
Errol,Erumpent,1
Errol,Erumpent. Cursed,1
Errol,Hippolyte School,1
Errol,Lovegood Peeves,1
Errol,Malfoy,1
Errol,Prefect,1
Errol,Quaffle,1
Errol,Quaffle le Préfet,1
Erumpent,Harry Potter,1
Erumpent,Lestrange,1
Erumpent,Lovegood Peeves,1
Erumpent,Major,1
Erumpent,Major Comte d'Astrignac,1
Erumpent,Maître Lepertais,1
Erumpent,Maître Witchcraft,1
Erumpent,don,1
Erumpent,m,1
Erumpent. Cursed,Find,1
Erumpent. Cursed,Fire Secrets,1
Erumpent. Cursed,Hippolyte School,1
Erumpent. Cursed,Madame,1
Erumpent. Cursed,Major,1
Erumpent. Cursed,Major Comte d'Astrignac,1
Erumpent. Cursed,Mr. Crimes,1
Erumpent. Cursed,Mr. Crimes Bathilda,1
Erumpent. Cursed,Oliver. Secrets,1
Erumpent. Cursed,Pettigrew,1
Erumpent. Cursed,Queenie,1
Erumpent. Cursed,Queenie School,1
Erumpent. Cursed,Reverend Mother,1
Erumpent. Cursed,inspector,1
Erumpent. Cursed,monsieur,1
Eugène Sue,i,1
FORTY-TWO SNITCH,Moony Marauder Fred,1
FORTY-TWO SNITCH,Neville,1
FORTY-TWO SNITCH,Private Fred,1
Fawkes,Hippolyte School,1
Fawkes,Mr. Crimes Bathilda,1
Fawkes,Queenie,1
Fenrir Patronus,i,1
Find,Fire,1
Find,Hippolyte School,1
Find,Malfoy,1
Find,Moony't,1
Find,Prefect,1
Find,Prefect of Police,1
Find,Quaffle le Préfet,1
Find,don,1
Find,inspector,1
Find,m,1
Fire,Hanged Man,1
Fire,Harry Potter,1
Fire,Minerva,1
Fire,Minerva Harry,1
Fire,Potter Harry,1
Fire,Prisoner,1
Fire,Rouen,1
Fire,Señor Bludger,1
Fire,Teddy Arthur,1
Fire,Versailles,1
Fire,inspector,1
Fire Secrets,Harry Potter,1
Fire Secrets,Minerva,1
Fire Secrets,Minerva Harry,1
Fire Secrets,Potter Harry,1
Fire Secrets,Quaffle le Président,1
Fire Secrets,Señor Bludger,1
Fire Secrets,Versailles,1
Fire Secrets,don,1
Fire Secrets,superior,1
German Emperor,Prefect,1
German Emperor,i,1
Graphorn,i,1
Growler,Masher,1
Harry Potter,Hippolyte School,1
Harry Potter,Katie Granger,1
Harry Potter,Lovegood Peeves,1
Harry Potter,Maître Witchcraft,1
Harry Potter,Moony,1
Harry Potter,Moony Marauder Fred,1
Harry Potter,Oliver. Secrets,1
Harry Potter,Potter Granger,1
Harry Potter,Queenie,1
Harry Potter,Queenie School,1
Hat,Lily,1
Hat,Pansy,1
Hat,Platform Kreacher,1
Hat,this,1
Hermione Umbridge,Philippe d'Antrac,1
Hermione Umbridge,Wands Viktor,1
Hermione Umbridge,Yaxley Deathly Grand,1
Hippogriff,Moonie Marauder,1
Hippogriff,Moony,1
Hippogriff,Moony Marauder,1
Hippolyte School,Oliver,1
Hippolyte School,Potter Harry,1
Hippolyte School,Quaffle le Président,1
Hippolyte School,don,1
His Excellency,i,1
Horace,i,1
Horace,job,1
Hubert Bathilda,Mr. Crimes,1
Hubert Bathilda,Mr. Crimes Bathilda,1
Hubert Bathilda,Prefect,1
Jose Maria de Heredia,lupins,1
Jose Maria de Heredia,this,1
Katie Granger,Maître Witchcraft,1
Katie Granger,Potter Granger,1
Lee,this,1
Lenormand,Prince Niffler Peverell,1
Lestrange,Madame,1
Lestrange,Quaffle,1
Lestrange,Quaffle le Préfet,1
Lestrange,Sergeant Fluffy,1
Lethifold,Moony Marauder Fred,1
Lily,Pansy,1
Lily,Platform Kreacher,1
Lord,Moony Marauder Fred,1
Lord,Sergeant Fluffy,1
Lord,i,1
Lovegood Peeves,Mr. Crimes Bathilda,1
Lovegood Peeves,Potter Harry,1
Lovegood Peeves,Prefect,1
Lovegood Peeves,Quaffle,1
