character1,character2,count
Groot,Riddlesdale,2
Helen,Lady Mary,2
Inspector Craikes,inquest,2
Inspector Sugg,Peter,2
Inspector Sugg,of,2
Inspector Sugg,palmerston,2
James Fleming,Monsieur Cathcart,2
Jerry,god,2
John,John Watson,2
John Begg,of,2
John Hardraw,him,2
Lady Mary,Mary Tarrant,2
Lady Mary,Mester Grimethorpe,2
Lady Mary,Miss Ellen,2
Lady Mary,Mr. Murbles,2
Lady Mary,inquest,2
Lady Mary,notes,2
Lady Mary Wimsey,Mester Grimethorpe,2
Lady Mary Wimsey,Sherlock Holmes,2
Lady Mary Wimsey,Sir Impey,2
Leblanc,Mademoiselle,2
Mademoiselle,Monsieur Cathcart,2
Mademoiselle Simone Vonderaa,Monsieur Cathcart,2
Manon,of,2
Mary Tarrant,d,2
Miss Ellen,Peter,2
Miss Ellen,blood,2
Miss Ellen,d,2
Miss Ellen,inquest,2
Monsieur Briquet,cat,2
Monsieur Briquet,him,2
Monsieur Cathcart,Mother,2
Monsieur Cathcart,cat,2
Monsieur Cathcart,god,2
Monsieur Cathcart,high,2
Monsieur Cathcart,notes,2
Monsieur Turgeot,of,2
Mother,Sherlock Holmes,2
Mr. Bunter,d,2
Mr. Charles Parker,him,2
Mr. Murbles,Sir Impey Biggs,2
Mr. Murbles,d,2
Peter,Stapley,2
Peter,cat,2
Peter,cluer,2
Peter,inquest,2
Riddlesdale,cat,2
Riddlesdale,inquest,2
Shakespeare,of,2
Sir Andrew,Sir Andrew Mackenzie,2
Sir Impey,Sir Wigmore Wrinching,2
Sir Impey Biggs,Sir Wigmore Wrinching,2
Sir Wigmore,high,2
Sir Wigmore,steward,2
Stapley,d,2
Tom Freeborn,Tommy Freeborn,2
Tommy Freeborn,d,2
bach,of,2
bar,falling,2
bar,him,2
blood,him,2
cluer,of,2
d,jove,2
god,high,2
god,steward,2
high,usher,2
him,inquest,2
him,steward,2
him,truth,2
of,palmerston,2
steward,usher,2
Attenbury,Barbara,1
Attenbury,of,1
Aumerle,Bolingbroke,1
Aumerle,Fitzwater,1
Aumerle,Herald,1
Aumerle,Northumberland,1
Aumerle,Percy,1
Aumerle,carlisle,1
Aumerle,of,1
Aumerle,officers,1
Bagot,Fitzwater,1
Bagot,Herald,1
Bagot,Northumberland,1
Bagot,Percy,1
Bagot,carlisle,1
Bagot,officers,1
Bet,Jem,1
Bet,Monsieur Cathcart,1
Bet,cat,1
Bet,mornin,1
Biggy,Sir Impey,1
Biggy,Wiggy,1
Biggy,of,1
Bolingbroke,Fitzwater,1
Bolingbroke,Herald,1
Bolingbroke,Northumberland,1
Bolingbroke,Percy,1
Bolingbroke,carlisle,1
Bolingbroke,of,1
Bolingbroke,officers,1
Brooks,Peter,1
Brooks,of,1
Browning,of,1
Charles II,Lady Mary Wimsey,1
Charles II,bar,1
Charles II,blood,1
Charles II,ii,1
Chesterton,Nelson,1
Chesterton,of,1
Counsel,Lady Mary,1
Counsel,Lady Mary Wimsey,1
Denis,Detective Inspector Parker,1
Denis,Mademoiselle,1
Denis,Mademoiselle Simone Vonderaa,1
Denis,Mrs. Marchbanks,1
Denis,Simone,1
Denis,Van Humperdinck,1
Denis,alma,1
Denis,cat,1
Denis,inquest,1
Denis,mater,1
Denis,truth,1
Denis Cathcart,George,1
Denis Cathcart,Lady Mary,1
Denis Cathcart,Mademoiselle,1
Denis Cathcart,Mademoiselle Simone Vonderaa,1
Denis Cathcart,Mrs. Marchbanks,1
Denis Cathcart,Simone,1
Denis Cathcart,Van Humperdinck,1
Denis Cathcart,alma,1
Denis Cathcart,inquest,1
Denis Cathcart,mater,1
Denis Cathcart,truth,1
Denver,Farmer Grimethorpe,1
Denver,George Goyles,1
Denver,Jack The Giant-Killer,1
Denver,James Fleming,1
Denver,Mester Grimethorpe,1
Denver,Mr. Bunter,1
Denver,Mr. Walter Montague,1
Denver,Mrs. Pettigrew-Robinson,1
Denver,Robinson,1
Denver,Sir Impey,1
Denver,Sir Impey Biggs,1
Denver,Sir Wigmore,1
Denver,Sir Wigmore Wrinching,1
Denver,blood,1
Denver,cat,1
Denver,d,1
Denver,ii,1
Detective Inspector Parker,Freddy,1
Detective Inspector Parker,George,1
Detective Inspector Parker,Gerald,1
Detective Inspector Parker,Helen,1
Detective Inspector Parker,John Hardraw,1
Detective Inspector Parker,Sherlock Holmes,1
Detective Inspector Parker,Sir Impey,1
Detective Inspector Parker,Sir Impey Biggs,1
Detective Inspector Parker,Sir Wigmore,1
Detective Inspector Parker,Sir Wigmore Wrinching,1
Detective Inspector Parker,Stapley,1
Detective Inspector Parker,bar,1
Detective Inspector Parker,blood,1
Detective Inspector Parker,c,1
Detective Inspector Parker,ferrers,1
Detective Inspector Parker,gargoyles,1
Detective Inspector Parker,gawd,1
Detective Inspector Parker,ix,1
Detective Inspector Parker,melbourne,1
Detective Inspector Parker,truth,1
Dolby,mark,1
Dr. Lubbock,him,1
Dr. Lubbock,of,1
Dr. Thorpe,him,1
Fitzwater,Herald,1
Fitzwater,Northumberland,1
Fitzwater,Percy,1
Fitzwater,carlisle,1
Fitzwater,of,1
Fitzwater,officers,1
Fleetwhite,god,1
Fleetwhite,of,1
Freddy,Inspector Sugg,1
Freddy,Jush,1
Freddy,Lady Mary,1
Freddy,Monsieur Cathcart,1
Freddy,Mrs. Pettigrew-Robinson,1
Freddy,Peter,1
Freddy,Robinson,1
Freddy,Shugg,1
Freddy Arbuthnot,James Fleming,1
Freddy Arbuthnot,Mrs. Marchbanks,1
Freddy Arbuthnot,Sir Impey,1
Freddy Arbuthnot,d,1
Freddy Arbuthnot,truth,1
George,George Goyles,1
George,Lady Mary Wimsey,1
George,Monsieur Cathcart,1
George,Riddlesdale,1
George,William,1
George,bar,1
George,gargoyles,1
George,high,1
George,steward,1
George Goyles,Jerry,1
George Goyles,Mary Tarrant,1
George Goyles,Mother,1
George Goyles,d,1
George Goyles,g,1
George Goyles,ix,1
Gerald,Inspector Craikes,1
Gerald,James Fleming,1
Gerald,Mother,1
Gerald,Mr. Murbles,1
Gerald,Mrs. Pettigrew-Robinson,1
Gerald,Robinson,1
Gerald,Sir Impey,1
Gerald,Tommy Freeborn,1
Gerald,inquest,1
Gerald,truth,1
Gerald,usher,1
Groot,Mr. Bunter,1
Groot,Peter,1
Groot,Wilkes,1
Groot,of,1
Helen,Mother,1
Helen,Mrs. Marchbanks,1
Helen,Sherlock Holmes,1
Helen,hullo,1
Herald,Northumberland,1
Herald,Percy,1
Herald,carlisle,1
Herald,of,1
Herald,officers,1
Inspector Craikes,Lady Mary,1
Inspector Craikes,Monsieur Cathcart,1
Inspector Craikes,Stapley,1
Inspector Sugg,gawd,1
Jabez,Mester Grimethorpe,1
Jabez,Peter,1
Jack The Giant-Killer,Peter,1
Jack The Giant-Killer,of,1
Jake,Mester Grimethorpe,1
James Fleming,Miss Ellen,1
James Fleming,Mrs. Marchbanks,1
James Fleming,Mrs. Pettigrew-Robinson,1
James Fleming,Peter,1
James Fleming,Robinson,1
James Fleming,d,1
James Fleming,him,1
Jerry,Lady Mary,1
Jerry,Monsieur Cathcart,1
Jerry,Mother,1
Jerry,Peter,1
Jerry,goyleses,1
Jerry,grimethorpes,1
Jerry,him,1
John,John Begg,1
John,John Hardraw,1
John Hardraw,d,1
John Watson,Manon,1
John Watson,Riddlesdale,1
Joyce,of,1
Jush,Shugg,1
Kai-Lung,Lady Mary Wimsey,1
Lady Mary,Mary Jane,1
Lady Mary,Mrs. Marchbanks,1
Lady Mary,Pettigrew-Robinsons,1
Lady Mary,Riddlesdale,1
Lady Mary,Sir Impey,1
Lady Mary,Sir Impey Biggs,1
Lady Mary,bar,1
Lady Mary,frederick,1
Lady Mary,goyleses,1
Lady Mary,grimethorpes,1
Lady Mary,vii,1
Lady Mary Wimsey,Mary Tarrant,1
Lady Mary Wimsey,Mr. Murbles,1
Lady Mary Wimsey,Mrs. Pettigrew-Robinson,1
Lady Mary Wimsey,Robinson,1
Lady Mary Wimsey,Simone,1
Lady Mary Wimsey,Sir Andrew,1
Lady Mary Wimsey,Sir Impey Biggs,1
Lady Mary Wimsey,blood,1
Lady Mary Wimsey,cat,1
Lady Mary Wimsey,d,1
Lady Mary Wimsey,gawd,1
Lady Mary Wimsey,high,1
Lady Mary Wimsey,jove,1
Lady Mary Wimsey,notes,1
Lady Mary Wimsey,steward,1
Lady Mary Wimsey,usher,1
Leblanc,Monsieur Turgeot,1
Lydia Cathcart,Peter,1
Lydia Cathcart,high,1
Lydia Cathcart,steward,1
Mademoiselle,Simone,1
Mademoiselle,Van Humperdinck,1
Mademoiselle,Wiggy,1
Mademoiselle,him,1
Mademoiselle Simone Vonderaa,Wiggy,1
Manon,Manon Lescaut,1
Manon,d,1
Manon,high,1
Manon Lescaut,high,1
Manon Lescaut,of,1
Mary Jane,bar,1
Mary Jane,of,1
Mester Grimethorpe,Mother,1
Mester Grimethorpe,Riddlesdale,1
Mester Grimethorpe,Sir Impey,1
Mester Grimethorpe,bar,1
Miss Cathcart,Sir Impey,1
Miss Cathcart,him,1
Miss Cathcart,of,1
Miss Ellen,Monsieur Cathcart,1
Miss Ellen,Mother,1
Miss Ellen,lawks,1
Monsieur Briquet,Monsieur Cathcart,1
Monsieur Cathcart,Monsieur Turgeot,1
Monsieur Cathcart,Sir Impey Biggs,1
Monsieur Cathcart,Sir Wigmore,1
Monsieur Cathcart,Sir Wigmore Wrinching,1
Monsieur Cathcart,Tommy Freeborn,1
Monsieur Cathcart,Van Humperdinck,1
Monsieur Cathcart,alma,1
Monsieur Cathcart,bar,1
Monsieur Cathcart,hullo,1
Monsieur Cathcart,inquest,1
Monsieur Cathcart,jove,1
Monsieur Cathcart,mater,1
Monsieur Cathcart,mornin,1
Monsieur Cathcart,steward,1
Morrison,of,1
Mother,Mr. Bunter,1
Mother,Riddlesdale,1
Mother,lawks,1
Mr. Brownrigg-Fortescue,of,1
Mr. Bunter,Mr. Murbles,1
Mr. Bunter,bach,1
Mr. Bunter,hullo,1
Mr. Bunter,inquest,1
Mr. Bunter,meribah,1
Mr. Charles Parker,Peter,1
Mr. Charles Parker,bar,1
Mr. Charles Parker,of,1
Mr. Glibbery,high,1
Mr. Glibbery,of,1
Mr. Glibbery,steward,1
Mr. Murbles,Polly,1
Mrs. Marchbanks,Mrs. Pettigrew-Robinson,1
Mrs. Marchbanks,Peter,1
Mrs. Marchbanks,Robinson,1
Mrs. Marchbanks,Sir Impey,1
Mrs. Marchbanks,him,1
Mrs. Marchbanks,mornin,1
Mrs. Pettigrew-Robinson,Pettigrew-Robinsons,1
Mrs. Pettigrew-Robinson,Riddlesdale,1
Mrs. Pettigrew-Robinson,inquest,1
Nelson,of,1
Northumberland,Percy,1
Northumberland,carlisle,1
Northumberland,of,1
Northumberland,officers,1
Percy,carlisle,1
Percy,of,1
Percy,officers,1
Peter,Polly,1
Peter,Sherlock Holmes,1
Peter,Simone,1
Peter,Sir Impey,1
Peter,Sir Impey Biggs,1
Peter,Wordsworth,1
Peter,ballad,1
Peter,bar,1
Peter,copperfield,1
Peter,david,1
Peter,maisry,1
Peter,medusa,1
Peter,notes,1
Pettigrew-Robinsons,Robinson,1
Pettigrew-Robinsons,d,1
Polly,d,1
Polly,him,1
Polly,hullo,1
Polly,of,1
Racine,c,1
Racine,of,1
Riddlesdale,Robinson,1
Riddlesdale,notes,1
Robinson,inquest,1
SIR JULIAN FREKE,of,1
Sexton Blake,of,1
Shakespeare,truth,1
Sherlock Holmes,god,1
Sherlock Holmes,him,1
Simone,Van Humperdinck,1
Sir Andrew,him,1
Sir Andrew,of,1
Sir Andrew Mackenzie,of,1
Sir Impey,Wiggy,1
Sir Impey,high,1
Sir Impey,notes,1
Sir Impey,steward,1
Sir Impey Biggs,god,1
Sir Wigmore,him,1
Sir Wigmore,inquest,1
Tom Freeborn,him,1
Tom Freeborn,of,1
Tommy Freeborn,him,1
Van Humperdinck,of,1
William,William Snooks,1
William,god,1
William,of,1
Zedekiah Bone,him,1
alma,mater,1
alma,of,1
ballad,maisry,1
ballad,of,1
bar,d,1
bar,reuter,1
bar,xv,1
barrow,him,1
ben,notes,1
ben,of,1
blood,high,1
blood,medusa,1
blood,mudstains,1
brigette,briggs,1
brigette,eliza,1
brigette,of,1
briggs,eliza,1
briggs,of,1
c,d,1
c,of,1
carlisle,of,1
carlisle,officers,1
cat,d,1
cat,ii,1
cat,mornin,1
conchy,of,1
copperfield,david,1
copperfield,of,1
curry,of,1
d,goyleses,1
d,grimethorpes,1
d,pot,1
d,truth,1
david,of,1
digglesbrake,of,1
dragon,of,1
dragon,rouge,1
eliza,of,1
falling,of,1
falling,reuter,1
falling,xv,1
g,of,1
gaiter,of,1
gawd,of,1
god,goyleses,1
god,grimethorpes,1
god,usher,1
goyleses,grimethorpes,1
goyleses,of,1
grimethorpes,of,1
high,hiya,1
high,notes,1
him,notes,1
him,xv,1
hiya,of,1
inquest,truth,1
iv,mudstains,1
iv,of,1
ix,notes,1
ix,of,1
jezebel,of,1
jove,of,1
maisry,of,1
mater,of,1
melbourne,of,1
mornin,of,1
moses,of,1
mountweazle,of,1
notes,steward,1
of,rouge,1
of,xv,1
reuter,xv,1
