canonical_name,alias_name
Inspector Sugg,
Mr. Towkington,
Mr. Towkington,Towkington
Mrs. Tredgold,
Mrs. Peasgood,
Sir Warburton,
Rev. Habbakuk,
Mr. Templeton,
Mr. Templeton,Templeton
Mr. Cleveland,
Mrs. Forrest,
Mrs. Forrest,Forrest
Mrs. Forrest,Mrs Forrest
Mr. Tredgold,
Rev. Hammond,
Rev. Hammond,Hammond
Dr. Paterson,
Dr. Paterson,Paterson
Dr. Faulkner,
Dr. Faulkner,Faulkner
Miss Harriet,
Miss Harriet,Harriet
Rev. Charles,
Rev. Charles,Charles
Rev. Hadrian,
Stevensonian,
Mrs. Piggin,
Miss Sayers,
Sir Galahad,
Rev. Gurney,
Mr. Stephen,
Rev. Gordon,
Mr. Andrews,
Mr. Andrews,Andrews
Mrs. Merdle,
Miss Agatha,
Miss Agatha,Agatha
Rev. George,
Father Paul,
Father Paul,Paul
Mr. Forrest,
Sir Charles,
Mr. Hodgson,
Mr. Hodgson,Hodgson
Mr. Piggin,
Miss Grant,
Sir Andrew,
Chamberlin,
Mr. Probyn,
Mr. Probyn,Probyn
Christian,
Armstrong,
Mr. Henry,
Mr. Henry,Henry
Miss Vera,
Miss Vera,Vera
Siegfried,
Frederick,
Pritchard,
Esmeralda,
Fletcher,
Adolphus,
Mr. John,
Voltaire,
Beaumont,
Mr. Paul,
Scaramel,
Hudibras,
Hawkshaw,
Barnabas,
Napoleon,
Harkaway,
Sherlock,
Allcock,
Pointer,
Timmins,
Crofton,
Pierrot,
Barbara,
Isbrand,
Chapman,
Pearson,
Solomon,
Markham,
Segrave,
Hopkins,
Pallas,
Palmer,
Gerald,
Matron,
Jordan,
Mother,
Dewsby,
Foxlaw,
Denver,
Sylvia,
Winkin,
Bunter,
Butler,
Levine,
NIPPY,
Steve,
Grace,
Pepys,
Bosun,
Betty,
Helen,
Sammy,
Burke,
Roger,
Simon,
Nurse,
James,
Hare,
Jim,
Ben,
Joe,
Alf,
dorothy,
saintgeorge,
harrow,
town,
eglamore,
miching,
mallecho,
ham,
taylor,
florizel,
worplesham,
williams,
bull,
holborn,
derr,
biggers,
parfitt,
erinyes,
dove,
pettigrewrobinson,
p,
wodehouse,
dorrit,
dick,
swiveller,
goth,
lyons,
zeus,
mark,
brandy,
kraska,
shakespeare,
god,
dumas,
jove,
cook,
smith,
martin,
tennyson,
wordsworth,
luton,
tooting,
a,
sambo,
raustus,
crockfords,
quartermain,
hullo,
whittakers,
deary,
william,
papist,
wicked,
lambert,
ingoldsby,
peel,
sheridan,
victoria,
housman,
michael,
arlen,
elinor,
glyn,
milton,
eve,
marbles,
marmaduke,
badcock,
londoner,
inspector,
aurora,
leigh,
watson,
adam,
pouf,
csar,
murder,
self,
bearer,
humph,
romeo,
juliet,
almighty,
banner,
epping,
queer,
climpsons,
