character1,character2,count
Colonel,Sir Dumbledore Tina,2
Colonel Hufflepuff,Rhodesian,2
Colonel Hufflepuff,Sir Prisoner,2
Cursed,long,2
Diggory dear,Miss Diggory,2
Granger Malfoy,Miss Katie,2
Halfblood Bellatrix,Mrs. Wizardry Bellatrix,2
Howler Grünberg,Madame Keeper,2
Lady Tina,Sir Dumbledore Tina,2
Lord Animagus,Madame Keeper,2
Lord Animagus,long,2
Madame Keeper,Puffskein Hallows,2
Miss Diggory,Mrs. Wizardry Bellatrix,2
Miss Diggory,Sir Dumbledore,2
Miss Diggory,long,2
Puffskein,Sir Dumbledore,2
Rev. Viktor Ollivander,Sir Dumbledore,2
Sir Dumbledore Tina,long,2
AGATHA CHRISTIE,DODD,1
AGATHA CHRISTIE,MEAD AND COMPANY,1
AGATHA CHRISTIE,NEW YORK,1
Aberforth,Granger Malfoy,1
Aberforth,Muggle,1
Aberforth,Puffskein Hallows,1
Aberforth,long,1
Aberforth,silver,1
Aberforth Harold Fluffy,Charles Lovegood,1
Aberforth Harold Fluffy,Chudley,1
Aberforth Harold Fluffy,Colonel,1
Aberforth Harold Fluffy,Colonel Hufflepuff,1
Aberforth Harold Fluffy,De Beers,1
Aberforth Harold Fluffy,Diggory Lovegood,1
Aberforth Harold Fluffy,Miss Diggory,1
Aberforth Harold Fluffy,Sir Lawrence Fluffy,1
Arthur Andromeda,Ollivander-Katie,1
Arthur Andromeda,Puffskein Alastor,1
Arthur Andromeda,Rev. Viktor Ollivander,1
Binns,Clever Halfblood,1
Bolster Bar,Brother Bill,1
Bolster Bar,grey,1
Broomstick,Lord Animagus,1
Brother Bill,grey,1
Charles Lovegood,Colonel Hufflepuff,1
Charles Lovegood,Granger Malfoy,1
Charles Lovegood,gipsy,1
Chudley,Clever Halfblood,1
Chudley,Colonel Hufflepuff,1
Chudley,De Beer,1
Chudley,De Beers,1
Chudley,Madame Keeper,1
Chudley,Miss Diggory,1
Chudley,Puffskein,1
Chudley,Puffskein Hallows,1
Clever Halfblood,James,1
Clever Halfblood,Lucius,1
Clever Halfblood,Lucius girl,1
Clever Halfblood,Madame Keeper,1
Colonel,Count,1
Colonel,Miss Katie,1
Colonel,Prince,1
Colonel,Rev. Viktor Ollivander,1
Colonel,Sir Lawrence Fluffy,1
Colonel,nature,1
Colonel Hufflepuff,Diggory Lovegood,1
Colonel Hufflepuff,Hippogriff,1
Colonel Hufflepuff,Miss Katie,1
Colonel Hufflepuff,Prince,1
Colonel Hufflepuff,Puffskein Alastor,1
Colonel Hufflepuff,Rev. Viktor Ollivander,1
Colonel Hufflepuff,Sir Dumbledore Tina,1
Colonel Hufflepuff,Sir Lawrence Fluffy,1
Colonel Hufflepuff,long,1
Count,Count Wands Colin,1
Count,long,1
Cursed,Dursley,1
Cursed,Little Quaffle,1
Cursed,Miss Diggory,1
Cursed,Miss Katie,1
Cursed,Sir Dumbledore,1
Cursed,ned,1
DODD,MEAD AND COMPANY,1
DODD,NEW YORK,1
De Beers,L. B. Lee,1
De Beers,Puffskein,1
De Beers,Puffskein Alastor,1
De Beers,Sir Prisoner,1
De Beers,Sir Prisoner Fluffy,1
De Beers,long,1
Diggory Lovegood,Granger Malfoy,1
Diggory Lovegood,Rev. Viktor Ollivander,1
Diggory Lovegood,gipsy,1
Dursley,Sir Dumbledore,1
Fawkes,Frankly,1
Fawkes,Quibbler,1
Fawkes,long,1
Furs,Miss Diggory,1
Granger Malfoy,Howler Grünberg,1
Granger Malfoy,Mrs. Wizardry Bellatrix,1
Granger Malfoy,Rev. Viktor Ollivander,1
Granger Malfoy,Slytherin Fudge,1
Granger Malfoy,nature,1
Granger Malfoy,race,1
Hippogriff,Sir Dumbledore,1
Howler Grünberg,L. B. Lee,1
Howler Grünberg,nature,1
Invisibility,Puffskein,1
Invisibility,long,1
Kafir boy,Sir Dumbledore,1
L. B. Lee,Puffskein Alastor,1
Lord Animagus,Miss Diggory,1
Lord Animagus,Puffskein Alastor,1
MEAD AND COMPANY,NEW YORK,1
Madame Keeper,Puffskein,1
Madame Keeper,Puffskein Alastor,1
Madame Keeper,Sir Dumbledore,1
Mandrake,Remus,1
Miss Diggory,Prince,1
Miss Diggory,Puffskein,1
Miss Diggory,Puffskein Hallows,1
Miss Diggory,Rev. Viktor Ollivander,1
Miss Diggory,gipsy,1
Miss Katie,Mrs. Wizardry Bellatrix,1
Miss Lovegood,Rev. Viktor Ollivander,1
Mrs. Wizardry Bellatrix,Sir Dumbledore,1
Nymphadora,Peverell,1
Potter,butler,1
Puffskein,Regulus,1
Puffskein Alastor,Puffskein Hallows,1
Puffskein Hallows,Young Hallows,1
QUINN & BODEN COMPANY,RAHWAY,1
Rhodesian,Weasley,1
Sir Dumbledore,Slytherin Fudge,1
Sir Dumbledore,grey,1
god,silver,1
long,ned,1
long,silver,1
