character1,character2,count
Miss Nita,Mr. Bacon,4
Richard Harold,Shortland,4
Sappho,Shortland Beryl,4
Shortland,Stone,4
Shortland,Tom Polly,4
Billy,Mrs. MacDonald,3
Boardman,George,3
Carr,Tom Polly,3
Cousin Ahri,Cousin Biggs,3
Hammond,Miss Biggs Eleanor,3
Maurice Xv,Shortland,3
Miss Biggs Eleanor,Robins,3
Miss Nita,Mrs. MacDonald,3
Miss Nita,Stephen Hardy,3
Nita Anita,Shortland,3
Nita Anita,Tom Polly,3
Richard,Sappho,3
Richard Harold,Wharton,3
Ahri Miranda,G Vic,2
Ahri Miranda,Nita Anita,2
Bacon Morris,Tom Polly,2
Billy,Miss Biggs Eleanor,2
Billy,Miss Walter,2
Billy,Nita Anita,2
Carr,Shortland Beryl,2
Cousin Ahri,G Vic,2
Cousin Ahri,Nita Anita,2
Cousin Ahri,Richard,2
Cousin Ahri,Sappho,2
Cousin Biggs,Eleanor Miranda,2
Cousin Biggs,Sappho,2
Cousin Biggs,Shortland,2
Doctor Helen,Miss Biggs Eleanor,2
Eleanor Miranda,G Vic,2
Eleanor Miranda,Richard,2
Eleanor Miranda,Robins,2
G Vic,Mr. Bacon,2
G Vic,Shortland,2
Higgins,Tom Polly,2
Higgins,lutz,2
Lady Biggs,Miss Nita,2
Maurice Xv,Raphael,2
Miss Biggs,Miss Nita,2
Miss Biggs,Richard,2
Miss Biggs,Sappho,2
Miss Biggs Eleanor,Mrs. John,2
Miss Biggs Eleanor,Richard,2
Miss Nita,Robins,2
Miss Nita,Tom Polly,2
Miss Nita,Wharton,2
Mr. Bacon,Richard Harold,2
Mr. Bacon,Tom Polly,2
Mr. Wells,Nita Anita,2
Mr. Wells,Robins,2
Mr. Wells,Shortland,2
Mr. Wells,Shortland Beryl,2
Mrs. John,Richard Harold,2
Mrs. John,Sappho,2
Mrs. MacDonald,Shortland Beryl,2
Nita Anita,Richard Harold,2
Ouida,Richard Harold,2
Ouida,Shortland Beryl,2
Richard,Shortland,2
Robins,Tom Polly,2
Shortland,madonna,2
Shortland Beryl,madonna,2
Tom Polly,h,2
Tom Polly,lutz,2
frederick,sabatini,2
frederick,thomas,2
sabatini,thomas,2
Ahri Miranda,Richard,1
Ahri Miranda,Richard Harold,1
Ahri Miranda,Sappho,1
Arthur Towzer,marie,1
Bacon Morris,Miss Biggs Eleanor,1
Benjamin Octavo,Boudoir Henry,1
Benjamin Octavo,Desjardins Michael,1
Billy,Shortland,1
Boardman,Miss Biggs Eleanor,1
Boudoir Henry,Desjardins Michael,1
Carr,Cousin Biggs,1
Carr,holloway,1
Carr,margaret,1
Charles,Charles X Stork,1
Coroner,Nita Anita,1
Cousin Ahri,Maurice Xv,1
Cousin Ahri,Miss Biggs Eleanor,1
Cousin Ahri,Richard Harold,1
Cousin Ahri,Xx,1
Cousin Biggs,Douglas,1
Cousin Biggs,G Vic,1
Cousin Biggs,Mr. Wells,1
Cousin Biggs,Ouida,1
Cousin Biggs,Stephen Hardy,1
Cousin Biggs,holloway,1
Cousin Biggs,margaret,1
Detective Polly,Shortland,1
Detective Polly,Shortland Beryl,1
Detective Polly,Stone,1
Doctor Yarborough,Mr. Wells,1
Doctor Yarborough,Wells E.,1
Douglas,Miss Biggs,1
Eleanor Miranda,Mrs. MacDonald,1
Eleanor Miranda,Sappho,1
Elisabeth,Whistler,1
Estelle,clues,1
F Towzer,Molesworth,1
Fortune Hume,Paulines Mawson,1
Fortune Hume,companys,1
Franklin Taylor,Johanna Troy,1
G Vic,Jeffries,1
G Vic,Lady Biggs,1
G Vic,Maurice Xv,1
G Vic,Mr. Wells,1
George,Miss Biggs Eleanor,1
Hammond,Nita Anita,1
Inspector Antony,inspector,1
Jastrow Ditchling,Pollypops Ingelow,1
Joseph Mawson,Widdemer Nixie,1
Lady Biggs,Miss Biggs Eleanor,1
Lady Biggs,Shortland Beryl,1
Lucy Mac,jr,1
Mardi Carolyn,j,1
Maurice Xv,Miss Nita,1
Maurice Xv,Mrs. John,1
Maurice Xv,Nita Anita,1
Maurice Xxiii,Tyler,1
Miss Biggs,Mr. Wells,1
Miss Biggs,Shortland,1
Miss Biggs,Shortland Beryl,1
Miss Biggs,Stephen Hardy,1
Miss Biggs Eleanor,Mr. Bacon,1
Miss Biggs Eleanor,Stephen Hardy,1
Miss Biggs Eleanor,Tom Polly,1
Miss Biggs Eleanor,Wells E.,1
Miss Biggs Eleanor,holloway,1
Miss Biggs Eleanor,margaret,1
Miss Biggs Eleanor,molly,1
Miss Biggs Eleanor,walton,1
Miss Nita,Ouida,1
Miss Nita,Xx,1
Miss Nita,iv,1
Miss Nita,neitschean,1
Mr. Bacon,Mrs. John,1
Mr. Bacon,Nita Anita,1
Mr. Wells,Mrs. MacDonald,1
Mr. Wells,Richard Harold,1
Mr. Wells,Tom Polly,1
Mrs. John,Raphael,1
Mrs. Loria,Shortland Beryl,1
Nita Anita,Richard,1
Nita Anita,Robins,1
Nita Anita,Snake Mark,1
Nita Anita,Stephen Hardy,1
Nita Anita,Stone,1
Ouida,Shortland,1
Ouida,Wharton,1
Paulines Mawson,companys,1
Raphael,Sappho,1
Richard,Robins,1
Richard,Tom Polly,1
Richard,h,1
Richard Harold,Robins,1
Richard Harold,h,1
Richard Harold,madonna,1
Robins,Shortland Beryl,1
Robins,Wells E.,1
Sappho,Shortland,1
Sappho,Tom Polly,1
Sappho,iv,1
Sappho,madonna,1
Shortland,Snake Mark,1
Shortland,Xx,1
Shortland,clues,1
Shortland,h,1
Shortland,neitschean,1
Shortland Beryl,Snake Mark,1
Shortland Beryl,Stone,1
Shortland Beryl,Xx,1
Shortland Beryl,h,1
Shortland Beryl,j,1
Shortland Beryl,neitschean,1
Snake Mark,Stone,1
Stone,Stone Moore,1
Stone,Tom Polly,1
Stone,clues,1
Woodrow,Woodrow William,1
allan,maria,1
holloway,margaret,1
jr,thomas,1
molly,walton,1
