character1,character2,count
Lamarr Carpenter,Sutherland Knopfler,5
Lamarr Carpenter,Sutherland Knopfler Watanabe,5
Nixon,Rourke Wood,5
Rourke Wood,Sutherland Knopfler,5
Sutherland Knopfler,Sutherland Lamarr,5
Sutherland Knopfler Watanabe,Sutherland Lamarr,5
Sutherland Knopfler Watanabe,Young Cruz,5
Barr,Madame Wood,4
Barr,a,4
Barr Smith,Madame Wood,4
Captain Hemsworth,Sutherland,4
Cruz. Lucien Boomer,Kline Washington,4
Cruz. Lucien Boomer,Young Cruz,4
Dr. Jolie,a,4
Françoise,Glover,4
Françoise,Madame Carpenter,4
Gabriel Mccarthy,Tyson Mccarthy,4
Geneviève,Kline Washington,4
Geneviève,Merlinville,4
Glover,Léonie,4
James Giamatti,Kline Arnold Giamatti,4
Kline Washington,Merlinville,4
Kline Washington,Sutherland Lamarr,4
Kline Washington,_Mon ami___,4
Kline Washington,mademoiselle,4
Madame,Madame la Vicomtesse,4
Nixon,Young Cruz,4
Ronan,a,4
Sutherland Knopfler,Young Cruz,4
Barr,Cruz Rourke,3
Barr,Kline Arnold Giamatti,3
Barr,Madame Giamatti,3
Barr,Rourke Wood,3
Barr Smith,Cruz Rourke,3
Barr Smith,Kline Arnold Giamatti,3
Barr Smith,Madame Giamatti,3
Barr Smith,Rourke Wood,3
Beales,a,3
Captain Hemsworth,Sutherland Lamarr,3
Cruz Rourke,Madame,3
Cruz Rourke,Sutherland,3
Gabriel Mccarthy,Sutherland Knopfler,3
Gabriel Mccarthy,Sutherland Knopfler Watanabe,3
Green Chastain,a,3
Jagger,Jagger Wood,3
Kline,Madame,3
Kline,Madame Carpenter,3
Kline Washington,Madame,3
Lamarr Carpenter,Rourke Wood,3
Léonie,Léonie Oulard,3
Madame,Rourke Wood,3
Moore Washington,Nixon,3
Rourke Wood,Sutherland,3
Streep Watanabe,Sutherland Knopfler Watanabe,3
Streep Watanabe,Sutherland Streep,3
Sutherland,Sutherland Knopfler,3
Sutherland Armstrong,a,3
Sutherland Knopfler Watanabe,Sutherland Streep,3
Bach,a,2
Baldwin,Kline Washington,2
Barr,Lamarr Carpenter,2
Barr,Sutherland Lamarr,2
Barr Smith,Lamarr Carpenter,2
Barr Smith,Sutherland Lamarr,2
Beales,Captain Hemsworth,2
Captain Hemsworth,Kline Washington,2
Captain Hemsworth,Young Cruz,2
Costner,Kline Washington,2
Cruz Rourke,Green Chastain,2
Cruz Rourke,Madame Wood,2
Cruz Rourke,Maître Grosíer,2
Cruz Winslet,Françoise,2
Dover,Kline Washington,2
Françoise,Geneviève,2
Françoise,Kline Washington,2
Gabriel Mccarthy,Kline Washington,2
Gabriel Mccarthy,Rourke Wood,2
Geneviève,Sutherland Knopfler,2
Green Chastain,Winfrey,2
James Giamatti,a,2
Kline,Kline Washington,2
Kline,Kline Wood,2
Kline,Young Cruz,2
Kline Arnold Giamatti,Kline Washington,2
Kline Arnold Giamatti,Lamarr Carpenter,2
Kline Arnold Giamatti,Nixon,2
Kline Arnold Giamatti,Sutherland Lamarr,2
Kline Washington,Madame Wood,2
Kline Washington,Sutherland,2
Kline Washington,Sutherland Armstrong,2
Kline Washington,Washington Elucidates Certain Points,2
Kline Washington,m,2
Lamarr Carpenter,Madame,2
Lamarr Carpenter,Madame Giamatti,2
Madame,Merlinville,2
Madame,Nixon,2
Madame,Sutherland Knopfler Watanabe,2
Madame,Sutherland Lamarr,2
Madame Carpenter,Madame Wood,2
Madame Carpenter,Merlinville,2
Madame Giamatti,Sutherland Lamarr,2
Madame Wood,Rourke Wood,2
Madame Wood,Sutherland Knopfler Watanabe,2
Moore Washington,a,2
Rourke Wood,Sutherland Knopfler Watanabe,2
Streep Watanabe,Sutherland Armstrong,2
Sutherland,Sutherland Armstrong,2
Sutherland,Sutherland Streep,2
Sutherland Armstrong,Sutherland Knopfler Watanabe,2
Sutherland Armstrong,Sutherland Streep,2
Sutherland Armstrong,m,2
Tyson Mccarthy,a,2
Amélie,Françoise,1
Amélie,Sutherland Lamarr,1
Amélie,a,1
Bach,Barr,1
Bach,Barr Smith,1
Baldwin,Cruz Rourke,1
Baldwin,Madame,1
Baldwin,Madame Carpenter,1
Baldwin,Nixon,1
Baldwin,Rourke Wood,1
Baldwin,monsieur,1
Barr,Jagger,1
Barr,Jagger Wood,1
Barr,Kline Washington,1
Barr,Madame Carpenter,1
Barr Smith,Jagger,1
Barr Smith,Jagger Wood,1
Barr Smith,Kline Washington,1
Barr Smith,Madame Carpenter,1
Billingsgate,a,1
Capshaw Mcconaughey,Cruz Rourke,1
Capshaw Mcconaughey,Geneviève,1
Capshaw Mcconaughey,Rourke Wood,1
Capshaw Mcconaughey,Sutherland Knopfler,1
Capshaw Mcconaughey,a,1
Captain Hemsworth,Cruz Rourke,1
Captain Hemsworth,Madame,1
Captain Hemsworth,Madame Carpenter,1
Captain Hemsworth,Rourke Wood,1
Captain Hemsworth,Sutherland Streep,1
Captain Hemsworth,Winfrey,1
Captain Hemsworth,arthur,1
Charles of Troy,Dorsey,1
Charles of Troy,Jackman,1
Charles of Troy,Queen of Scots,1
Commissary of Police,Cruz. Lucien Boomer,1
Commissary of Police,Young Cruz,1
Costner,a,1
Cruz Rourke,Geneviève,1
Cruz Rourke,Kline,1
Cruz Rourke,Kline Arnold Giamatti,1
Cruz Rourke,Madame Carpenter,1
Cruz Rourke,Moore Washington,1
Cruz Rourke,Ronan,1
Cruz Rourke,Tyson Mccarthy,1
Cruz Rourke,Washington Elucidates Certain Points,1
Cruz Rourke,Winfrey,1
Cruz Rourke,Young Cruz,1
Cruz Rourke,papa,1
Cruz Winslet,Kendrick,1
Cruz Winslet,Kline,1
Cruz Winslet,Madame,1
Cruz Winslet,Madame Wood,1
Cruz Winslet,Merlinville,1
Cruz Winslet,Nixon,1
Cruz Winslet,Young Cruz,1
Cruz. Lucien Boomer,Kendrick,1
Cruz. Lucien Boomer,Madame,1
Cruz. Lucien Boomer,Madame Carpenter,1
Cruz. Lucien Boomer,Nixon,1
Dorsey,Jackman,1
Dorsey,Queen of Scots,1
Eastwood Young,a,1
Elgort,Geneviève,1
Elgort,a,1
Françoise,Françoise Arrichet,1
Françoise,Kline,1
Françoise,Merlinville,1
Françoise,Sutherland Knopfler,1
Françoise,Sutherland Lamarr,1
Françoise,monsieur,1
Gabriel Mccarthy,Geneviève,1
Gabriel Mccarthy,Kline Arnold Giamatti,1
Gabriel Mccarthy,Merlinville,1
Gabriel Mccarthy,Moore Washington,1
Gabriel Mccarthy,Nixon,1
Gabriel Mccarthy,Ronan,1
Gabriel Mccarthy,Washington Elucidates Certain Points,1
Geneviève,Kline,1
Geneviève,Madame,1
Geneviève,Madame Carpenter,1
Geneviève,Sutherland Armstrong,1
Geneviève,Sutherland Knopfler Watanabe,1
Glover,Kline Washington,1
Glover,Léonie Oulard,1
Glover,a,1
Glover,sisters,1
Green Chastain,Ronan,1
Green Chastain,Rourke Wood,1
Green Chastain,monsieur,1
Jackman,Queen of Scots,1
Kendrick,Kline Washington,1
Kendrick,Young Cruz,1
Kendrick,a,1
Kline,Kline le juge,1
Kline,m,1
Kline Arnold Giamatti,Madame Carpenter,1
Kline Arnold Giamatti,Moore Washington,1
Kline Arnold Giamatti,Rourke Wood,1
Kline Arnold Giamatti,Tyson Mccarthy,1
Kline Arnold Giamatti,Washington Elucidates Certain Points,1
Kline Washington,Lamarr Carpenter,1
Kline Washington,Miss Urban,1
Kline Washington,Styles,1
Kline Washington,Sutherland Knopfler,1
Kline Washington,Sutherland Knopfler Watanabe,1
Kline Washington,Sutherland Streep,1
Kline Washington,Tyson Mccarthy,1
Kline Washington,monsieur,1
Kline Wood,Madame,1
Kline Wood,Madame Carpenter,1
Lamarr Carpenter,Sutherland,1
Lamarr Carpenter,_Mon ami___,1
Léonie,Young Cruz,1
Léonie,sisters,1
Léonie Oulard,sisters,1
Madame,Moore Washington,1
Madame,Sutherland Knopfler,1
Madame,monsieur,1
Madame Carpenter,Rourke Wood,1
Madame Carpenter,Sutherland Knopfler,1
Madame Wood,Moore Washington,1
Madame Wood,Young Cruz,1
Maître Grosíer,a,1
Merlinville,Sutherland Knopfler,1
Merlinville,Sutherland Knopfler Watanabe,1
Merlinville,Sutherland Lamarr,1
Moore Washington,Rourke Wood,1
Moore Washington,Tyson Mccarthy,1
Moore Washington,Washington Elucidates Certain Points,1
Nixon,Sutherland Knopfler,1
Nixon,Sutherland Knopfler Watanabe,1
Nixon,Tyson Mccarthy,1
Nixon,Washington Elucidates Certain Points,1
Nixon,m,1
Nixon,monsieur,1
Ronan,Young Cruz,1
Rourke Wood,Tyson Mccarthy,1
Rourke Wood,Washington Elucidates Certain Points,1
Rourke Wood,Winfrey,1
Rourke Wood,Young Cruz,1
Sutherland,Sutherland Dabreuil,1
Sutherland,Sutherland Knopfler Watanabe,1
Sutherland,Young Cruz,1
Sutherland Armstrong,Sutherland Carpenter,1
Sutherland Carpenter,Young Cruz,1
Sutherland Carpenter,a,1
Sutherland Knopfler,papa,1
Sutherland Lamarr,_Maman___,1
Sutherland Lamarr,_Mon ami___,1
Sutherland Streep,a,1
Tyson Mccarthy,Washington Elucidates Certain Points,1
Washington Elucidates Certain Points,a,1
Young Cruz,m,1
_Maman___,a,1
a,mademoiselle,1
m,mademoiselle,1
