character1,character2,count
Dungbomb,Where,1
Dursley,Errol Order,1
Eileen,Find,1
Eileen,Lovegood,1
Eileen,Mr. Graphorn,1
Eileen,Umbridge,1
Eileen,Where,1
Errol Order,Flitwick Ollivander,1
Errol Order,Gilderoy,1
Errol Order,Gilderoy Bathilda,1
Errol Order,Grindelwald,1
Errol Order,Halfblood,1
Errol Order,Harry,1
Errol Order,Hermione,1
Errol Order,Hogsmeade,1
Errol Order,Lily,1
Errol Order,Neville,1
Errol Order,Petunia Muggle,1
Errol Order,Severus,1
Errol Order,Slytherin,1
Express,Kreacher,1
Fawkes,Find,1
Fawkes,Marauder,1
Fawkes,Mr. Diggory,1
Fawkes,Mr. Graphorn,1
Find,Marauder,1
Find,Mr. Diggory,1
Find,Petunia Muggle,1
Find,Slytherin,1
Gilderoy,Manticore,1
Gilderoy,Ravenclaw,1
Gilderoy Bathilda,Manticore,1
Gilderoy Bathilda,Ravenclaw,1
Ginny,Where,1
Grindelwald,Mr. Diggory,1
Grindelwald,Mr. Graphorn,1
Grindelwald,Slytherin,1
Grindelwald,Witchcraft,1
Halfblood,Kreacher,1
Hermione,Hermione Bathilda,1
Hermione Bathilda,Manticore,1
Hermione Bathilda,Mr. Diggory,1
Hermione Bathilda,Ravenclaw,1
Hogsmeade,Kreacher,1
Kreacher,Mandrake,1
Kreacher,Slytherin,1
Kreacher,Witchcraft,1
Kreacher Bathilda,Mr. Diggory,1
Lily Aberforth,Marauder. Phoenix,1
Manticore,Ravenclaw,1
Marauder,Petunia Muggle,1
Marauder,Umbridge,1
Marauder. Phoenix,Mr. Diggory,1
Marauder. Phoenix,Mr. Graphorn,1
Neville,Padfoot,1
Where,Witchcraft,1
