character1,character2,count
Milly Saker,Miss Alethea Heredith,1
Milly Saker,Mr. Colwyn,1
Miss Alethea Heredith,Miss Rath,1
Miss Alethea Heredith,Philip Here-Deith,1
Miss Alethea Heredith,Sir Arthur,1
Miss Alethea Heredith,Sir Arthur Wellesley,1
Miss Alethea Heredith,Thomas,1
Miss Alethea Heredith,Tom,1
Miss Alethea Heredith,cook,1
Miss Garton,her,1
Miss Rath,Mr. Philip,1
Miss Rath,Stanhill,1
Moynglass,fortune,1
Mr. Austin Wendover,Superintendent Merrington,1
Mr. Austin Wendover,truth,1
Mr. Colwyn,Phil Heredith,1
Mr. Colwyn,horatio,1
Mr. Colwyn,lane,1
Mr. Colwyn,nelson,1
Mr. Colwyn,nile,1
Mr. Phil,Sir Philip Heredith,1
Mr. Phil,god,1
Mr. Philip,Phil Heredith,1
Mr. Philip,Philip Here-Deith,1
Mr. Philip,Sir Harry Ravenworth,1
Mr. Philip,egg,1
Mr. Tufnell,Superintendent Merrington,1
Mr. Tufnell,fate,1
Phil Heredith,Sir Philip,1
Phil Heredith,Sir Philip Heredith,1
Phil Heredith,Superintendent Merrington,1
Platt,Thomas,1
Sergeant Lumbe,Stanhill,1
Sergeant Lumbe,Superintendent Merrington,1
Sir Arthur,Sir Arthur Wellesley,1
Sir Arthur,Vincent,1
Sir Arthur Wellesley,Vincent,1
Sir Philip,Stanhill,1
Sir Philip,egg,1
Sir Philip Heredith,Vincent Musard,1
Sir Philip Heredith,death,1
Sir Philip Heredith,god,1
Stanhill,truth,1
Suckling,old,1
Superintendent Merrington,Vincent Musard,1
Superintendent Merrington,death,1
Superintendent Merrington,fate,1
Superintendent Merrington,old,1
Teddy Weyne,her,1
Tom,maggie,1
Upden,old,1
Vincent,her,1
Vincent Musard,Wellington,1
Vincent Musard,death,1
Vincent Musard,gardner,1
Violet Heredith,death,1
abel,god,1
aig,old,1
chianti,old,1
christ,her,1
christ,jesus,1
cockney,obbs,1
cook,old,1
czars,fate,1
dormer,old,1
granger,old,1
her,highness,1
her,jesus,1
horatio,nelson,1
horatio,nile,1
john,lane,1
john,rees,1
lane,rees,1
nelson,nile,1
rees,watson,1
