node,is_victim,pagerank,victim_connection_weight,degree,strength
master,0,0.005197440996865756,1,31,74.0
old,0,0.013910584217543103,0,48,233.0
page,0,0.0011394998621985012,0,3,4.0
paterfamilias,0,0.000988585538627324,0,1,1.0
policeman,0,0.003005719553533021,1,16,39.0
sahib,0,0.0010415145809133369,0,2,2.0
sharp,0,0.001651229032472226,0,8,14.0
sunbeam,0,0.001335337666815466,0,6,7.0
tray,0,0.001493126631488548,0,7,8.0
woman,0,0.011992905529875808,0,35,201.0
wood,0,0.0009894405855547538,0,1,1.0
yuss,0,0.0010350299307378328,0,2,2.0
