character1,character2,count
Richardson Rigor,Sauterne,1
Richardson Rigor,Tin-Tummy Barton,1
Richardson Rigor,Virginia,1
Richardson Rigor,fennimore,1
Richardson Rigor,mortis,1
Rushworth Culyer,quarry,1
Rushworth Culyer,schlitzers,1
Virginia,schlitzers,1
cook,dickens,1
cook,sayers,1
dickens,sayers,1
e,jameson,1
quarry,schlitzers,1
