character1,character2,count
Cawthorn Finsbury,Sir Leon,1
Cawthorn Finsbury,d,1
Charles,p,1
Cooper,Kestrel,1
Cooper,Pipsey,1
Coroner,George Skimpole,1
Crimplesham,Sir Soames Tim,1
Dante Pancras,Detective Worthington,1
Dante Pancras,Professor Mamma,1
Denver,Mr. David,1
Detective Worthington,Freddy,1
Detective Worthington,Georgiana,1
Detective Worthington,Jabez Horrocks,1
Detective Worthington,Mother,1
Detective Worthington,Mr. Andrew,1
Detective Worthington,Mr. Thipps,1
Detective Worthington,Sir Wal God,1
Detective Worthington,Throgmorton,1
Detective Worthington,Tommy,1
Detective Worthington,mann,1
Detective Worthington,p,1
Dr. Adolf,Kestrel,1
Dr. Adolf,Lady God,1
Dr. Adolf,Pipsey,1
Dr. Adolf,Sir Leon Freemantle,1
Esau,Impey,1
Esau,Inspector Sugg,1
Fords Hullo,Mervyn Thingumtight,1
Fords Hullo,Pipsey,1
Freddy,Lady God,1
Freddy,Sir Leon Freemantle,1
Frederick Hullo,Mervyn Thingumtight,1
Frederick Hullo,Philpots,1
Frederick Hullo,Pipsey,1
Freke,Pipsey,1
Freke,Sir Leon,1
Georgiana,Inspector Lindell,1
Gerald,Wintrington,1
Gerald,Wintrington Colegrove,1
Gin,d,1
Gladys,Mr. David,1
Gladys,d,1
Gorgonzola Harold,Kestrel,1
Gorgonzola Harold,Sir Leon,1
Gorgonzola Harold,d,1
Graves,m,1
Graves Evensong,Mervyn Thingumtight,1
Graves Evensong,Sir Wal,1
Graves Evensong,lorenzobodi,1
Henry,Mr. Gerald Ams,1
Henry,Philpots,1
Henry,Pipsey,1
Henry,Rachel,1
Henry,Sir Wal,1
Henry,Sir Wal God,1
Henry,Stevenson,1
Henry,Tommy,1
Hodges,Pipsey,1
Impey,Inspector Sugg,1
Impey,Sherlock,1
Impey,_Cummings_,1
Impey,d,1
Inspector Lindell,Jabez Horrocks,1
Inspector Lindell,Kestrel,1
Inspector Lindell,Philpots,1
Inspector Lindell,Watts,1
Inspector Lindell,levy,1
Inspector Lindell,tut,1
Jabez Horrocks,Sir Leon,1
Jabez Horrocks,Sir Leon Freemantle,1
Jabez Horrocks,Wintrington,1
Jabez Horrocks,Wintrington Colegrove,1
John,Tommy,1
Kestrel,Lady God,1
Kestrel,Mervyn Thingumtight,1
Kestrel,Mr. Andrew,1
Kestrel,Mr. Biggs,1
Kestrel,Mr. David,1
Kestrel,Mr. Gerald Ams,1
Kestrel,Mr. Thipps,1
Kestrel,Philpots,1
Kestrel,Sir Leon Freemantle,1
Kestrel,Tommy,1
Kestrel,Wicks,1
Kestrel,d,1
Kestrel,skriner,1
Lady God,Sir Leon,1
Lady Michael,d,1
Lady Simons,Pipsey,1
Lady Simons,Tommy,1
Lady Simons,m,1
Mervyn,Mervyn Thingumtight,1
Mervyn,Pipsey,1
Mervyn Thingumtight,Mr. David,1
Mervyn Thingumtight,Sergeant Thingumtight,1
Mervyn Thingumtight,Sir Wal,1
Mervyn Thingumtight,Smith Spencer,1
Mervyn Thingumtight,balham,1
Mervyn Thingumtight,lorenzobodi,1
Miss Mabel,m,1
Morris,Rhodios,1
Mother,Mrs. Watson,1
Mr. Andrew,Pipsey,1
Mr. Biggs,Mr. David,1
Mr. Biggs,Professor Christine,1
Mr. Biggs,Sir Leon Freemantle,1
Mr. Brothers,Pipsey,1
Mr. Brothers,d,1
Mr. Brothers,price,1
Mr. David,Mr. Gerald Ams,1
Mr. David,Mr. Villar,1
Mr. David,Sir Leon Freemantle,1
Mr. David,Tommy,1
Mr. Gerald Ams,Mr. Thipps,1
Mr. Gerald Ams,Mrs. Watson,1
Mr. Gerald Ams,Sir Leon Freemantle,1
Mr. Gerald Ams,Tommy,1
Mr. Gerald Ams,William Jerry,1
Mr. Gerald Ams,mann,1
Mr. Gerald Ams,raffles,1
Mr. Gorgonzola Wainwright,m,1
Mr. Thipps,Pipsey,1
Mr. Thipps,Wicks,1
Mr. Villar,Pipsey,1
Palmer Swaffham,Pipsey,1
Pemming,Sir Wal,1
Philpots,Pipsey,1
Philpots,m,1
Pipsey,Smith Spencer,1
Pipsey,Wicks,1
Pipsey,mainwaring,1
Pipsey,mansions,1
Pipsey,p,1
Pipsey,skriner,1
Pipsey,tom,1
Rachel,m,1
Sherlock,_Cummings_,1
Sherlock,d,1
Sir Leon,Sir Wal God,1
Sir Leon Freemantle,colomb,1
Sir Wal,appledore,1
Sir Wal,d,1
Sir Wal,lorenzobodi,1
Sir Wal,wimsey,1
Sir Wal God,appledore,1
Sir Wal God,wimsey,1
Stevenson,Tommy,1
Stevenson,m,1
Throgmorton,crimpleshamx,1
Tommy,m,1
William Jerry,Wintrington,1
William Jerry,Wintrington Colegrove,1
William Jerry,m,1
William Williams,d,1
Wingate Alopa,d,1
_Cummings_,d,1
appledore,wimsey,1
d,j,1
m,p,1
ralph,victoria,1
