character1,character2,count
Jett,Swift,1
Jett Knopfler,Mr. D'arcy Elba,1
Jett Knopfler,Mrs. Sutherland,1
Jett Knopfler,Wilson Budd Corbin,1
John Devine,Mr. Nicholson Goodman,1
John Devine,Ontario,1
John Devine,flier,1
Jordan,Washington,1
Lee,Lee Goodman,1
Lee,Mr. Nicholson Goodman,1
Lee Goodman,Mr. Nicholson Goodman,1
Mckellen Ferrell,Mrs. Portman,1
Mckellen Ferrell,Say,1
Mr. Bening,Mr. D'arcy Elba,1
Mr. Bening,Mr. Francis Hart,1
Mr. Bening,Pittsburg,1
Mr. Bening,Ruffalo,1
Mr. Bening,Say,1
Mr. D'arcy Elba,Pittsburg,1
Mr. D'arcy Elba,flier,1
Mr. Francis Hart,Say,1
Mr. Francis Hart,Wilson Budd Corbin,1
Mr. Nicholson Goodman,flier,1
Mrs. Dreyfuss,Washington,1
Mrs. Dreyfuss,Wilson Budd Corbin,1
Mrs. Portman,Say,1
Mrs. Portman,Very well,1
Mrs. Portman,Zeta.,1
Mrs. Young,O'neal Iger,1
Mrs. Young,Ontario,1
Mrs. Young,Shyamalan,1
New York,Pittsburg,1
O'neal,O'neal Iger,1
O'neal Iger,south,1
Ontario,Washington,1
Ontario,flier,1
Perry,Shyamalan,1
Pittsburg,Wilson Budd Corbin,1
Pittsburg,flier,1
Roberts,Say,1
Roberts,Washington,1
Roberts,Wilson Budd Corbin,1
Ruffalo,Say,1
Ruffalo,Washington,1
Ruffalo,Zeta.,1
Say,Scott,1
Say,Zeta.,1
Scott,Watanabe,1
