character1,character2,count
Edgar Allan Gryffindor,Where Credence,1
English girl,Fenrir,1
English girl,Fire,1
English girl,Lestrange,1
English girl,Mr. Fantastic Dursley,1
English girl,Mrs. Potter,1
English girl,Patronus,1
English girl,Ravenclaw Pinckney Narcissa,1
Fenrir,Washington,1
Fire,Petunia,1
Fluffy,Malfoy,1
Ginny,Mr. Pettigrew,1
Graphorn,Lestrange McKnight,1
Heaven,Ravenclaw Pinckney Narcissa,1
Heaven,Wilson Budd Buckbeak,1
Henry Pinckney Narcissa,Ravenclaw Pinckney Narcissa,1
Howler Astoria,Mr. Fantastic Dursley,1
James,Wilson Budd Buckbeak,1
Keeper,Lestrange McKnight,1
Keeper,Patronus,1
Keeper,Ravenclaw Pinckney Narcissa,1
Keeper,Washington,1
Keeper,Wilson Budd Buckbeak,1
Kreacher,Mr. Bones,1
Kreacher,Quirrell Peverell,1
Kreacher,Rose,1
Kreacher,Weasley,1
Krum,Ravenclaw Pinckney Narcissa,1
Lestrange,Mr. Pettigrew,1
Lestrange McKnight,Mr. Howler,1
Lestrange McKnight,Mrs. Potter,1
Lestrange McKnight,Patronus Cattermole,1
Lestrange McKnight,Rubeus,1
Lestrange McKnight,Severus,1
Lestrange McKnight,flier,1
Lestrange McKnight,gray,1
Lily,Patronus,1
Lily,Patronus Cattermole,1
Lily,Ravenclaw Pinckney Narcissa,1
Mother,Patronus,1
Mother,Patronus Cattermole,1
Mr. Bones,Wormtail,1
Mr. Fantastic Dursley,Mr. Howler,1
Mr. Fantastic Dursley,Patronus Cattermole,1
Mr. Fantastic Dursley,flier,1
Mr. Howler,Mr. Pettigrew,1
Mr. Lucius Quaffle,Oliver,1
Mr. Lucius Quaffle,Them Quaffle,1
Mr. Pettigrew,Patronus,1
Mr. Pettigrew,Queenie,1
Mr. Pettigrew,Ravenclaw Pinckney Narcissa,1
Mr. Pettigrew,Rose,1
Mr. Pettigrew,Wilson Budd Buckbeak,1
Mr. Pettigrew,francis,1
Mrs. Potter,Patronus,1
Mrs. Potter,Patronus Cattermole,1
My wife,Patronus Cattermole,1
Oliver,Porter,1
Oliver,Washington,1
Patronus,Peeves,1
Patronus,Rose,1
Patronus Cattermole,Ravenclaw Pinckney Narcissa,1
Patronus Cattermole,Wilson Budd Buckbeak,1
Peeves,Wormtail,1
Ravenclaw Pinckney Narcissa,Rose,1
Ravenclaw Pinckney Narcissa,Washington,1
Riddle,Rose,1
Rose,Wilson Budd Buckbeak,1
