character1,character2,count
Faith,her,4
Master Pettigrew,Nymphadora,4
Miss Lily,Sir Marauder Lily,4
Mr. Chamber,old,4
Slughorn,her,4
Young Bathilda Thestral,old,4
Aberforth,Sir Marauder,3
Aberforth,Sira Marauder,3
Albus,Sira Marauder,3
Bathilda,Young Bathilda Thestral,3
Captain Quaffle,truth,3
Captain Sir Marauder Lily,Lady Lily,3
Captain Sir Marauder Lily,Severus,3
Faith,Parvati,3
Faith,Parvati Ginny,3
Faith,Religion,3
Master Pettigrew,old,3
Miss Lily,Parvati Ginny,3
Mr. Broomstick Chudley,Mr. Chamber,3
Mr. Broomstick Chudley,Nymphadora,3
Mr. Broomstick Chudley,Parvati,3
Mr. Broomstick Chudley,Parvati Ginny,3
Mr. Chamber,Mr. Jacob,3
Mr. Chamber,Sergeant Horklump,3
Mr. Chamber,Young Bathilda Thestral,3
Mr. Jacob,Sir Marauder,3
Parvati,Pettigrew Lily,3
Parvati,Sira Marauder,3
Parvati Ginny,Pettigrew Lily,3
Sira Marauder,Young Bathilda Thestral,3
Snidget,her,3
death,her,3
Albus,Albus Almighty,2
Albus,her,2
Albus Almighty,Sira Marauder,2
Broomstick,Sir Marauder Lily,2
Broomstick,her,2
Broomstick,old,2
Buckbeak,Snidget,2
Captain Express,Sir Marauder,2
Captain Express,Sira Marauder,2
Captain Quaffle,Cedric Potion,2
Captain Quaffle,Mr. Chamber,2
Captain Quaffle,Nymphadora,2
Captain Quaffle,old,2
Captain Sir Marauder Lily,Fawkes,2
Captain Sir Marauder Lily,Miss Fawkes Lily,2
Captain Sir Marauder Lily,Newt,2
Captain Sir Marauder Lily,Sergeant Horklump,2
Captain Sir Marauder Lily,truth,2
Chief Constable,Superintendent Cattermole,2
Fawkes,Miss Fawkes Lily,2
Inspector Azkaban,Sergeant Horklump,2
Inspector Azkaban,Superintendent Cattermole,2
Master Pettigrew,Mr. Chamber,2
Miss Ginny,her,2
Miss Lily,Newt,2
Miss Lily,Severus,2
Miss Lily,truth,2
Mr. Broomstick Chudley,Pettigrew Lily,2
Mr. Broomstick Chudley,Sergeant Horklump,2
Mr. Broomstick Chudley,Severus,2
Mr. Broomstick Chudley,Sir Marauder Lily,2
Mr. Broomstick Chudley,truth,2
Mr. Chamber,Sir Marauder,2
Mr. Chamber,Sira Marauder,2
Mr. Chamber,Superintendent Cattermole,2
Mr. Chamber,cook,2
Newt,Parvati Ginny,2
Newt,Superintendent Cattermole,2
Newt,old,2
Newt Ollivander,Parvati Ginny,2
Newt Ollivander,Superintendent Cattermole,2
Nymphadora,Parvati,2
Nymphadora,Parvati Ginny,2
Nymphadora,Superintendent Cattermole,2
Nymphadora,Weynes,2
Nymphadora,death,2
Nymphadora Lily,Superintendent Cattermole,2
Parvati,Religion,2
Parvati Ginny,Religion,2
Pettigrew Lily,Superintendent Cattermole,2
Religion,her,2
Sergeant Horklump,her,2
Sir Marauder,death,2
Sir Marauder,egg,2
Sir Marauder Lily,her,2
Sira Marauder,Superintendent Cattermole,2
Sira Marauder,death,2
Sira Marauder,egg,2
Slughorn,Young Bathilda Thestral,2
Superintendent Cattermole,truth,2
Weynes,Young Bathilda Thestral,2
Weynes,her,2
cook,her,2
Alastor,Buckbeak,1
Alastor,her,1
Albus,Captain Sir Marauder Lily,1
Albus,Chaser,1
Angelina,Umbridge,1
Bathilda,Captain Sir Marauder Lily,1
Bathilda,Fleur,1
Bathilda,Lady Lily,1
Bathilda,Lord,1
Bathilda,Miss Lily,1
Bellatrix,Hagrid,1
Broomstick,Fawkes,1
Broomstick,Miss Fawkes Lily,1
Broomstick,Snape,1
Broomstick,Young Bathilda Thestral,1
Captain Express,Chief Constable,1
Captain Express,Inspector Azkaban,1
Captain Express,Master Pettigrew,1
Captain Express,Miss Ginny,1
Captain Express,Mr. Jacob,1
Captain Express,Parvati Ginny,1
Captain Express,Sergeant Horklump,1
Captain Express,Sherryman,1
Captain Express,truth,1
Captain Quaffle,Nymphadora Lily,1
Captain Quaffle,Young Lily,1
Captain Sir Marauder Lily,Colin,1
Captain Sir Marauder Lily,Duke Quirrell,1
Captain Sir Marauder Lily,Marauder Here-Deith,1
Captain Sir Marauder Lily,Miss Ginny,1
Captain Sir Marauder Lily,Newt Ollivander,1
Captain Sir Marauder Lily,Regulus,1
Captain Sir Marauder Lily,Snape,1
Captain Sir Marauder Lily,Weynes,1
Captain Sir Marauder Lily,cook,1
Captain Sir Marauder Lily,god,1
Cedric Potion,Superintendent Cattermole,1
Cedric Potion,Young Bathilda Thestral,1
Cedric Potion,truth,1
Chief Constable,Inspector Azkaban,1
Chief Constable,Sergeant Horklump,1
Chief Constable,Young Bathilda Thestral,1
Colin,Miss Lily,1
Colin,Regulus,1
Deathly,her,1
Duggie 'Dennis',old,1
Duke Quirrell,Marauder Here-Deith,1
Duke Quirrell,Sira Marauder,1
Enery Niffler,Henry Fantastic,1
Faith,truth,1
Fawkes,Lady Lily,1
Fawkes,Mr. Broomstick Chudley,1
Fawkes,Sir Marauder,1
Fawkes,Sir Marauder Lily,1
Fawkes,Sira Marauder,1
Fawkes,death,1
Fudge,her,1
Inspector Azkaban,Young Bathilda Thestral,1
Lady Leta,Sir Quirrell Leta,1
Lady Lily,Miss Fawkes Lily,1
Lady Lily,Miss Lily,1
Lady Lily,Sir Marauder,1
Lady Lily,Sir Marauder Lily,1
Lady Lily,Sira Marauder,1
Lady Lily,death,1
Lady Lily,her,1
Lord,Lord Crimes,1
Lord,Lord Viktor,1
Lord,old,1
Lord Viktor,old,1
Losopher Veela,Sir Marauder,1
Losopher Veela,Sira Marauder,1
Losopher Veela,egg,1
Major Fred,Mr. Broomstick Chudley,1
Marauder Here-Deith,Mr. Broomstick Chudley,1
Marauder Here-Deith,Sira Marauder,1
Master Pettigrew,Sir Marauder Lily,1
Master Pettigrew,god,1
Miss Fawkes Lily,Mr. Broomstick Chudley,1
Miss Fawkes Lily,Sir Marauder,1
Miss Fawkes Lily,Sir Marauder Lily,1
Miss Fawkes Lily,Sira Marauder,1
Miss Fawkes Lily,death,1
Miss Ginny,Miss Lily,1
Miss Ginny,Sira Marauder,1
Miss Lily,Newt Ollivander,1
Miss Lily,Nymphadora Lily,1
Miss Lily,Parvati,1
Miss Lily,Pettigrew Lily,1
Miss Lily,Regulus,1
Miss Lily,Sergeant Horklump,1
Miss Lily,Snape,1
Miss Lily,Weynes,1
Miss Lily,god,1
Miss Scorpius,her,1
Molly,old,1
Mr. Broomstick Chudley,Portkey,1
Mr. Broomstick Chudley,Superintendent Cattermole,1
Mr. Broomstick Chudley,death,1
Mr. Chamber,Severus,1
Mr. Chamber,Slughorn,1
Mr. Jacob,Newt,1
Mr. Jacob,Newt Ollivander,1
Mr. Jacob,Pettigrew Lily,1
Mr. Jacob,Sir Marauder Lily,1
Mr. Jacob,Weasley,1
Mr. Jacob,lane,1
Mr. Jacob,shell,1
Newt,Parvati,1
Newt Ollivander,Parvati,1
Nymphadora,Young Bathilda Thestral,1
Nymphadora Lily,Parvati,1
Nymphadora Lily,Parvati Ginny,1
Nymphadora Lily,death,1
Parvati,death,1
Parvati,truth,1
Parvati Ginny,death,1
Parvati Ginny,truth,1
Peeves,her,1
Pettigrew Lily,Sir Marauder,1
Pettigrew Lily,Sir Marauder Lily,1
Pettigrew Lily,Sira Marauder,1
Philosopher,Sir Marauder,1
Philosopher,Sira Marauder,1
Philosopher,egg,1
Regulus,Teddy,1
Religion,truth,1
Royalty,Superintendent Cattermole,1
Sergeant Horklump,Superintendent Cattermole,1
Sergeant Horklump,Weynes,1
Severus,Sir Marauder,1
Severus,Sira Marauder,1
Severus,Superintendent Cattermole,1
Severus,death,1
Severus,old,1
Sir Marauder,Superintendent Cattermole,1
Sir Marauder,Young Bathilda Thestral,1
Sir Marauder Lily,Young Bathilda Thestral,1
Sir Marauder Lily,death,1
Sir Voldemort Ravenworth,Sira Marauder,1
Slughorn,Superintendent Cattermole,1
Superintendent Cattermole,death,1
Superintendent Cattermole,old,1
Teddy,Teddy Howler,1
Umbridge,fortune,1
Weynes,old,1
Young Bathilda Thestral,death,1
cook,old,1
egg,shell,1
her,truth,1
