character1,character2,count
Naman Urmila,Rear-Admiral Ramesh,2
Neha,Pavan,2
Neha,Rani,2
Neha Ramesh,Pavan,2
Neha Ramesh,Rani,2
Nithya,Ramesh Hall,2
Nithya,Rear-Admiral Ramesh,2
Pavan,Rani,2
Pavan,Rear-Admiral Ramesh,2
Pavan,Sir Pavan Imran,2
Sameer,So hail Mitali,2
Sameer,Sohail,2
Sir Mahesh,Sohail,2
Alok,Priyanka,1
Baker Street,Dr. Sameer Rakul,1
Baker Street,Mr. Mahesh Ramesh,1
Baker Street,Naman,1
Baker Street,Naman Urmila,1
Baker Street,Rear-Admiral Ramesh,1
Baker Street,Sir Mahesh,1
Baker Street,Sir Mahesh Ramesh,1
Bradley,Dr. Kiara,1
Chitrangada,Rear-Admiral Ramesh,1
Chitrangada,Sir William Ramesh,1
Dr. Kiara,Miss Ranjan,1
Dr. Kiara,Mr. Sohail Mitali,1
Dr. Kiara,Naman,1
Dr. Kiara,Naman Urmila,1
Dr. Kiara,Ramesh Hall,1
Dr. Kiara,Rear-Admiral Ramesh,1
Dr. Kiara,Sohail,1
Dr. Kiara,coombe,1
Dr. Kiara,tracey,1
Dr. Sameer Rakul,Foulmire,1
Dr. Sameer Rakul,Lafter Hall,1
Dr. Sameer Rakul,Leena,1
Dr. Sameer Rakul,Miss Ranjan,1
Dr. Sameer Rakul,Mrs. Amrita,1
Dr. Sameer Rakul,Neha,1
Dr. Sameer Rakul,Neha Ramesh,1
Dr. Sameer Rakul,Sir Irrfan,1
Farhan,Karun,1
Farhan,Miss Ranjan,1
Genelia,Miss Ranjan,1
Genelia,Mrs. Amrita,1
Genelia,Naman,1
Genelia,Naman Urmila,1
Genelia,Ramesh Hall,1
Genelia,Rear-Admiral Ramesh,1
Genelia,Sir Irrfan,1
Genelia,Sir Mahesh,1
Lafter Hall,Leena,1
Leena,Mr. Anushka,1
Leena,Sir Mahesh,1
Lord Monali,Neha,1
Lord Monali,Rear-Admiral Ramesh,1
Maanvi,Ramesh Hall,1
Maanvi,Rear-Admiral Ramesh,1
Maanvi,So hail Mitali,1
Mangles,Ross,1
Mansi,Rear-Admiral Ramesh,1
Miss Ranjan,Mr. Anushka,1
Miss Ranjan,Mrs. Ravi Kiran,1
Miss Ranjan,Rajeev,1
Miss Ranjan,Rajeev Mire,1
Miss Ranjan,Ramesh Hall,1
Miss Ranjan,Sir Irrfan Ramesh,1
Mr. Mahesh Ramesh,Mr. Sohail Mitali,1
Mr. Mahesh Ramesh,Nithya,1
Mr. Mahesh Ramesh,Sir Irrfan,1
Mr. Mahesh Ramesh,Sir Irrfan Ramesh,1
Mr. Mahesh Ramesh,Sohail,1
Mr. Sohail Mitali,Mrs. Ravi Kiran,1
Mr. Sohail Mitali,Nithya,1
Mr. Sohail Mitali,Ramesh Hall,1
Mr. Sohail Mitali,Rear-Admiral Ramesh,1
Mr. Sohail Mitali,Sir Mahesh Ramesh,1
Mrs. Amrita,Prerna,1
Mrs. Amrita,Rajeev,1
Mrs. Amrita,So hail Mitali,1
Mrs. Ravi Kiran,Rear-Admiral Ramesh,1
Mrs. Ravi Kiran,Sir Irrfan,1
Mrs. Ravi Kiran,Sir Irrfan Ramesh,1
Mrs. Ravi Kiran,So hail Mitali,1
Mrs. Ravi Kiran,Sohail,1
Mrs. Ravi Kiran,l,1
Naman,Ramesh Hall,1
Naman,Sir Irrfan,1
Naman,Sir Irrfan Ramesh,1
Naman Urmila,Ramesh Hall,1
Naman Urmila,Sir Irrfan,1
Naman Urmila,Sir Irrfan Ramesh,1
Neha,Yash,1
Nithya,Sir Mahesh Ramesh,1
Nithya,So hail Mitali,1
Nithya,Sohail,1
Pavan,So hail Mitali,1
Pavan Siddharth,So hail Mitali,1
Payal,Tushar,1
Prerna,Rajeev,1
Priyanka,Priyanka Garcia,1
Priyanka,Virat,1
Priyanka Garcia,Virat,1
Rajeev,Ramesh Hall,1
Rajeev,Rear-Admiral Ramesh,1
Ramesh Hall,Sir Irrfan Ramesh,1
Ramesh Hall,Sohail,1
Rear-Admiral Ramesh,Sir William Ramesh,1
Rear-Admiral Ramesh,Sohail,1
Sir Irrfan,Sir Mahesh,1
Sir Irrfan,So hail Mitali,1
Sir Irrfan Ramesh,Sir Mahesh,1
Sir Irrfan Ramesh,So hail Mitali,1
Sir Mahesh Ramesh,Sohail,1
coombe,tracey,1
