character1,character2,count
Black,Black Foster,4
Black Foster,Koshy Foster,4
Bonham,Giamatti,4
Bonham Blige,Day,4
Bonham Blige,Gyllenhaal,4
Bonham Blige,Heard Affleck,4
Bonham Blige,James Lewis,4
Bonham Shyamalan Schumer,Cruz Eisenberg,4
Bonham Shyamalan Schumer,Zane,4
Chief Caine Moore,Sergeant Bell,4
Costner Sandler,Olsen Bergman,4
Costner Sandler,Sergeant Bell,4
Cruz,Day,4
Cruz Eisenberg,Gyllenhaal,4
Cruz Eisenberg,Olsen Bergman,4
Dunst Sandler,Gadot,4
Dunst Sandler,Gadot Sandler,4
Dunst Sandler,Heard,4
Dunst Sandler,Heard Affleck,4
Dunst Sandler,Koshy Affleck,4
Dunst Sandler,Morgan,4
Dunst Sandler,Mr. Morgan Ellis,4
Giamatti,Gyllenhaal,4
Giamatti,Sergeant Bell,4
Gyllenhaal,Mr. Morgan Ellis,4
Gyllenhaal,Zane. Eisenberg,4
Gyllenhaal Kutcher,Heard,4
Gyllenhaal Kutcher,Ronan,4
James Lewis,Ronan,4
Olsen Bergman,Zane. Eisenberg,4
Adams,Day,3
Adams,Gyllenhaal Kutcher,3
Adams,Koshy Foster,3
Adams,Mr. Morgan Ellis,3
Bean,Bean Barbra,3
Black,Bonham Shyamalan Schumer,3
Bonham,Depp,3
Bonham,Gadot,3
Bonham,Hall,3
Bonham,Zane,3
Bonham Blige,Gadot,3
Bonham Blige,Mr. Morgan Ellis,3
Bonham Blige,Washington,3
Bonham Shyamalan,Costner Sandler,3
Bonham Shyamalan,Giamatti,3
Bonham Shyamalan,Hall,3
Bonham Shyamalan,Heard Affleck,3
Bonham Shyamalan,Koshy Foster,3
Bonham Shyamalan,Morgan,3
Bonham Shyamalan,Mr. Morgan Ellis,3
Bonham Shyamalan,Zane,3
Bonham Shyamalan Schumer,Giamatti,3
Bonham Shyamalan Schumer,Koshy Foster,3
Bonham Shyamalan Schumer,Morgan,3
Bonham Shyamalan Schumer,Ronan Brooks,3
Brown,Costner Sandler,3
Costner,Gyllenhaal,3
Costner,Reynolds,3
Cruz,Ronan Brooks,3
Cruz Eisenberg,Gadot,3
Cruz Eisenberg,Gadot Sandler,3
Day,Gadot,3
Day,Giamatti,3
Day,Gyllenhaal,3
Day,Gyllenhaal Kutcher,3
Day,Morgan,3
Day,Zane. Eisenberg,3
Dickinson,Morgan,3
Gadot,Zane. Eisenberg,3
Gadot Sandler,Zane. Eisenberg,3
Gyllenhaal,Koshy Affleck,3
Heard,James Lewis,3
Koshy,Mr. Morgan Ellis,3
Koshy Affleck,Koshy Foster,3
Koshy Affleck,Olsen Bergman,3
Koshy Affleck,Zhang,3
Penn Clooney,Sergeant Bell,3
Adams,Banks Woodley,2
Adams,Bonham,2
Adams,Bonham Shyamalan,2
Adams,Morgan,2
Adams,Penn Clooney,2
Adele,Bonham Blige,2
Adele,Dorsey,2
Adele,Sheen,2
Banks Woodley,Penn Clooney,2
Bean Barbra,Bradbury,2
Bean Barbra,Gyllenhaal,2
Bean Barbra,Paltrow,2
Behar,Palmer,2
Berry Foster,Costner Sandler,2
Berry Foster,Jett Foster,2
Berry Foster,Koshy,2
Black,Bonham Shyamalan,2
Bonham,Costner,2
Bonham,Gadot Sandler,2
Bonham Blige,Costner Sandler,2
Bonham Blige,Dorsey,2
Bonham Blige,Gadot Sandler,2
Bonham Blige,Pryor,2
Bonham Blige,Sergeant Bell,2
Bonham Blige,Sheen,2
Bonham Shyamalan,Gadot,2
Bonham Shyamalan Schumer,Hall,2
Bradbury,Gyllenhaal,2
Bradbury,Paltrow,2
Brown,Costner,2
Brown,Reynolds,2
Chief Caine Moore,Costner Sandler,2
Chief Caine Moore,Heard,2
Chief Caine Moore,Heard Affleck,2
Chief Caine Moore,Koshy Affleck,2
Cobain,Costner Sandler,2
Cobain,Giamatti,2
Costner,Koshy Foster,2
Costner,Sergeant Bell,2
Costner Sandler,James Lewis,2
Cruz,Dunst,2
Cruz,Koshy Foster,2
Cruz,Morgan,2
Cruz,Reynolds,2
Cruz Eisenberg,Dunst,2
Cruz Eisenberg,Mr. Morgan Ellis,2
Cruz Eisenberg,Sergeant Bell,2
Day,Gadot Sandler,2
Day,Heard,2
Day,Koshy Affleck,2
Day,Ronan,2
Day,Sergeant Bell,2
Depp,Sergeant Bell,2
Dickinson,Mr. Morgan Ellis,2
Dickinson,Sergeant Bell,2
Dorsey,Sheen,2
Dunst,Zane. Eisenberg,2
Gadot,Ronan,2
Gadot,Sergeant Bell,2
Gadot Sandler,Ronan,2
Giamatti,Heard,2
Giamatti,Koshy Affleck,2
Gyllenhaal,Jordan,2
Gyllenhaal,Paltrow,2
Gyllenhaal,Penn Clooney,2
Gyllenhaal Kutcher,Heard Affleck,2
Gyllenhaal Kutcher,Koshy Affleck,2
Gyllenhaal Kutcher,Ronan Brooks,2
Hall,Ronan,2
Hall,Sergeant Bell,2
Heard,Olsen Bergman,2
Heard,Zane,2
Heard,Zhang,2
Heard Affleck,Sergeant Bell,2
Heard Affleck,Zane,2
Heard Affleck,Zhang,2
James Lewis,Meryl,2
James Lewis,Zane,2
Kline Pitt,Ronan,2
Koshy,Morgan,2
Koshy Affleck,Zane,2
Koshy Affleck,Zhang Affleck,2
Morgan,Ronan,2
Mr. Morgan Ellis,Olsen Bergman,2
Mr. Morgan Ellis,Reynolds,2
Mr. Morgan Ellis,Ronan,2
Mr. Morgan Ellis,Sergeant Bell,2
Mr. Morgan Ellis,Zane. Eisenberg,2
Olsen Bergman,Reynolds,2
Paley,Rourke,2
Ronan Brooks,Washington,2
Sergeant Bell,Zane. Eisenberg,2
Zhang,Zhang Affleck,2
Acker,Bonham Shyamalan Schumer,1
Acker,Day,1
Acker,Nicholson,1
Adams,Berry Foster,1
Adams,Brown,1
Adams,Heard,1
Adams,Jett Foster,1
Adams,Koshy,1
Adams,Ronan,1
Adams,Sergeant Bell,1
Anderson,Crowe,1
Anderson,Day,1
Barlow,Bonham,1
Barlow,Bonham Shyamalan,1
Barlow,Cruz,1
Barlow,Gadot,1
Barlow,Zane,1
Bassey,Bruce,1
Bean,Bonham Blige,1
Bean Barbra,Bonham Blige,1
Benning,Bonham Blige,1
Berry Foster,Black,1
Berry Foster,Costner,1
Berry Foster,Dunst,1
Berry Foster,Giamatti,1
Berry Foster,Morgan,1
Berry Foster,Mr. Morgan Ellis,1
Black,Brown,1
Black,Heard,1
Black,Koshy,1
Black,Morgan,1
Black,Mr. Morgan Ellis,1
Black Foster,Bonham,1
Black Foster,Bonham Shyamalan,1
Black Foster,Heard,1
Black Foster,Morgan,1
Black Foster,Mr. Morgan Ellis,1
Bonham,Bonham Cheadle,1
Bonham,Brown,1
Bonham,Koshy,1
Bonham,Olsen Bergman,1
Bonham,Penn Clooney,1
Bonham,Pugh Caplan,1
Bonham,Reynolds,1
Bonham,Thomas,1
Bonham Blige,Cage,1
Bonham Blige,Criss,1
Bonham Blige,Depp,1
Bonham Blige,Gyllenhaal Kutcher,1
Bonham Blige,Jackman Plummer,1
Bonham Blige,Knightley Jagger,1
Bonham Blige,Morgan,1
Bonham Blige,O'brien,1
Bonham Blige,Penn Clooney,1
Bonham Blige,Ronan,1
Bonham Shyamalan,Brown,1
Bonham Shyamalan,Costner,1
Bonham Shyamalan,Depp,1
Bonham Shyamalan,Gadot Sandler,1
Bonham Shyamalan,Penn Clooney,1
Bonham Shyamalan,Pugh Caplan,1
Bonham Shyamalan,Reynolds,1
Bonham Shyamalan,Thomas,1
Bonham Shyamalan Schumer,Brown,1
Bonham Shyamalan Schumer,Costner,1
Bonham Shyamalan Schumer,Gadot,1
Bonham Shyamalan Schumer,Gadot Sandler,1
Bonham Shyamalan Schumer,Jordan,1
Bonham Shyamalan Schumer,Koshy,1
Bonham Shyamalan Schumer,Mcconaughey,1
Bonham Shyamalan Schumer,Nicholson,1
Bonham Shyamalan Schumer,O'brien,1
Bonham Shyamalan Schumer,Olsen Bergman,1
Brown,Dunst,1
Brown,Gadot,1
Brown,Gyllenhaal,1
Brown,Heard,1
Brown,Heard Affleck,1
Brown,Koshy Affleck,1
Brown,Mr. Morgan Ellis,1
Brown,Sergeant Bell,1
Cage,Criss,1
Campbell Barr,Charles Dano,1
Chief Caine Moore,Costner,1
Chief Caine Moore,Dickinson,1
Chief Caine Moore,Gadot,1
Chief Caine Moore,Gadot Sandler,1
Chief Caine Moore,James Lewis,1
Chief Caine Moore,Koshy,1
Chief Caine Moore,Meryl,1
Chief Caine Moore,Morgan,1
Chief Caine Moore,Mr. Morgan Ellis,1
Cobain,Gyllenhaal,1
Cobain,Ronan,1
Cobain,Sergeant Bell,1
Connelly,Ronan Brooks,1
Costner,Cruz,1
Costner,Giamatti,1
Costner,Hall,1
Costner Sandler,Grant,1
Costner Sandler,Gyllenhaal Kutcher,1
Costner Sandler,Hall,1
Costner Sandler,Koshy,1
Costner Sandler,Meryl,1
Costner Sandler,Zane,1
Crowe,Day,1
Cruz,Koshy,1
Cruz,Penn Clooney,1
Cruz,Zhang,1
Cruz,Zhang Affleck,1
Cruz Eisenberg,Day,1
Cruz Eisenberg,Gyllenhaal Kutcher,1
Cruz Eisenberg,Koshy,1
Cruz Eisenberg,Koshy Foster,1
Cruz Eisenberg,Penn Clooney,1
Cruz Eisenberg,Ronan Brooks,1
Cruz Eisenberg,Zhang,1
Cruz Eisenberg,Zhang Affleck,1
D'Arcy,Pryor,1
Davidson,Scott,1
Davidson,Taika,1
Day,Grant,1
Day,James Lewis,1
Day,Reynolds,1
Day,Ronan Brooks,1
Dickinson,Gadot,1
Dickinson,Heard,1
Dickinson,Meryl,1
Dunaway,Ronan Brooks,1
Dunst,Giamatti,1
Dunst,Koshy Foster,1
Elliott,Hemsworth,1
Elliott,Winfrey,1
Gadot,Gyllenhaal Kutcher,1
Gadot,Koshy,1
Gadot,Olsen Bergman,1
Gadot,Reynolds,1
Gadot Sandler,Gyllenhaal Kutcher,1
Gadot Sandler,Koshy,1
Giamatti,Grant,1
Giamatti,Hall,1
Giamatti,Koshy Foster,1
Giamatti,Morgan,1
Giamatti,Mr. Morgan Ellis,1
Grant,Gyllenhaal,1
Grant,Koshy Affleck,1
Gyllenhaal,Harrelson,1
Gyllenhaal,Heard Affleck,1
Gyllenhaal,Kline Pitt,1
Gyllenhaal,Meryl,1
Gyllenhaal,Morgan,1
Gyllenhaal,Olsen Bergman,1
Gyllenhaal,Pryor,1
Gyllenhaal,Reynolds,1
Gyllenhaal Kutcher,Hall,1
Gyllenhaal Kutcher,Harris,1
Gyllenhaal Kutcher,James Lewis,1
Gyllenhaal Kutcher,Koshy Foster,1
Gyllenhaal Kutcher,Meryl,1
Gyllenhaal Kutcher,Morgan,1
Gyllenhaal Kutcher,Mr. Morgan Ellis,1
Gyllenhaal Kutcher,Zane,1
Gyllenhaal Kutcher,Zane. Eisenberg,1
Hall,Heard,1
Heard,Koshy,1
Heard,Koshy Foster,1
Heard,Reynolds,1
Heard,Ronan,1
Heard,Zhang Affleck,1
Heard Affleck,James Lewis,1
Heard Affleck,Koshy,1
Heard Affleck,Olsen Bergman,1
Heard Affleck,Reynolds,1
Heard Affleck,Ronan,1
Heard Affleck,Zhang Affleck,1
Hemsworth,Winfrey,1
James,James Lewis,1
James Lewis,Koshy Affleck,1
James Lewis,O'brien,1
Jett Foster,Koshy,1
Kline Pitt,Kline Pitt Rapp,1
Koshy,Olsen Bergman,1
Koshy,Ronan,1
Koshy,Zane. Eisenberg,1
Koshy Affleck,Pugh Caplan,1
Koshy Affleck,Reynolds,1
Koshy Affleck,Ronan,1
Koshy Foster,Olsen Bergman,1
Koshy Foster,Reynolds,1
Koshy Foster,Zane. Eisenberg,1
McGregor,Miller,1
McGregor,O'neal Hill,1
McGregor,Page Tatum,1
Meryl,Olsen Bergman,1
Meryl,Ronan,1
Miller,O'neal Hill,1
Miller,Page Tatum,1
Morgan,Olsen Bergman,1
Morgan,Reynolds,1
Morgan,Zhang,1
Mr. Morgan Ellis,Zane,1
Mr. Morgan Ellis,Zhang,1
O'neal Hill,Page Tatum,1
Olsen Bergman,Ronan,1
Penn Clooney,Zane. Eisenberg,1
Pryor,Washington,1
Reynolds,Ronan,1
Reynolds,Sergeant Bell,1
Ronan Brooks,Zane. Eisenberg,1
Scott,Taika,1
Sergeant Bell,Zane,1
Zane,Zane. Eisenberg,1
Zane. Eisenberg,Zhang,1
Zane. Eisenberg,Zhang Affleck,1
