character1,character2,count
Kareena McKnight,Mrs. Rohan,1
Kareena McKnight,Ontario,1
Kareena McKnight,Pallavi,1
Kareena McKnight,Raghav,1
Kareena McKnight,Riddhi,1
Kareena McKnight,Shailesh,1
Kareena McKnight,flier,1
Kareena McKnight,gray,1
Leena,Mr. Aishwarya,1
Leena,washington,1
Mr. Aishwarya,Mr. Andrew Pramod,1
Mr. Aishwarya,Mr. Francis Sohail,1
Mr. Aishwarya,Mr. Pavan Rohit,1
Mr. Aishwarya,Pittsburg,1
Mr. Andrew Pramod,Wilson Budd Javed,1
Mr. Andrew Pramod,Zara,1
Mr. Andrew Pramod,flier,1
Mr. Francis Sohail,Neha,1
Mr. Karun Muskaan,Niharika,1
Mr. Karun Muskaan,Niharika Muskaan,1
Mr. Karun Muskaan,flier,1
Mr. Pavan Rohit,Pittsburg,1
Mr. Pavan Rohit,flier,1
Mrs. Nidhi,Wilson Budd Javed,1
Mrs. Nidhi,washington,1
Mrs. Tabu,Riya,1
New York,Pittsburg,1
Niharika,Niharika Muskaan,1
Nushrat,Wilson Budd Javed,1
Ontario,flier,1
Ontario,washington,1
Pittsburg,Wilson Budd Javed,1
Pittsburg,flier,1
Raghav,Wilson Budd Javed,1
Raghav,washington,1
Vidya Mayank,south,1
