character1,character2,count
Captain Sir Blunt Nixon,Miss Elliott,2
Captain Sir Blunt Nixon,Sergeant Kauffman,2
Captain Sir Blunt Nixon,truth,2
Captain Turner,Mr. Ruffalo,2
Captain Turner,old,2
Cher,Sir Blunt Nixon,2
Cher,old,2
Faith,Perry,2
Faith,Perry Elliott,2
Faith,Religion,2
Glover,Miss Nixon,2
Glover,Superintendent Verne,2
Glover Winfrey,Superintendent Verne,2
Inspector Goodman,Sergeant Kauffman,2
Mccarthy,Rourke,2
Mccarthy,Wife,2
Miss Elliott,Miss Nixon,2
Miss Nixon,Perry,2
Miss Nixon,Zeta,2
Miss Nixon,truth,2
Mr. Cher Barrymore,Mr. Ruffalo,2
Mr. Cher Barrymore,Sergeant Kauffman,2
Mr. Cher Barrymore,Sir Blunt Nixon,2
Mr. Cher Barrymore,Watanabe Nixon,2
Mr. Cher Barrymore,truth,2
Mr. Gad,Wife,2
Mr. Ruffalo,Mr. Watanabe,2
Mr. Ruffalo,Young Chastain Fanning,2
Mr. Ruffalo,cook,2
Parsons,Young Chastain Fanning,2
Rourke,Wife,2
Royalty,Superintendent Verne,2
Sir Blunt,Superintendent Verne,2
Sir Blunt,Young Chastain Fanning,2
Sir Blunt,death,2
Superintendent Verne,Watanabe Nixon,2
Superintendent Verne,Wife,2
Superintendent Verne,truth,2
Watanabe Nixon,Wife,2
Young Chastain Fanning,death,2
Zeta,old,2
cook,her,2
Akerman,Akerman Almighty,1
Akerman,Barlow,1
Akerman,Captain Sir Blunt Nixon,1
Akerman,Hawke,1
Akerman Almighty,Sir Blunt,1
Aniston,Cummings,1
Armstrong,Young Chastain Fanning,1
Armstrong Nixon,Captain Turner,1
Armstrong Nixon,Miss Nixon,1
Armstrong Nixon,Perry,1
Armstrong Nixon,Perry Elliott,1
Armstrong Nixon,Wife,1
Armstrong Nixon,death,1
Bach,old,1
Baldwin,Brown,1
Baldwin,Captain Sir Blunt Nixon,1
Baldwin,Miss Nixon,1
Baldwin,Sandler,1
Barlow,Hawke,1
Bateman,Streep,1
Beales,Mr. Cher Barrymore,1
Beckham,Cher,1
Beckham,Lady Nixon,1
Beckham,Miss Beckham Nixon,1
Beckham,Mr. Cher Barrymore,1
Beckham,Sir Blunt,1
Beckham,Sir Blunt Nixon,1
Beckham,death,1
Blunt Here-Deith,Captain Sir Blunt Nixon,1
Blunt Here-Deith,Sir Blunt,1
Blythe Knightley,Kimmel Segel,1
Bradbury,Wife,1
Bradbury,her,1
Brown,Captain Sir Blunt Nixon,1
Brown,Miss Nixon,1
Brown,Mr. Cher Barrymore,1
Brown,Mr. Gad,1
Brown,Mr. Watanabe,1
Burrows Cooper,Superintendent Verne,1
Burrows Cooper,Young Chastain Fanning,1
Calloway,Calloway Adams,1
Calloway,Sir Blunt,1
Calloway,egg,1
Calloway Adams,Sir Blunt,1
Calloway Adams,egg,1
Captain Pattinson,Inspector Goodman,1
Captain Pattinson,Miss Elliott,1
Captain Pattinson,Sergeant Kauffman,1
Captain Pattinson,Wife,1
Captain Pattinson,truth,1
Captain Sir Blunt Nixon,Chastain,1
Captain Sir Blunt Nixon,Glover Winfrey,1
Captain Sir Blunt Nixon,Miss Beckham Nixon,1
Captain Sir Blunt Nixon,Sir Gaye Page,1
Captain Sir Blunt Nixon,cook,1
Captain Sir Blunt Nixon,god,1
Captain Turner,Henry Lee,1
Charles,Parsons,1
Chastain,Christenson,1
Chastain,Lady Nixon,1
Chastain,Miss Nixon,1
Cher,Sir Gaye Page,1
Cher,Young Chastain Fanning,1
Cher,her,1
Cruz,Sir Blunt,1
Cruz,ravenworth,1
Cummings,fortune,1
Deschanel,Young Chastain Fanning,1
Dr. Blige,Sergeant Kauffman,1
Dr. Blige,Superintendent Verne,1
Duggie 'Dookie,old,1
Enery Pitt,Henry Lee,1
Faith,truth,1
Gable,her,1
Glover,Mr. Gad,1
Glover,Perry,1
Glover,Perry Elliott,1
Glover,Wife,1
Glover,old,1
Glover Winfrey,Miss Nixon,1
Glover Winfrey,Mr. Gad,1
Glover Winfrey,Perry,1
Glover Winfrey,Perry Elliott,1
Glover Winfrey,Wife,1
Henry Lee,Superintendent Verne,1
Inspector Goodman,Young Chastain Fanning,1
Jackman,Perry,1
Jackman,Perry Elliott,1
Jackman,her,1
Lady Knopfler,Sir Barr Knopfler,1
Lady Knopfler,Wife,1
Lady Nixon,Miss Beckham Nixon,1
Lady Nixon,Miss Nixon,1
Lady Nixon,Sir Blunt,1
Lady Nixon,Sir Blunt Nixon,1
Lady Nixon,death,1
Lady Nixon,her,1
Lord Giamatti,old,1
Major Paley,Mr. Cher Barrymore,1
Miss Beckham Nixon,Sir Blunt,1
Miss Beckham Nixon,Sir Blunt Nixon,1
Miss Beckham Nixon,death,1
Miss Elliott,Sir Blunt,1
Miss Nixon,Sergeant Kauffman,1
Miss Nixon,Sir Gaye Page,1
Miss Nixon,Watanabe Nixon,1
Miss Nixon,god,1
Miss Vance,her,1
Mr. Cher Barrymore,Superintendent Verne,1
Mr. Cher Barrymore,death,1
Mr. Gad,Sir Barbra Rock,1
Mr. Gad,Sir Blunt Nixon,1
Mr. Gad,Watanabe Nixon,1
Mr. Gad,lane,1
Mr. Gad,shell,1
Mr. Ruffalo,Parsons,1
Mr. Ruffalo,Superintendent Verne,1
Mr. Watanabe,Sir Blunt Nixon,1
Mr. Watanabe,god,1
Palmer,Rourke,1
Palmer,her,1
Parsons,Superintendent Verne,1
Perry,Religion,1
Perry,death,1
Perry,truth,1
Perry Elliott,Religion,1
Perry Elliott,death,1
Perry Elliott,truth,1
Religion,her,1
Religion,truth,1
Sergeant Kauffman,Superintendent Verne,1
Sergeant Kauffman,Wife,1
Sir Barr Knopfler,Wife,1
Sir Blunt,Watanabe Nixon,1
Sir Blunt,Zeta,1
Sir Blunt,egg,1
Sir Blunt,ravenworth,1
Sir Blunt Nixon,Watanabe Nixon,1
Sir Blunt Nixon,Wife,1
Sir Blunt Nixon,Young Chastain Fanning,1
Sir Blunt Nixon,death,1
Sir Blunt Nixon,her,1
Superintendent Verne,Zeta,1
Superintendent Verne,death,1
Superintendent Verne,old,1
Wife,death,1
Young Chastain Fanning,Ziegler,1
Zeta,death,1
cook,old,1
egg,shell,1
her,truth,1
