character1,character2,count
Chitrangada,Miss Saif Vinay,1
Chitrangada,Santhosh Vinay,1
Chitrangada,Urmila,1
Chitrangada,Urmila Arjun,1
Chitrangada Siddharth,Divya,1
Chitrangada Siddharth,Rajkummar,1
Chitrangada Siddharth,Santhosh Vinay,1
Detective Neha,Inspector Fawad,1
Detective Neha,Karan,1
Detective Neha,Naman,1
Detective Neha,Sir Gaurav,1
Detective Neha,Vipin,1
Dr. Vikrant,Sergeant Om,1
Dr. Vikrant,Superintendent Sanjay,1
Harsh,Shriman,1
Inspector Fawad,Rajkummar,1
Juhi,Rajeev,1
Juhi,Rohit,1
Juhi,Sir Gaurav Vinay,1
Kareena,Keshav,1
Kareena,Ronak,1
Kareena,Vicky,1
Keshav,Vicky,1
Komal,Lady Bipasha,1
Komal,Mr. Gaurav,1
Komal,Sir Gaurav Vinay,1
Krish Vinay,Miss Saif Vinay,1
Krish Vinay,Mr. Gaurav,1
Krish Vinay,Mr. Sanjeev,1
Krish Vinay,Sir Gaurav,1
Lady Vinay,Mahesh,1
Lady Vinay,Mr. Gaurav,1
Lady Vinay,Saif,1
Lady Vinay,Sir Gaurav,1
Leena Ritesh,Saira,1
Leena Ritesh,Saira Pranav,1
Mahesh,Miss Saif Vinay,1
Mahesh,Mithun,1
Mahesh,Sir Gaurav Vinay,1
Manisha Vidya,Mr. Sanjeev,1
Manisha Vidya,Virat,1
Miss Saif Vinay,Miss Siddharth,1
Miss Saif Vinay,Mohanlal,1
Miss Saif Vinay,Santhosh Vinay,1
Miss Saif Vinay,Urmila Arjun,1
Miss Siddharth,Rajkummar,1
Miss Siddharth,Sir Gaurav Vinay,1
Mohanlal,Sir Gaurav Vinay,1
Mohanlal,Tabu,1
Mr. Gaurav,Saif,1
Mr. Gaurav,Shafaq,1
Mr. Gaurav,Sohail,1
Mr. Gaurav,Tia,1
Mr. Gauri Reema,Superintendent Sanjay,1
Mr. Krish,Sir Neeraj,1
Mr. Monali,Shakuntala,1
Mr. Monali,Superintendent Sanjay,1
Mr. Sanjeev,Urmila,1
Mr. Sanjeev,Urmila Arjun,1
Mr. Sanjeev,Virat,1
Muskaan,Sakshi,1
Naman,Saif,1
Naman Sagar,Saif,1
Naman Sagar,Shilpa,1
Naman Sagar,Superintendent Sanjay,1
Prerna,Ranjit,1
Rajeev,Rohit,1
Rajkummar,Sergeant Om,1
Ranjit,Shabana Ranjan,1
Ronak,Santhosh Vinay,1
Saif,Sir Gaurav,1
Saira,Saira Pranav,1
Sergeant Om,Superintendent Sanjay,1
Shafaq,Sir Gaurav,1
Shafaq,Tia,1
Shahid,Sonam,1
Shakuntala,Superintendent Sanjay,1
Sir Gaurav,Superintendent Sanjay,1
Sir Gaurav,Tia,1
Sir Gaurav Vinay,Urmila Arjun,1
