canonical_name,alias_name
Mrs. Meena,
Miss Rahul,
Miss Rahul,Rahul
Parineeti,
Mr. Divya,
Mr. Divya,Divya
Mr. Ramya,
Mr. Ramya,Ramya
Sir Ronit,
Miss Yami,
Miss Yami,Yami
Mr. Vipin,
Mr. Vipin,Vipin
Dr. Navya,
Miss Jaya,
Miss Jaya,Jaya
Dr Ranbir,
Dr Ranbir,Ranbir
Mr. Kriti,
Mr. Kriti,Kriti
Mr. Shalu,
Mr. Vicky,
Mr. Vicky,Vicky
Rajkummar,
Mrs. Asha,
Mrs. Asha,Asha
Mrs Tabu,
Mr. Asha,
Tejasswi,
Abhishek,
Sidharth,
Yashwant,
Sonakshi,
Sushmita,
Parvathy,
Niharika,
Sir Saif,
Madhavan,
Mr. Alia,
Mr. Alia,Alia
Priyanka,
Mohanlal,
Pallavi,
Shubham,
Chandan,
Prithvi,
Karisma,
Taapsee,
Pushkar,
Genelia,
Katrina,
Vikrant,
Kuldeep,
Jagdeep,
Karthik,
Bhavesh,
Bandita,
Lakshya,
Amitabh,
Tanisha,
Shriman,
Radhika,
Zeeshan,
Neeraj,
Kavita,
Sarika,
Aditya,
Ramesh,
Urmila,
Rajeev,
Pramod,
Ritesh,
Mukesh,
Mahesh,
Raghav,
Janhvi,
Mitali,
Sanjay,
Gaurav,
Shreya,
Shilpa,
Pritam,
Ranjit,
Keshav,
Shikha,
Anjali,
Mayank,
Surbhi,
Karun,
Saket,
Udita,
Gully,
Vidya,
Meher,
Imran,
Kirti,
Rohan,
Tarun,
Mansi,
Sania,
Medha,
Nidhi,
Manan,
Virat,
Komal,
Leena,
Bhumi,
Anaya,
Manju,
Kiara,
Manas,
Rakul,
Parth,
Kiran,
Sonam,
Nitin,
Aadil,
Charu,
Disha,
Rajat,
Tanvi,
Sagar,
Gauri,
Javed,
Vinay,
Reema,
Ayush,
Yash,
Neha,
Riya,
Esha,
Lara,
Juhi,
Anil,
Alok,
Ravi,
Zara,
Ekta,
Abir,
Tia,
Shafaq,
Lavanya,
Rohit,
Asin,
Richa,
Hema,
Riddhi,
Maanvi,
Sakshi,
Sharman,
Shruti,
Vikas,
Amol,
Sonali,
Vishal,
Santhosh,
Dhruv,
Neetu,
Tushar,
Nushrat,
Chitrangada,
Guneet,
Fawad,
Sahil,
Abhay,
Mohit,
Soumya,
Roshan,
Kavya,
Madhuri,
Om,
Kajol,
Karan,
Chaitanya,
Sohail,
Deepika,
Arjun,
Akshara,
Nikita,
Pranav,
Aamir,
