character1,character2,count
Broomstick Acromantula,Lady Fluffy,1
Broomstick Acromantula,Lestrange,1
Broomstick Acromantula,Lestrange Express,1
Broomstick Acromantula,Mrs. Moony Express,1
Buckbeak,Granger,1
Buckbeak,Order,1
Buckbeak,Philosopher,1
Cedric,Philosopher,1
Centaur,Cursed,1
Centaur,Mrs. Moony Express,1
Child,Granger Manticore,1
Child,Inspector Marauder,1
Cho Weasley,Weasley's,1
Chudley,Mrs. Moony Express,1
Cissa Ollivander,Granger Manticore,1
Crimes,Flitwick,1
Crimes,Inspector Marauder,1
Crimes,Mr. Mandrake,1
Crimes,Mr. Pomona,1
Crumplehorn,Crumplehorn Find,1
Crumplehorn,Granger Manticore,1
Crumplehorn,Lucius Dursley,1
Crumplehorn,Quaffle,1
Crumplehorn Find,Lucius Dursley,1
Crumplehorn Witchcraft,Granger Manticore,1
Crumplehorn Witchcraft,Quaffle,1
Cursed,Granger Manticore,1
Cursed,Mrs. Moony Express,1
Cursed,Sorting,1
Dennis,Dudley,1
Diagon Riddle,Diggory,1
Diagon Riddle,Diggory Acromantula,1
Diagon Riddle,Inspector Marauder,1
Diagon Riddle,Lady Fluffy,1
Diagon Riddle,Miss Tonks Peverell,1
Diagon Riddle,Mr. Hogsmeade,1
Diggory,Graphorn,1
Diggory,Graphorn Tournament,1
Diggory Acromantula,Graphorn,1
Diggory Acromantula,Graphorn Tournament,1
Dr. Secrets,Father Tina,1
Dr. Secrets,Fred,1
Dr. Secrets,Granger,1
Dr. Secrets,Graphorn Tournament,1
Dr. Secrets,Mr. Deathly,1
Dr. Secrets,Mr. Teddy,1
Dr. Secrets,Them,1
Dr. Secrets,Tonks,1
Dr. Secrets,Vernon,1
Dr. Stone,Mrs. Moony Express,1
Dr. Stone,Sir Triwizard,1
Dr. Stone,Sir Triwizard Dobby,1
Draco,Granger Manticore,1
Dumbledore,Viktor,1
Eileen,Granger Manticore,1
Eileen,Them,1
Errol,Granger,1
Erumpent,Moony,1
Erumpent,Mrs. Moony Express,1
Erumpent,Puffskein,1
Erumpent,Quaffle,1
Erumpent,Quibbler,1
Erumpent,Scorpius,1
Fantastic,Mrs. Moony Express,1
Father Patronus,Hagrid,1
Fawkes,Them,1
Fenrir,Mrs. Moony Express,1
Fire Keeper,Granger Manticore,1
Fleur,Granger Manticore,1
Fleur,Them,1
Fudge,School,1
George,Granger Manticore,1
Gilderoy,Mrs. Moony Express,1
Gilderoy,Slytherin,1
Gilderoy,Them,1
Granger,Hat,1
Granger,Lady Fluffy,1
Granger,Mr. Pomona,1
Granger,Mr. Prince,1
Granger,Rose,1
Granger,Scorpius,1
Granger,Sir Triwizard,1
Granger,Sir Triwizard Dobby,1
Granger,Vernon,1
Granger Manticore,Hippogriff,1
Granger Manticore,Lady Dobby,1
Granger Manticore,Malfoy,1
Granger Manticore,Miss Binns Karkaroff,1
Granger Manticore,Miss Tonks Peverell,1
Granger Manticore,Mr. Mandrake,1
Granger Manticore,Mr. Teddy,1
Granger Manticore,Scorpius,1
Granger Manticore,Sir Triwizard,1
Granger Manticore,Tonks,1
Graphorn Tournament,Vernon,1
Grindelwald,Ravenclaw,1
Hat,Lestrange,1
Hat,Mrs. Moony Express,1
Hat,Them,1
Hogwarts,Mrs. Moony Express,1
Horklump,Portkey,1
Hufflepuff,Tonks,1
Hufflepuff,Vernon,1
Inspector Marauder,Lethifold,1
Inspector Marauder,Mr. Deathly,1
Inspector Marauder,Tonks,1
Jacob,Mrs. Moony Express,1
Jacob,Rose,1
Lady Dobby,Sir Triwizard Dobby,1
Lady Fluffy,Moony,1
Lady Fluffy,Mr. Pomona,1
Lady Fluffy,Mrs. Credence,1
Lady Fluffy,Tonks,1
Lestrange,Moony Leta,1
Lestrange,Sorting,1
Lestrange,Tonks,1
Lestrange Express,Mr. Pomona,1
Lestrange Express,Sorting,1
Lestrange Express,Them,1
Lestrange Express,Tonks,1
Lestrange Express,Where,1
Malfoy,Moony,1
Malfoy,Mr. Deathly,1
Malfoy,Mrs. Moony Express,1
Malfoy,Where,1
Miss Tonks Peverell,Mrs. Credence,1
Miss Tonks Peverell,Sir Triwizard,1
Miss Tonks Peverell,Sir Triwizard Dobby,1
Miss Tonks Peverell,Slytherin,1
Miss Tonks Peverell,Them,1
Moony,Mr. Pomona,1
Moony,Where,1
Moony Leta,Mrs. Moony Express,1
Mr. Deathly,Mrs. Harry,1
Mr. Deathly,Them,1
Mr. Hogsmeade,Mr. Pomona,1
Mr. Hogsmeade,Them,1
Mr. Pomona,Them,1
Mr. Prince,Where,1
Mrs. Moony Express,Potter,1
Mrs. Moony Express,Queenie,1
Mrs. Moony Express,Sir Triwizard Dobby,1
Mrs. Moony Express,Slytherin,1
Neville,Where,1
Nimbus Minerva,Oliver,1
Nimbus Minerva,Oliver Peeves,1
Oliver,Oliver Peeves,1
Order,Sir Triwizard,1
Order,Them,1
Philosopher,Philosopher Basilisk,1
Puffskein,Quibbler,1
Quaffle,Quibbler,1
Rose,Where,1
Sir Triwizard,Them,1
Sorting,Them,1
