node,is_victim,pagerank,victim_connection_weight,degree,strength
Lord Black Bruce,0,0.0020061558446459685,0,2,2.0
Lord Gadot,0,0.006782190920673324,1,24,26.0
MAJOR Day Beckham,0,0.027868452056873598,2,38,114.0
Madame,0,0.01591860845691315,0,15,79.0
Madame Iger,0,0.013520811875517541,0,11,68.0
Mary Anne Lamarr,0,0.006588251649913259,0,6,14.0
Mendes Elgort,0,0.00975881139680532,1,25,39.0
Messieurs,0,0.001596785455748131,0,1,1.0
Miss Harrelson Cruz,0,0.0037184699597230366,0,5,11.0
Miss Jett Aniston,0,0.02037048877334967,1,42,79.0
Mr. Burrows Tyson,0,0.004540578181594209,0,4,4.0
Mr. Choi Hall,0,0.004524033218446242,0,7,12.0
Mrs. Caine,0,0.003663290600495181,0,3,7.0
Mrs. O'dowd,0,0.008130081300813009,0,1,1.0
Mrs. Waller,0,0.0014441091532213539,0,1,1.0
Mullen,0,0.0035198893707045474,0,2,3.0
Neeson,0,0.008130081300813009,0,1,2.0
Neeson Carpenter,0,0.008130081300813009,0,1,2.0
Paris,0,0.012651617054863992,0,24,55.0
Pattinson,0,0.004530611640724953,0,3,7.0
Portman Adams,0,0.0014632929376188733,0,1,1.0
Redford,0,0.005685105766453352,0,6,15.0
Rock Criss,0,0.0021558513982168535,0,2,4.0
Ronan,0,0.004737561895984087,0,6,12.0
Rufus Bach Elgort,0,0.006412920062456672,1,24,24.0
Sandler,0,0.005317291357812838,0,6,16.0
Schumer,0,0.0019135211786523792,0,1,3.0
Segel,0,0.013991973520870407,1,39,54.0
Shyamalan,0,0.0039070322777919105,0,4,4.0
Shyamalan de la Roche,0,0.0020497565353604493,0,1,1.0
Sutherland Cooper,0,0.0024907980910148482,1,6,6.0
Sutherland de la Roche,0,0.019592366976092603,0,19,86.0
Viscount Cruz,0,0.0017210383468767836,0,1,2.0
Viscountess Bullock Cruz,0,0.016601783209180484,1,29,61.0
Wayans,0,0.0018458802456927923,0,2,3.0
Winfrey,0,0.0014441091532213539,0,1,1.0
Winslet,0,0.005793005104439092,0,13,23.0
Wright Bateman,0,0.015439194245906444,1,23,68.0
Young Criss,0,0.006412920062456672,1,24,24.0
ZIA Criss,0,0.006412920062456672,1,24,24.0
Zhang Sheen,0,0.008130081300813009,0,1,2.0
cap,0,0.002069952291997856,0,4,4.0
d,0,0.010791982002954986,0,19,30.0
darling,0,0.0019646659628363757,0,2,3.0
grey,0,0.00889082707062067,1,26,31.0
m,0,0.004561676504766315,1,10,14.0
monsieur,0,0.006625806921008181,1,24,25.0
mother,0,0.009703925770629836,1,28,34.0
policier,0,0.008130081300813009,0,1,1.0
roman,0,0.008130081300813009,0,1,1.0
somebody,0,0.0014441091532213539,0,1,1.0
