character1,character2,count
Christenson-Ferrell,Inspector Nicholson,1
Christenson-Ferrell,Wright Aniston-Beales,1
Christenson-Ferrell,hunchback,1
Christenson-Ferrell,inspector,1
Criss,Delaney,1
Criss,Wright,1
Criss,Wright--Criss,1
Cruz,said,1
Day,Gad,1
Day,Hathaway,1
Day,Hathaway Ashley,1
Day,Inspector Nicholson,1
Day,Lord Atkinson,1
Day,Rev. J. D. Ashley,1
Day,Washington,1
Day,Wright,1
Day,Wright Aniston-Beales,1
Day,Wright Lamarr,1
Day,doctor,1
Day,dusk,1
Day,inspector,1
Dehaan,Mr. Campbell Black,1
Dehaan,shen,1
Dehaan,yan,1
Delaney,Dunst,1
Delaney,Elba,1
Delaney,Hathaway,1
Delaney,Mr. Cooper,1
Delaney,O Delaney of Cathay,1
Delaney,Wright Lamarr,1
Delaney,Zayat Kiss,1
Delaney,fear,1
Detective-Inspector Nicholson,Elliott Nicholson,1
Detective-Inspector Nicholson,Ferrell,1
Detective-Inspector Nicholson,Inspector Sandler,1
Detective-Inspector Nicholson,Mcgregor,1
Detective-Inspector Nicholson,Mr. Corbin,1
Detective-Inspector Nicholson,Sir Downey Sheen,1
Detective-Inspector Nicholson,Sir Penn,1
Dinklage,Mr. Campbell Black,1
Dinklage,Mr. Graham Acker,1
Dinklage,god,1
Dinklage,said,1
Elgort,Jackman,1
Elgort,Miss Kendrick,1
Elgort,Sir Downey,1
Elliott,Elliott Nicholson,1
Elliott,Mcgregor,1
Elliott,fear,1
Elliott,inspector,1
Elliott Nicholson,fear,1
Elliott Nicholson,inspector,1
Fate,Glover,1
Fate,Wright Lamarr,1
Ferrell,Inspector Nicholson,1
Ferrell,Wright Aniston-Beales,1
Ferrell,hunchback,1
Ferrell,inspector,1
Franco,Sir Downey Sheen,1
Gad,Wright Lamarr,1
Gad,fear,1
Gad,hunchback,1
Inspector Nicholson,Mr. Corbin,1
Inspector Nicholson,Sir Downey,1
Inspector Nicholson,Sir Downey Sheen,1
Inspector Nicholson,Sir Penn,1
Inspector Nicholson,Wright,1
Inspector Sandler,Lautner,1
Inspector Sandler,Wright,1
Inspector Sandler,big,1
Inspector Sandler,said,1
James Johansson,Rev. J. D. Ashley,1
James Nicholson,Mr. Campbell Black,1
James Nicholson,said,1
Jason,Jason High Street,1
Jason,Mr. Campbell Black,1
Jason,Shadwell,1
Koshy Chastain,Wright Aniston-Beales,1
Lautner,Washington,1
Lautner,big,1
Lautner,fear,1
Lautner,hung,1
Lautner,inspector,1
Leto,Sutherland,1
Leto,Wayans,1
Lord Atkinson,Mr. Cooper,1
Lord Atkinson,Wright,1
Lord Atkinson,Wright Lamarr,1
Lord Atkinson,doctor,1
Major-General Platt-Houston,Sir Penn,1
Malay,Mr. Campbell Black,1
Mcconaughey,said,1
Miss Ashley,Mr. Campbell Black,1
Miss Ashley,said,1
Miss Kendrick,Sir Downey,1
Mr. Campbell Black,Mr. Cooper,1
Mr. Campbell Black,Mr. Graham Acker,1
Mr. Campbell Black,NAYLAND Black,1
Mr. Campbell Black,Sir Downey Sheen,1
Mr. Campbell Black,Sir Penn Eastwood,1
Mr. Campbell Black,Stradwick Hall,1
Mr. Campbell Black,shen,1
Mr. Campbell Black,west,1
Mr. Campbell Black,yan,1
Mr. Choi Paley,doctor,1
Mr. Corbin,inspector,1
Mr. Corbin,said,1
Mr. Graham Acker,Singapore Neeson,1
Mr. Graham Acker,Wright Aniston-Beales,1
Professor Roberts Devine,Washington,1
Professor Roberts Devine,said,1
Ronan Gyllenhaal,Washington,1
Shyamalan,said,1
Singapore Neeson,said,1
Sir Downey,Sutherland,1
Sir Downey,Wright Lamarr,1
Sir Downey,big,1
Sir Downey Sheen,Wright Lamarr,1
Sir Downey Sheen,big,1
Sir Downey Sheen,inspector,1
Sir Penn,Wright Aniston-Beales,1
Sir Penn,Wright Lamarr,1
Sir Penn,inspector,1
Sir Penn,said,1
Sir Penn Eastwood,Wright Lamarr,1
Smith,said,1
Stradwick Hall,said,1
Sutherland,Wayans,1
Sutherland,said,1
Tragedy,Wright Aniston-Beales,1
Washington,Wright,1
Washington,big,1
Wright,Wright Lamarr,1
Wright,Wright--Criss,1
Wright Aniston-Beales,hung,1
Wright Lamarr,hunchback,1
big,inspector,1
davey,said,1
dusk,said,1
fear,inspector,1
frank,said,1
inspector,weymouth,1
shen,yan,1
